GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0031571,mitotic G1 DNA damage checkpoint,61,6,1.16,115,0.00104,0.00104,1,"CCND1,CDK1,MUC1,PCNA,RPA2,RPL26"
GO:0006413,translational initiation,190,11,3.61,118,0.00106,0.00106,1,"EIF2B2,EIF3E,EIF3F,EIF4E2,EIF6,RPL13A,RPL17,RPL23,RPL26,RPL29,RPLP2"
GO:0006284,base-excision repair,42,5,0.8,120,0.00115,0.00115,1,"APEX1,FEN1,MUTYH,PCNA,RPA2"
GO:0070125,mitochondrial translational elongation,86,7,1.64,124,0.00126,0.00126,1,"MRPL18,MRPL28,MRPL51,MRPS12,MRPS22,MRPS6,TUFM"
GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,47,5,0.89,136,0.00193,0.00193,1,"ANXA1,APEX1,CCND1,CDC45,LSM10"
GO:0072527,pyrimidine-containing compound metabolic process,93,7,1.77,137,0.00198,0.00198,1,"APOBEC3B,DCTPP1,NME1,RRM1,SLC25A19,TKTL1,TYMS"
GO:0000184,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",119,8,2.26,138,0.00198,0.00198,1,"EIF3E,PPP2R1A,RPL13A,RPL17,RPL23,RPL26,RPL29,RPLP2"
GO:0046596,regulation of viral entry into host cell,29,4,0.55,140,0.0021,0.0021,1,"CD74,IFITM1,IFITM3,TRIM21"
GO:1902969,mitotic DNA replication,14,3,0.27,141,0.00212,0.00212,1,"CDC45,MCM2,MCM3"
GO:0000070,mitotic sister chromatid segregation,144,14,2.74,32,0.00238,6.5e-7,1,"AURKB,BUB1,CDCA5,CDCA8,KIF23,KIF2C,MAD2L1,NDC80,NUSAP1,PLK1,PPP2R1A,PRC1,TUBG1,ZWINT"
GO:0097421,liver regeneration,30,4,0.57,143,0.00238,0.00238,1,"CCND1,HFE,PCNA,TYMS"
GO:0045454,cell redox homeostasis,72,6,1.37,145,0.00246,0.00246,1,"APEX1,DDIT3,PRDX2,PRDX4,TXN2,TXNL1"
GO:0034501,protein localization to kinetochore,15,3,0.29,150,0.00262,0.00262,1,"AURKB,CDK1,NDC80"
GO:0006283,transcription-coupled nucleotide-excision repair,73,6,1.39,152,0.00264,0.00264,1,"CDK7,COPS7B,PCNA,POLR2H,RFC4,RPA2"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,7,1.88,157,0.00282,0.00282,1,"CCNA2,CCND1,CCNE2,CDK7,GTPBP4,PKMYT1,PLK1"
GO:0040001,establishment of mitotic spindle localization,32,4,0.61,161,0.00304,0.00304,1,"MAD2L1,NDC80,NUSAP1,PLK1"
GO:0030952,establishment or maintenance of cytoskeleton polarity,16,3,0.3,162,0.00318,0.00318,1,"KIF2C,RND1,RND3"
GO:0070293,renal absorption,16,3,0.3,163,0.00318,0.00318,1,"AQP3,MAGED2,SGK1"
GO:0031668,cellular response to extracellular stimulus,252,12,4.79,167,0.00332,0.00332,1,"AQP3,ATF3,DCTPP1,FOLR1,FOS,GABARAPL2,HFE,LCN2,NUDT1,P2RY2,SLC2A1,TXN2"
GO:0006336,DNA replication-independent nucleosome assembly,33,4,0.63,171,0.0034,0.0034,1,"ASF1B,CENPM,OIP5,RBBP7"
GO:0090307,mitotic spindle assembly,54,5,1.03,174,0.00356,0.00356,1,"AURKB,BIRC5,KIF23,PLK1,TPX2"
GO:0009262,deoxyribonucleotide metabolic process,34,4,0.65,177,0.0038,0.0038,1,"DCTPP1,NUDT1,RRM1,TYMS"
GO:0009200,deoxyribonucleoside triphosphate metabolic process,17,3,0.32,180,0.00381,0.00381,1,"DCTPP1,NUDT1,TYMS"
GO:1902165,regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,17,3,0.32,181,0.00381,0.00381,1,"CD74,MUC1,RPL26"
GO:1903321,negative regulation of protein modification by small protein conjugation or removal,79,6,1.5,184,0.00393,0.00393,1,"GTPBP4,MAD2L1,RPL23,TRIM21,UBXN1,VPS28"
GO:0034502,protein localization to chromosome,71,8,1.35,66,0.00402,5.9e-5,1,"AURKB,CCT7,CDCA5,CDK1,NDC80,PLK1,RPA2,TCP1"
GO:0034614,cellular response to reactive oxygen species,163,9,3.1,186,0.00405,0.00405,1,"ANXA1,APEX1,CCNA2,CDK1,FOS,IL6,LCN2,PCNA,PRDX2"
GO:0065004,protein-DNA complex assembly,169,12,3.22,70,0.00424,9.7e-5,1,"ASF1B,CDC45,CDK7,CENPM,GMNN,MCM2,MCM3,MCM5,MCM7,OIP5,RBBP7,RPA2"
GO:0007063,regulation of sister chromatid cohesion,18,3,0.34,192,0.0045,0.0045,1,"BUB1,CDCA5,FEN1"
GO:0006298,mismatch repair,36,4,0.68,196,0.00469,0.00469,1,"MUTYH,PCNA,RNASEH2A,RPA2"
GO:0033260,nuclear DNA replication,59,11,1.12,13,0.00494,1.2e-8,1,"CDC45,FEN1,GMNN,MCM2,MCM3,MCM5,MCM7,PCNA,PRIM1,RFC4,RPA2"
GO:0031667,response to nutrient levels,480,18,9.13,199,0.00498,0.00498,1,"AQP3,ASS1,ATF3,C2,CCND1,COX4I1,DDIT3,FOLR1,GABARAPL2,GSS,HFE,LCN2,MMP7,P2RY2,PCNA,SLC2A1,TXN2,TYMS"
GO:0070987,error-free translesion synthesis,19,3,0.36,203,0.00527,0.00527,1,"PCNA,RFC4,RPA2"
GO:0001696,gastric acid secretion,19,3,0.36,204,0.00527,0.00527,1,"CCKBR,NMU,SGK1"
GO:0007096,regulation of exit from mitosis,19,3,0.36,205,0.00527,0.00527,1,"CDCA5,MAD2L1BP,UBE2C"
GO:0006879,cellular iron ion homeostasis,60,5,1.14,208,0.00561,0.00561,1,"ATP6AP1,CP,HFE,LCN2,NUBP1"
GO:0097237,cellular response to toxic substance,236,11,4.49,210,0.00566,0.00566,1,"ADIRF,ANXA1,APEX1,CDK1,ESD,HBA1,IL6,LCN2,PCNA,PRDX2,PRDX4"
GO:0046686,response to cadmium ion,61,5,1.16,213,0.00602,0.00602,1,"CDK1,FOS,GSS,NUDT1,PCNA"
GO:0006925,inflammatory cell apoptotic process,20,3,0.38,214,0.00612,0.00612,1,"ANXA1,IL6,TCP1"
GO:0042276,error-prone translesion synthesis,20,3,0.38,215,0.00612,0.00612,1,"PCNA,RFC4,RPA2"
GO:0019083,viral transcription,174,9,3.31,216,0.00618,0.00618,1,"IFITM3,POLR2H,RPL13A,RPL17,RPL23,RPL26,RPL29,RPLP2,TRIM21"
GO:0070126,mitochondrial translational termination,87,6,1.66,219,0.00629,0.00629,1,"MRPL18,MRPL28,MRPL51,MRPS12,MRPS22,MRPS6"
GO:0071236,cellular response to antibiotic,144,8,2.74,221,0.00634,0.00634,1,"ANXA1,APEX1,CDK1,IL6,JAGN1,LCN2,PCNA,RPL23"
GO:0042493,response to drug,1022,31,19.44,226,0.00698,0.00698,1,"ADIRF,ANXA1,APEX1,ASS1,CCNA2,CCND1,CD14,CD320,CDK1,CXCR4,FABP3,FOLR1,FOLR3,FOS,HBA1,IL6,KCNE2,LCK,LCN2,MCM7,NME1,P2RY2,PCNA,RPN2,SLC25A19,SLC25A5,SNCG,TUFM,TXN2,TYMS,UQCRC2"
GO:0007098,centrosome cycle,118,7,2.24,233,0.00738,0.00738,1,"ARL2,CDK1,HAUS1,HAUS4,HAUS8,NUBP1,PLK1"
GO:0051181,cofactor transport,41,4,0.78,234,0.00748,0.00748,1,"CD320,FOLR1,FOLR3,SLC25A19"
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,65,5,1.24,236,0.00786,0.00786,1,"GABARAPL2,HFE,PBK,RPL23,UBXN1"
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,22,3,0.42,238,0.00803,0.00803,1,"DCTPP1,NME1,TYMS"
GO:0042273,ribosomal large subunit biogenesis,66,5,1.26,242,0.00838,0.00838,1,"AAMP,EIF6,GTF3A,GTPBP4,RPL26"
GO:0140013,meiotic nuclear division,152,8,2.89,243,0.00868,0.00868,1,"BUB1,CCNE2,DPEP3,MND1,PLK1,PPP2R1A,PSMC3IP,SLC2A8"
GO:0007080,mitotic metaphase plate congression,43,4,0.82,245,0.00885,0.00885,1,"CDCA5,CDCA8,KIF2C,NDC80"
GO:0002181,cytoplasmic translation,94,6,1.79,248,0.00909,0.00909,1,"EIF3E,EIF3F,RPL13A,RPL17,RPL26,RPL29"
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,94,6,1.79,249,0.00909,0.00909,1,"RPL13A,RPL17,RPL23,RPL26,RPL29,RPLP2"
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,23,3,0.44,250,0.00911,0.00911,1,"KEAP1,PSMB5,PSMB6"
GO:0006297,"nucleotide-excision repair, DNA gap filling",23,3,0.44,251,0.00911,0.00911,1,"PCNA,RFC4,RPA2"
GO:0070301,cellular response to hydrogen peroxide,96,6,1.83,258,0.01003,0.01003,1,"ANXA1,APEX1,CDK1,IL6,LCN2,PCNA"
GO:0072422,signal transduction involved in DNA damage checkpoint,69,5,1.31,259,0.01006,0.01006,1,"CDK1,MUC1,PCNA,PLK1,RPL26"
GO:0072401,signal transduction involved in DNA integrity checkpoint,69,5,1.31,260,0.01006,0.01006,1,"CDK1,MUC1,PCNA,PLK1,RPL26"
GO:0031397,negative regulation of protein ubiquitination,69,5,1.31,261,0.01006,0.01006,1,"GTPBP4,MAD2L1,RPL23,UBXN1,VPS28"
GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,45,4,0.86,262,0.01038,0.01038,1,"HFE,PBK,RPL23,UBXN1"
GO:0072395,signal transduction involved in cell cycle checkpoint,70,5,1.33,263,0.01067,0.01067,1,"CDK1,MUC1,PCNA,PLK1,RPL26"
GO:0034080,CENP-A containing nucleosome assembly,25,3,0.48,269,0.01151,0.01151,1,"CENPM,OIP5,RBBP7"
GO:0061641,CENP-A containing chromatin organization,25,3,0.48,270,0.01151,0.01151,1,"CENPM,OIP5,RBBP7"
GO:0010033,response to organic substance,3178,77,60.46,271,0.01191,0.01191,1,"ANXA1,APEX1,AQP3,ARPC3,ASS1,ATF3,ATP6AP1,ATP6V0B,AUP1,BIRC5,CCNA2,CCND1,CD14,CD74,CDK1,CDK7,CHI3L1,CTSB,CXCL3,CXCR4,CYC1,DDIT3,EIF2B2,EIF6,ESD,FABP3,FGFBP1,FIBP,FN1,FOLR1,FOS,GSS,HFE,HNRNPF,IFITM1,IFITM3,IL6,IP6K2,JAGN1,KEAP1,LAMTOR1,LCN2,MAP2K3,MCM2,MCM7,MUC1,NME1,OASL,P2RY2,PCNA,PDCD5,PIN1,POLR2H,PPP2R1A,PRDX2,PSMB5,PSMB6,RBBP7,RPL13A,RPL23,S100A7,SCGB2A1,SDF2L1,SLC25A5,SLC2A1,SLC2A8,SLPI,SOSTDC1,SPINT3,TCP1,TIMP1,TNFRSF18,TRIM21,TUFM,TXN2,TYMS,UBXN1"
GO:0006953,acute-phase response,47,4,0.89,272,0.01206,0.01206,1,"ASS1,FN1,HFE,IL6"
GO:0051225,spindle assembly,102,9,1.94,74,0.01242,1.4e-4,1,"AURKB,BIRC5,HAUS1,HAUS4,HAUS8,KIF23,PLK1,TPX2,TUBB"
GO:0006826,iron ion transport,73,5,1.39,274,0.01265,0.01265,1,"ATP6AP1,ATP6V0B,CP,HFE,LCN2"
GO:0007051,spindle organization,160,13,3.04,53,0.01273,1.2e-5,1,"AURKB,BIRC5,HAUS1,HAUS4,HAUS8,KIF23,NDC80,PLK1,PPP2R1A,PRC1,TPX2,TUBB,TUBG1"
GO:0061842,microtubule organizing center localization,26,3,0.49,276,0.01283,0.01283,1,"ARPC5,MAD2L1,NUBP1"
GO:0043901,negative regulation of multi-organism process,26,3,0.49,277,0.01283,0.01283,1,"PAEP,PRDX4,TIMP1"
GO:0007568,aging,305,12,5.8,281,0.01421,0.01421,1,"APEX1,ASS1,AURKB,CDK1,FOS,GSS,KCNE2,MMP7,NUDT1,RPN2,TIMP1,TYMS"
GO:0015949,nucleobase-containing small molecule interconversion,27,3,0.51,282,0.01423,0.01423,1,"NME1,RRM1,TYMS"
GO:0031055,chromatin remodeling at centromere,27,3,0.51,283,0.01423,0.01423,1,"CENPM,OIP5,RBBP7"
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,27,3,0.51,284,0.01423,0.01423,1,"CDC45,PCNA,TYMS"
GO:0071156,regulation of cell cycle arrest,104,6,1.98,286,0.01449,0.01449,1,"CCND1,CDK1,MUC1,PCNA,RPL23,RPL26"
GO:1903405,protein localization to nuclear body,10,2,0.19,287,0.01468,0.01468,1,"CCT7,TCP1"
GO:0051593,response to folic acid,10,2,0.19,288,0.01468,0.01468,1,"FOLR1,TYMS"
GO:0048262,determination of dorsal/ventral asymmetry,10,2,0.19,289,0.01468,0.01468,1,"DDIT3,SOSTDC1"
GO:1904867,protein localization to Cajal body,10,2,0.19,290,0.01468,0.01468,1,"CCT7,TCP1"
GO:1904851,positive regulation of establishment of protein localization to telomere,10,2,0.19,291,0.01468,0.01468,1,"CCT7,TCP1"
GO:0051255,spindle midzone assembly,10,2,0.19,292,0.01468,0.01468,1,"AURKB,KIF23"
GO:0050821,protein stabilization,167,8,3.18,293,0.01473,0.01473,1,"ATP1B3,CCT7,CDK7,GTPBP4,PIN1,PPIB,RPL23,TCP1"
GO:1901799,negative regulation of proteasomal protein catabolic process,50,4,0.95,295,0.0149,0.0149,1,"GABARAPL2,HFE,PBK,UBXN1"
GO:0019730,antimicrobial humoral response,105,6,2,298,0.01513,0.01513,1,"CXCL3,DEFB1,KRT6A,LCN2,S100A7,SLPI"
GO:0006952,defense response,1528,41,29.07,299,0.01546,0.01546,1,"ANXA1,APOBEC3B,ASS1,C2,CD14,CD74,CFB,CFI,CHI3L1,CXCL3,CXCR4,DEFB1,ECSIT,EXOSC5,FN1,FOS,HFE,IFITM1,IFITM3,IL6,IP6K2,JAGN1,KRT6A,LCN2,LGALS3BP,MAP2K3,MSRB1,MUC1,OASL,PBK,PLGRKT,PRDX2,PSMB5,PSMB6,RPL13A,S100A7,SLPI,TIMP1,TRIM21,TSPAN6,TUBB"
GO:0006487,protein N-linked glycosylation,77,5,1.46,300,0.01566,0.01566,1,"ALG14,ALG5,OSTC,RPN2,TMEM258"
GO:0000132,establishment of mitotic spindle orientation,28,3,0.53,302,0.01572,0.01572,1,"MAD2L1,NDC80,PLK1"
GO:0008608,attachment of spindle microtubules to kinetochore,28,3,0.53,303,0.01572,0.01572,1,"AURKB,KIF2C,NDC80"
GO:0019221,cytokine-mediated signaling pathway,748,23,14.23,306,0.01639,0.01639,1,"ANXA1,BIRC5,CCND1,CD74,CXCL3,CXCR4,FN1,FOS,HNRNPF,IFITM1,IFITM3,IL6,IP6K2,JAGN1,LCN2,MUC1,OASL,PSMB5,PSMB6,TCP1,TIMP1,TNFRSF18,TRIM21"
GO:0006959,humoral immune response,239,10,4.55,307,0.01644,0.01644,1,"C2,CFB,CFI,CXCL3,DEFB1,IL6,KRT6A,LCN2,S100A7,SLPI"
GO:0061136,regulation of proteasomal protein catabolic process,171,8,3.25,309,0.01676,0.01676,1,"GABARAPL2,HFE,KCNE2,KEAP1,PBK,PLK1,UBXN1,ZFAND2A"
GO:0045931,positive regulation of mitotic cell cycle,156,11,2.97,79,0.01688,2e-4,1,"ANXA1,APEX1,CCND1,CDC45,CDCA5,CDK1,LSM10,MAD2L1,NDC80,NUSAP1,UBE2C"
GO:0035036,sperm-egg recognition,52,4,0.99,311,0.01701,0.01701,1,"CCT7,FOLR3,PAEP,TCP1"
GO:0070206,protein trimerization,52,4,0.99,312,0.01701,0.01701,1,"BRK1,CD74,LCN2,TRIM21"
GO:0072606,interleukin-8 secretion,29,3,0.55,314,0.01729,0.01729,1,"ANXA1,CD14,CHI3L1"
GO:0034097,response to cytokine,1140,32,21.69,317,0.01764,0.01764,1,"ANXA1,ASS1,BIRC5,CCND1,CD14,CD74,CHI3L1,CXCL3,CXCR4,FN1,FOS,GSS,HNRNPF,IFITM1,IFITM3,IL6,IP6K2,JAGN1,KEAP1,LCN2,MCM2,MUC1,OASL,PSMB5,PSMB6,RPL13A,SLC25A5,TCP1,TIMP1,TNFRSF18,TRIM21,TYMS"
GO:1990440,positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,11,2,0.21,318,0.01772,0.01772,1,"ATF3,DDIT3"
GO:1990173,protein localization to nucleoplasm,11,2,0.21,319,0.01772,0.01772,1,"CCT7,TCP1"
GO:0090085,regulation of protein deubiquitination,11,2,0.21,320,0.01772,0.01772,1,"TRIM21,UBXN1"
GO:0070202,regulation of establishment of protein localization to chromosome,11,2,0.21,321,0.01772,0.01772,1,"CCT7,TCP1"
GO:0070203,regulation of establishment of protein localization to telomere,11,2,0.21,322,0.01772,0.01772,1,"CCT7,TCP1"
GO:0072697,protein localization to cell cortex,11,2,0.21,323,0.01772,0.01772,1,"NUBP1,PLK1"
GO:0045851,pH reduction,53,4,1.01,324,0.01813,0.01813,1,"ATP6AP1,ATP6V0B,CCKBR,RAB39A"
GO:0071158,positive regulation of cell cycle arrest,80,5,1.52,326,0.0182,0.0182,1,"CDK1,MUC1,PCNA,RPL23,RPL26"
GO:0042542,response to hydrogen peroxide,141,7,2.68,327,0.01835,0.01835,1,"ANXA1,APEX1,CDK1,HBA1,IL6,LCN2,PCNA"
GO:0010243,response to organonitrogen compound,1015,29,19.31,331,0.01891,0.01891,1,"ANXA1,APEX1,ASS1,ATP6AP1,ATP6V0B,AUP1,CCNA2,CCND1,CDK1,CXCR4,CYC1,EIF2B2,EIF6,FABP3,FOLR1,FOS,GSS,IL6,LAMTOR1,NME1,P2RY2,PCNA,RPL23,SDF2L1,SLC2A1,SLC2A8,TIMP1,TYMS,UBXN1"
GO:0002828,regulation of type 2 immune response,30,3,0.57,332,0.01895,0.01895,1,"ANXA1,CD74,IL6"
GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,30,3,0.57,333,0.01895,0.01895,1,"ATF3,DDIT3,MUC1"
GO:0009394,2'-deoxyribonucleotide metabolic process,30,3,0.57,334,0.01895,0.01895,1,"DCTPP1,NUDT1,TYMS"
GO:1903901,negative regulation of viral life cycle,81,5,1.54,335,0.01911,0.01911,1,"IFITM1,IFITM3,OASL,SLPI,TRIM21"
GO:0009142,nucleoside triphosphate biosynthetic process,54,4,1.03,336,0.01929,0.01929,1,"CYC1,NME1,STOML2,TYMS"
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",54,4,1.03,337,0.01929,0.01929,1,"CDK1,MUC1,PCNA,RPL26"
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,143,7,2.72,338,0.01967,0.01967,1,"HFE,KEAP1,PBK,PLK1,RPL23,UBXN1,ZFAND2A"
GO:0032637,interleukin-8 production,82,5,1.56,341,0.02004,0.02004,1,"ANXA1,CD14,CD74,CHI3L1,DDIT3"
GO:0051384,response to glucocorticoid,144,7,2.74,342,0.02035,0.02035,1,"ANXA1,ASS1,CCND1,FOS,IL6,PCNA,TYMS"
GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint,55,4,1.05,345,0.0205,0.0205,1,"CDK1,MUC1,PCNA,RPL26"
GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint,55,4,1.05,346,0.0205,0.0205,1,"CDK1,MUC1,PCNA,RPL26"
GO:0045071,negative regulation of viral genome replication,55,4,1.05,347,0.0205,0.0205,1,"IFITM1,IFITM3,OASL,SLPI"
GO:0051704,multi-organism process,1022,29,19.44,349,0.02053,0.02053,1,"ASF1B,CCT7,CDK1,CTSB,CXCR4,DEFB1,DPEP3,FANCG,FOLR3,FOS,HFE,KPNA2,MAGED2,MEA1,MMP7,PAEP,PLK1,PPP2R1A,PRDX4,RPL29,SLC2A1,SLC2A8,SLIRP,TCP1,TEKT3,TIMP1,VPS28,WFDC2,ZNF296"
GO:1901976,regulation of cell cycle checkpoint,31,3,0.59,350,0.02069,0.02069,1,"MAD2L1,NDC80,RPA2"
GO:0033028,myeloid cell apoptotic process,31,3,0.59,351,0.02069,0.02069,1,"ANXA1,IL6,TCP1"
GO:0030261,chromosome condensation,31,3,0.59,352,0.02069,0.02069,1,"CDCA5,CDK1,NUSAP1"
GO:1900180,regulation of protein localization to nucleus,113,6,2.15,354,0.02097,0.02097,1,"CCT7,CDK1,PIN1,PLK1,TCP1,TMEM98"
GO:0030950,establishment or maintenance of actin cytoskeleton polarity,12,2,0.23,355,0.021,0.021,1,"RND1,RND3"
GO:0000212,meiotic spindle organization,12,2,0.23,356,0.021,0.021,1,"PPP2R1A,TUBG1"
GO:0051315,attachment of mitotic spindle microtubules to kinetochore,12,2,0.23,357,0.021,0.021,1,"KIF2C,NDC80"
GO:0034982,mitochondrial protein processing,12,2,0.23,358,0.021,0.021,1,"STOML2,UQCRC2"
GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",12,2,0.23,359,0.021,0.021,1,"CCT7,TCP1"
GO:0060453,regulation of gastric acid secretion,12,2,0.23,360,0.021,0.021,1,"NMU,SGK1"
GO:0031392,regulation of prostaglandin biosynthetic process,12,2,0.23,361,0.021,0.021,1,"ANXA1,CD74"
GO:0007077,mitotic nuclear envelope disassembly,12,2,0.23,362,0.021,0.021,1,"CDK1,PLK1"
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",12,2,0.23,363,0.021,0.021,1,"CYC1,UQCRC2"
GO:1904668,positive regulation of ubiquitin protein ligase activity,12,2,0.23,364,0.021,0.021,1,"PLK1,UBE2C"
GO:0002903,negative regulation of B cell apoptotic process,12,2,0.23,365,0.021,0.021,1,"AURKB,CD74"
GO:0006767,water-soluble vitamin metabolic process,84,5,1.6,367,0.022,0.022,1,"CD320,FOLR1,SLC25A19,SLC2A1,TKTL1"
GO:0007584,response to nutrient,215,9,4.09,368,0.02218,0.02218,1,"AQP3,ASS1,C2,CCND1,COX4I1,FOLR1,P2RY2,PCNA,TYMS"
GO:0098542,defense response to other organism,986,28,18.76,369,0.02242,0.02242,1,"ANXA1,APOBEC3B,ASS1,C2,CD14,CFB,CFI,DEFB1,ECSIT,EXOSC5,IFITM1,IFITM3,IL6,IP6K2,JAGN1,KRT6A,LCN2,MSRB1,MUC1,OASL,PSMB5,PSMB6,RPL13A,S100A7,SLPI,TRIM21,TSPAN6,TUBB"
