GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0036109,alpha-linolenic acid metabolic process,13,2,0.17,154,0.01146,0.01146,1,"ELOVL1,ELOVL3"
GO:1901070,guanosine-containing compound biosynthetic process,13,2,0.17,155,0.01146,0.01146,1,"GMPS,NME1"
GO:1903827,regulation of cellular protein localization,502,13,6.39,158,0.01222,0.01222,1,"ARC,GPSM2,GSN,HFE,LGALS3,NHLRC1,NUTF2,PDCD5,PLK1,TMEM98,TRIM29,VPS28,WRAP53"
GO:0009209,pyrimidine ribonucleoside triphosphate biosynthetic process,14,2,0.18,166,0.01326,0.01326,1,"NME1,UCK1"
GO:0070131,positive regulation of mitochondrial translation,14,2,0.18,167,0.01326,0.01326,1,"C1QBP,NGRN"
GO:0045454,cell redox homeostasis,72,4,0.92,169,0.01337,0.01337,1,"APEX1,GPX1,P4HB,PDIA6"
GO:0002683,negative regulation of immune system process,400,11,5.09,170,0.01365,0.01365,1,"BST2,C1QBP,CD74,FSTL3,GPNMB,GPX1,GRN,HFE,LGALS3,NME1,RHBDD3"
GO:0006636,unsaturated fatty acid biosynthetic process,52,5,0.66,21,0.01387,5.1e-4,1,"CD74,EDN1,ELOVL1,ELOVL3,FABP5"
GO:0019882,antigen processing and presentation,201,7,2.56,174,0.01459,0.01459,1,"CD74,HFE,KIF2C,PSMA3,PSMB1,PSMB7,RAB34"
GO:0030100,regulation of endocytosis,202,7,2.57,175,0.01495,0.01495,1,"ARC,HFE,LGALS3,PACSIN3,PPT1,TSPAN1,VPS28"
GO:0009208,pyrimidine ribonucleoside triphosphate metabolic process,15,2,0.19,176,0.01517,0.01517,1,"NME1,UCK1"
GO:0019883,antigen processing and presentation of endogenous antigen,15,2,0.19,177,0.01517,0.01517,1,"CD74,HFE"
GO:0018158,protein oxidation,15,2,0.19,178,0.01517,0.01517,1,"GPX1,SUMF1"
GO:0098915,membrane repolarization during ventricular cardiac muscle cell action potential,15,2,0.19,179,0.01517,0.01517,1,"KCNE2,KCNH2"
GO:0006740,NADPH regeneration,15,2,0.19,180,0.01517,0.01517,1,"DERA,PGAM1"
GO:0002698,negative regulation of immune effector process,114,5,1.45,182,0.01527,0.01527,1,"BST2,C1QBP,GRN,HFE,LGALS3"
GO:0043687,post-translational protein modification,354,10,4.5,184,0.01545,0.01545,1,"CP,FSTL3,LGALS1,LRRC41,P4HB,PDIA6,PSMA3,PSMB1,PSMB7,SUMF1"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,6,2.02,190,0.01619,0.01619,1,"ILK,PSMA3,PSMB1,PSMB7,TNFRSF12A,TNFRSF6B"
GO:0045773,positive regulation of axon extension,42,3,0.53,192,0.0162,0.0162,1,"ILK,TNFRSF12A,TWF2"
GO:0014003,oligodendrocyte development,42,3,0.53,193,0.0162,0.0162,1,"CD9,EIF2B1,GSN"
GO:0030307,positive regulation of cell growth,161,6,2.05,197,0.01711,0.01711,1,"DNPH1,EDN1,ILK,KRT17,TNFRSF12A,TWF2"
GO:0016032,viral process,798,21,10.15,38,0.01821,0.00132,1,"BNIP3,BST2,BUB1,C1QBP,CD74,CLDN1,GSN,GTF2B,ISG20,ITGB6,KRT7,LGALS1,P4HB,PSMA3,PSMB1,PSMB7,RPSA,SLC25A5,TRIM21,VIM,VPS28"
GO:0031648,protein destabilization,44,3,0.56,205,0.01834,0.01834,1,"GSN,PLK1,TRIM21"
GO:0048002,antigen processing and presentation of peptide antigen,164,6,2.09,206,0.01857,0.01857,1,"CD74,HFE,KIF2C,PSMA3,PSMB1,PSMB7"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,4,1.02,208,0.01901,0.01901,1,"PLK1,PSMA3,PSMB1,PSMB7"
GO:2001267,regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,17,2,0.22,210,0.01933,0.01933,1,"GSN,PLAUR"
GO:0097623,potassium ion export across plasma membrane,17,2,0.22,211,0.01933,0.01933,1,"KCNE2,KCNH2"
GO:0035338,long-chain fatty-acyl-CoA biosynthetic process,17,2,0.22,212,0.01933,0.01933,1,"ELOVL1,ELOVL3"
GO:0043651,linoleic acid metabolic process,17,2,0.22,213,0.01933,0.01933,1,"ELOVL1,ELOVL3"
GO:1905331,negative regulation of morphogenesis of an epithelium,17,2,0.22,214,0.01933,0.01933,1,"SULF1,TACSTD2"
GO:0010035,response to inorganic substance,534,13,6.79,216,0.01938,0.01938,1,"ANKZF1,APEX1,BNIP3,CD9,CLDN1,EDN1,FSTL3,GPX1,GSN,HFE,KRT14,PYCR1,S100A13"
GO:0002695,negative regulation of leukocyte activation,166,6,2.11,218,0.01958,0.01958,1,"CD74,GPNMB,GRN,HFE,LGALS3,RHBDD3"
GO:1903901,negative regulation of viral life cycle,81,4,1.03,219,0.0198,0.0198,1,"BST2,GSN,ISG20,TRIM21"
GO:0006897,endocytosis,537,13,6.83,221,0.02019,0.02019,1,"ARC,CD9,GSN,HFE,LGALS3,LGALS3BP,NME1,PACSIN3,PPT1,RAB34,RHOV,TSPAN1,VPS28"
GO:0051604,protein maturation,267,8,3.4,225,0.0212,0.0212,1,"AIP,ECE2,GSN,KLK13,PLAU,PLGRKT,TMEM98,TSPAN15"
GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,18,2,0.23,229,0.02156,0.02156,1,"NME1,UCK1"
GO:0002577,regulation of antigen processing and presentation,18,2,0.23,230,0.02156,0.02156,1,"CD74,HFE"
GO:0001659,temperature homeostasis,172,6,2.19,232,0.02286,0.02286,1,"ELOVL3,FABP5,GPX1,MFAP2,NMU,PEMT"
GO:0051099,positive regulation of binding,172,6,2.19,233,0.02286,0.02286,1,"GTF2B,HFE,LGALS3,NME1,PLAUR,PLK2"
GO:0009311,oligosaccharide metabolic process,48,3,0.61,234,0.02309,0.02309,1,"GLA,MAN1B1,SLC2A1"
GO:0090685,RNA localization to nucleus,19,2,0.24,238,0.0239,0.0239,1,"NOP10,WRAP53"
GO:0090670,RNA localization to Cajal body,19,2,0.24,239,0.0239,0.0239,1,"NOP10,WRAP53"
GO:0090671,telomerase RNA localization to Cajal body,19,2,0.24,240,0.0239,0.0239,1,"NOP10,WRAP53"
GO:0090672,telomerase RNA localization,19,2,0.24,241,0.0239,0.0239,1,"NOP10,WRAP53"
GO:0032288,myelin assembly,19,2,0.24,242,0.0239,0.0239,1,"CD9,ILK"
GO:0007625,grooming behavior,19,2,0.24,243,0.0239,0.0239,1,"NMU,PPT1"
GO:0007162,negative regulation of cell adhesion,274,8,3.49,244,0.02428,0.02428,1,"CD74,CD9,GPNMB,HFE,LGALS1,LGALS3,TACSTD2,TGFBI"
GO:0071356,cellular response to tumor necrosis factor,276,8,3.51,249,0.02522,0.02522,1,"CLDN1,EDN1,ILK,PSMA3,PSMB1,PSMB7,TNFRSF12A,TNFRSF6B"
GO:2000677,regulation of transcription regulatory region DNA binding,50,3,0.64,250,0.02569,0.02569,1,"GTF2B,HEY1,SRI"
GO:0034341,response to interferon-gamma,177,6,2.25,252,0.02585,0.02585,1,"BST2,CLDN1,EDN1,GSN,TRIM21,VIM"
GO:1901657,glycosyl compound metabolic process,124,7,1.58,35,0.02586,0.00105,1,"DERA,DNPH1,GLA,GMPS,NME1,PEMT,UCK1"
GO:0071453,cellular response to oxygen levels,227,7,2.89,255,0.02636,0.02636,1,"BNIP3,EDN1,P4HB,PSMA3,PSMB1,PSMB7,TMEM199"
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,89,4,1.13,259,0.02689,0.02689,1,"HFE,PSMA3,PSMB1,PSMB7"
GO:0010823,negative regulation of mitochondrion organization,51,3,0.65,260,0.02704,0.02704,1,"BNIP3,GPX1,SLC25A5"
GO:0071248,cellular response to metal ion,179,6,2.28,264,0.02712,0.02712,1,"BNIP3,CLDN1,EDN1,FSTL3,GSN,HFE"
GO:1905330,regulation of morphogenesis of an epithelium,180,6,2.29,265,0.02777,0.02777,1,"FKBPL,PSMA3,PSMB1,PSMB7,SULF1,TACSTD2"
GO:1902600,proton transmembrane transport,134,5,1.7,269,0.02841,0.02841,1,"COX5A,COX6A1,COX7A2L,COX8A,COX8C"
GO:0018208,peptidyl-proline modification,52,3,0.66,270,0.02844,0.02844,1,"AIP,FKBP2,P4HB"
GO:0009220,pyrimidine ribonucleotide biosynthetic process,21,2,0.27,272,0.02887,0.02887,1,"NME1,UCK1"
GO:0046129,purine ribonucleoside biosynthetic process,21,2,0.27,273,0.02887,0.02887,1,"GMPS,NME1"
GO:0042451,purine nucleoside biosynthetic process,21,2,0.27,274,0.02887,0.02887,1,"GMPS,NME1"
GO:0042455,ribonucleoside biosynthetic process,21,2,0.27,275,0.02887,0.02887,1,"GMPS,NME1"
GO:0010954,positive regulation of protein processing,21,2,0.27,276,0.02887,0.02887,1,"GSN,PLGRKT"
GO:2000678,negative regulation of transcription regulatory region DNA binding,21,2,0.27,277,0.02887,0.02887,1,"HEY1,SRI"
GO:0019221,cytokine-mediated signaling pathway,748,16,9.52,279,0.02975,0.02975,1,"AIP,BST2,CD74,EDN1,IL11RA,IL32,ILK,ISG20,P4HB,PSMA3,PSMB1,PSMB7,TNFRSF12A,TNFRSF6B,TRIM21,VIM"
GO:0043392,negative regulation of DNA binding,53,3,0.67,280,0.02987,0.02987,1,"HEY1,ID3,SRI"
GO:0033273,response to vitamin,92,4,1.17,282,0.02989,0.02989,1,"ALDH1A2,ALPL,GSN,PEMT"
GO:0045862,positive regulation of proteolysis,340,9,4.33,283,0.0303,0.0303,1,"CCK,GRN,GSN,KCNE2,PACSIN3,PDCD5,PLGRKT,PLK1,PLK2"
GO:0009147,pyrimidine nucleoside triphosphate metabolic process,22,2,0.28,285,0.03149,0.03149,1,"NME1,UCK1"
GO:0031579,membrane raft organization,22,2,0.28,286,0.03149,0.03149,1,"GSN,PPT1"
GO:0061436,establishment of skin barrier,22,2,0.28,287,0.03149,0.03149,1,"CLDN1,ELOVL1"
GO:0006952,defense response,1528,28,19.44,288,0.03155,0.03155,1,"BNIP3,BST2,C1QBP,CCK,CD74,CLDN1,EDN1,GPX1,GRN,GSN,HFE,IL32,ISG20,ITGB6,KRT6A,LGALS3,LGALS3BP,PLGRKT,PNMA1,PSMA3,PSMB1,PSMB7,RHBDD3,SERINC3,SHMT2,TRIM21,TRIM29,VIM"
GO:0033559,unsaturated fatty acid metabolic process,107,6,1.36,56,0.03219,0.00246,1,"CD74,CYP2S1,EDN1,ELOVL1,ELOVL3,FABP5"
GO:1901991,negative regulation of mitotic cell cycle phase transition,237,7,3.02,289,0.03225,0.03225,1,"BUB1,GPNMB,PLK1,PLK2,PSMA3,PSMB1,PSMB7"
GO:0043388,positive regulation of DNA binding,55,3,0.7,291,0.03284,0.03284,1,"GTF2B,NME1,PLAUR"
GO:0042255,ribosome assembly,55,3,0.7,292,0.03284,0.03284,1,"C1QBP,DDX28,RPSA"
GO:0032879,regulation of localization,2694,47,34.28,162,0.033,0.01321,1,"APEX1,ARC,BEX4,BST2,C1QBP,CAPN1,CCK,CD74,CD9,CLIC3,EDN1,FABP5,GPNMB,GPSM2,GRN,GSN,HFE,ILK,JSRP1,KCNE2,KCNH2,LGALS3,NHLRC1,NMU,NOP10,NUTF2,P2RY2,PACSIN3,PDCD5,PHLDA2,PLAU,PLK1,PLK2,PPT1,RHBDD3,SLC25A5,SLC2A1,SRI,SULF1,SYTL2,TACSTD2,TMEM98,TMSB15B,TRIM29,TSPAN1,VPS28,WRAP53"
GO:0006520,cellular amino acid metabolic process,313,11,3.98,54,0.03312,0.00229,1,"FARSA,GMPS,PEMT,PSAT1,PSMA3,PSMB1,PSMB7,PTS,PYCR1,SERINC3,SHMT2"
GO:0098657,import into cell,188,6,2.39,297,0.03333,0.03333,1,"ARC,HFE,KCNE2,KCNH2,SLC3A2,VPS28"
GO:0051250,negative regulation of lymphocyte activation,140,5,1.78,299,0.03342,0.03342,1,"CD74,GPNMB,HFE,LGALS3,RHBDD3"
GO:1901987,regulation of cell cycle phase transition,460,11,5.85,300,0.03374,0.03374,1,"APEX1,BUB1,FAM83D,GPNMB,PLK1,PLK2,PSMA3,PSMB1,PSMB7,TUBA1A,TUBA4A"
GO:0070301,cellular response to hydrogen peroxide,96,4,1.22,302,0.03419,0.03419,1,"ANKZF1,APEX1,BNIP3,PYCR1"
GO:0045807,positive regulation of endocytosis,96,4,1.22,303,0.03419,0.03419,1,"HFE,PPT1,TSPAN1,VPS28"
GO:0010460,positive regulation of heart rate,23,2,0.29,305,0.03421,0.03421,1,"EDN1,NMU"
GO:0009218,pyrimidine ribonucleotide metabolic process,23,2,0.29,306,0.03421,0.03421,1,"NME1,UCK1"
GO:0031639,plasminogen activation,23,2,0.29,307,0.03421,0.03421,1,"PLAU,PLGRKT"
GO:0035336,long-chain fatty-acyl-CoA metabolic process,23,2,0.29,308,0.03421,0.03421,1,"ELOVL1,ELOVL3"
GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,23,2,0.29,309,0.03421,0.03421,1,"KCNE2,KCNH2"
GO:0051156,glucose 6-phosphate metabolic process,23,2,0.29,310,0.03421,0.03421,1,"DERA,PGAM1"
GO:1903319,positive regulation of protein maturation,23,2,0.29,311,0.03421,0.03421,1,"GSN,PLGRKT"
GO:0042542,response to hydrogen peroxide,141,5,1.79,313,0.0343,0.0343,1,"ANKZF1,APEX1,BNIP3,GPX1,PYCR1"
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,404,10,5.14,314,0.03434,0.03434,1,"ANKZF1,HFE,MAN1B1,NHLRC1,PLK1,PLK2,PSMA3,PSMB1,PSMB7,UBXN11"
GO:0060688,regulation of morphogenesis of a branching structure,56,3,0.71,315,0.03439,0.03439,1,"FKBPL,SULF1,TACSTD2"
GO:0120162,positive regulation of cold-induced thermogenesis,97,4,1.23,317,0.03532,0.03532,1,"ELOVL3,FABP5,MFAP2,PEMT"
GO:0048525,negative regulation of viral process,97,4,1.23,318,0.03532,0.03532,1,"BST2,GSN,ISG20,TRIM21"
GO:0031099,regeneration,191,6,2.43,321,0.03559,0.03559,1,"CD9,CLDN1,GPX1,GRN,GSN,HFE"
GO:0046128,purine ribonucleoside metabolic process,57,3,0.73,323,0.03597,0.03597,1,"GMPS,NME1,PEMT"
GO:0034612,response to tumor necrosis factor,296,8,3.77,324,0.03599,0.03599,1,"CLDN1,EDN1,ILK,PSMA3,PSMB1,PSMB7,TNFRSF12A,TNFRSF6B"
GO:0043467,regulation of generation of precursor metabolites and energy,143,5,1.82,325,0.03611,0.03611,1,"BNIP3,COX7A2L,PGAM1,PHLDA2,SHMT2"
GO:0044409,entry into host,129,9,1.64,4,0.03626,4e-5,1,"CD74,CLDN1,GSN,ITGB6,KRT6A,LGALS1,P4HB,RPSA,TRIM21"
GO:0010389,regulation of G2/M transition of mitotic cell cycle,192,6,2.44,326,0.03637,0.03637,1,"PLK1,PSMA3,PSMB1,PSMB7,TUBA1A,TUBA4A"
GO:0086013,membrane repolarization during cardiac muscle cell action potential,24,2,0.31,327,0.03701,0.03701,1,"KCNE2,KCNH2"
GO:0002719,negative regulation of cytokine production involved in immune response,24,2,0.31,328,0.03701,0.03701,1,"BST2,HFE"
GO:0034110,regulation of homotypic cell-cell adhesion,24,2,0.31,329,0.03701,0.03701,1,"CD9,LGALS1"
GO:0071236,cellular response to antibiotic,144,5,1.83,330,0.03704,0.03704,1,"ANKZF1,APEX1,BNIP3,ID3,PYCR1"
GO:2001233,regulation of apoptotic signaling pathway,386,12,4.91,82,0.03742,0.00399,1,"BNIP3,CD74,GPX1,GSN,LGALS3,P4HB,PDCD5,PLAUR,SERINC3,SLC25A5,TNFRSF12A,ZC3HC1"
GO:0051291,protein heterooligomerization,99,4,1.26,332,0.03764,0.03764,1,"CD74,CLDN1,FARSA,ILK"
GO:1902750,negative regulation of cell cycle G2/M phase transition,99,4,1.26,333,0.03764,0.03764,1,"PLK1,PSMA3,PSMB1,PSMB7"
GO:0050777,negative regulation of immune response,145,5,1.84,334,0.03798,0.03798,1,"BST2,GPX1,GRN,HFE,LGALS3"
GO:0035690,cellular response to drug,412,10,5.24,335,0.03843,0.03843,1,"ANKZF1,APEX1,BNIP3,EDN1,KCNE2,KCNH2,NME1,P2RY2,PYCR1,VIM"
GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,25,2,0.32,337,0.0399,0.0399,1,"JSRP1,SRI"
GO:1900120,regulation of receptor binding,25,2,0.32,338,0.0399,0.0399,1,"HFE,PHLDA2"
GO:0033561,regulation of water loss via skin,25,2,0.32,339,0.0399,0.0399,1,"CLDN1,ELOVL1"
GO:0042278,purine nucleoside metabolic process,60,3,0.76,341,0.04093,0.04093,1,"GMPS,NME1,PEMT"
GO:0022900,electron transport chain,167,9,2.12,14,0.04119,2.9e-4,1,"COX5A,COX6A1,COX7A2L,COX8A,COX8C,ETFB,HSD17B6,NDUFB9,SDHD"
GO:0007568,aging,305,8,3.88,344,0.04172,0.04172,1,"APEX1,CLDN1,EDN1,GSN,ILK,KCNE2,KRT14,PLK2"
GO:0042176,regulation of protein catabolic process,362,9,4.61,347,0.04244,0.04244,1,"FAM83D,GPX1,HFE,KCNE2,PACSIN3,PLK1,PLK2,RHBDD3,VPS28"
GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,103,4,1.31,348,0.04253,0.04253,1,"GDF15,HFE,ILK,SULF1"
GO:0042044,fluid transport,26,2,0.33,351,0.04287,0.04287,1,"AQP8,EDN1"
GO:0006972,hyperosmotic response,26,2,0.33,352,0.04287,0.04287,1,"CLDN1,SLC2A1"
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,26,2,0.33,353,0.04287,0.04287,1,"GPX1,P4HB"
GO:0000038,very long-chain fatty acid metabolic process,26,2,0.33,354,0.04287,0.04287,1,"ELOVL1,ELOVL3"
GO:0036296,response to increased oxygen levels,26,2,0.33,355,0.04287,0.04287,1,"BNIP3,TMEM199"
GO:0030509,BMP signaling pathway,150,5,1.91,357,0.04291,0.04291,1,"FSTL3,GDF15,HFE,ILK,SULF1"
GO:0071456,cellular response to hypoxia,200,6,2.54,358,0.04296,0.04296,1,"BNIP3,EDN1,P4HB,PSMA3,PSMB1,PSMB7"
GO:1901988,negative regulation of cell cycle phase transition,253,7,3.22,360,0.04339,0.04339,1,"BUB1,GPNMB,PLK1,PLK2,PSMA3,PSMB1,PSMB7"
GO:0002478,antigen processing and presentation of exogenous peptide antigen,151,5,1.92,361,0.04394,0.04394,1,"CD74,KIF2C,PSMA3,PSMB1,PSMB7"
GO:2001242,regulation of intrinsic apoptotic signaling pathway,151,5,1.92,362,0.04394,0.04394,1,"CD74,GPX1,P4HB,PLAUR,SERINC3"
GO:0006521,regulation of cellular amino acid metabolic process,62,3,0.79,365,0.04442,0.04442,1,"PSMA3,PSMB1,PSMB7"
GO:0071241,cellular response to inorganic substance,202,6,2.57,366,0.04471,0.04471,1,"BNIP3,CLDN1,EDN1,FSTL3,GSN,HFE"
GO:0007163,establishment or maintenance of cell polarity,203,6,2.58,372,0.04561,0.04561,1,"GPSM2,GSN,ILK,KIF2C,PLK1,RHOV"
GO:0099625,ventricular cardiac muscle cell membrane repolarization,27,2,0.34,373,0.04592,0.04592,1,"KCNE2,KCNH2"
GO:0086011,membrane repolarization during action potential,27,2,0.34,374,0.04592,0.04592,1,"KCNE2,KCNH2"
GO:1901380,negative regulation of potassium ion transmembrane transport,27,2,0.34,375,0.04592,0.04592,1,"KCNE2,KCNH2"
GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,27,2,0.34,376,0.04592,0.04592,1,"CCK,EDN1"
GO:0090169,regulation of spindle assembly,27,2,0.34,377,0.04592,0.04592,1,"GPSM2,PLK1"
GO:0040011,locomotion,1764,33,22.44,183,0.04614,0.01531,1,"APEX1,ARC,BEX4,BST2,C1QBP,CCK,CD74,CD9,DOK5,EDN1,EFNA4,FAM83D,GPNMB,GPX1,GRN,ILK,ITGB4,ITGB6,LGALS3,PHLDA2,PLAU,PLAUR,PLGRKT,PLK2,SLC3A2,SULF1,TACSTD2,TEKT3,TMSB15B,TNFRSF12A,TSPAN1,TUBB3,VPREB3"
GO:0070613,regulation of protein processing,63,3,0.8,378,0.04621,0.04621,1,"GSN,PLGRKT,TMEM98"
GO:0045732,positive regulation of protein catabolic process,205,6,2.61,382,0.04743,0.04743,1,"KCNE2,PACSIN3,PLK1,PLK2,RHBDD3,VPS28"
GO:0016485,protein processing,205,6,2.61,383,0.04743,0.04743,1,"ECE2,GSN,KLK13,PLAU,PLGRKT,TMEM98"
GO:0050868,negative regulation of T cell activation,107,4,1.36,384,0.04777,0.04777,1,"CD74,GPNMB,HFE,LGALS3"
