GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0007568,aging,305,17,7.32,193,0.00117,0.00117,1,"ADM,APOD,AURKB,B2M,CDK1,CRYAB,DKK1,EDN1,ENO3,FBXO5,HRAS,IGFBP5,MAGEA2B,PRNP,TIMP1,TYMS,YPEL3"
GO:0030335,positive regulation of cell migration,511,28,12.27,100,0.0014,4.6e-5,1,"CCR1,CD74,CXCR4,EDN1,EDN2,FBXO5,FGFBP1,HBEGF,HGF,HRAS,HYAL1,IGFBP5,IL6,ITGA5,KDR,LPAR1,NEDD9,NRP2,P2RY12,PLAU,PTN,PYCARD,RARRES2,RET,S1PR1,SNAI1,SPARC,ZC3H12A"
GO:0045685,regulation of glial cell differentiation,70,7,1.68,210,0.00142,0.00142,1,"CDK1,CLCF1,CXCR4,DUSP10,IL6,LIF,PTN"
GO:2001214,positive regulation of vasculogenesis,10,3,0.24,211,0.00145,0.00145,1,"ADM,KDR,TMEM100"
GO:0051255,spindle midzone assembly,10,3,0.24,212,0.00145,0.00145,1,"AURKB,KIF23,RACGAP1"
GO:0001525,angiogenesis,547,25,13.13,218,0.00165,0.00165,1,"ADM,APOD,CXCR4,EDN1,EFNA1,EGFL7,EPHA2,FGFBP1,HGF,HYAL1,IL6,ITGA5,KDR,MMP2,NR4A1,NRP2,PRCP,PTN,RRAS,S1PR1,SPARC,STAT1,TMEM100,VAV3,ZC3H12A"
GO:0032069,regulation of nuclease activity,22,4,0.53,220,0.0017,0.0017,1,"OAS1,OAS2,OAS3,OASL"
GO:0090307,mitotic spindle assembly,54,6,1.3,223,0.0018,0.0018,1,"AURKB,CDC20,KIF23,KIFC1,RACGAP1,TPX2"
GO:0032060,bleb assembly,11,3,0.26,225,0.00196,0.00196,1,"LPAR1,LPAR3,PMP22"
GO:0014820,tonic smooth muscle contraction,11,3,0.26,226,0.00196,0.00196,1,"EDN1,EDN2,NMU"
GO:0002230,positive regulation of defense response to virus by host,23,4,0.55,228,0.00202,0.00202,1,"PARP9,PYCARD,STAT1,ZC3H12A"
GO:0010460,positive regulation of heart rate,23,4,0.55,229,0.00202,0.00202,1,"ADM,EDN1,EDN2,NMU"
GO:0051241,negative regulation of multicellular organismal process,1231,48,29.55,162,0.00205,5.9e-4,1,"ADM,APOD,AREG,B2M,BST2,CCK,CCR1,CD74,CD83,CDH3,DKK1,DUSP10,EDN1,EFEMP1,EFNA1,EPHA2,EPHA7,FSTL3,FUOM,GBP1,HGF,HYAL3,IGFBP5,IL6,ISG15,KCTD11,LPAR1,LRRC32,MIR25,NMU,PLAU,PLAUR,PMP22,PRNP,PTN,PYCARD,RBP4,SMAD7,SNAI1,SPARC,STAT1,STC1,TIMP1,TRIM11,UBE2L6,WNT9A,ZC3H12A,ZNF675"
GO:0048762,mesenchymal cell differentiation,215,13,5.16,231,0.00213,0.00213,1,"EDN1,EFNA1,FOLR1,HGF,IL6,NRP2,RET,S100A4,SIX2,SMAD7,SNAI1,STAT1,TMEM100"
GO:0001836,release of cytochrome c from mitochondria,56,6,1.34,232,0.00217,0.00217,1,"CCK,HGF,IFI6,PLAUR,PMAIP1,PYCARD"
GO:0007229,integrin-mediated signaling pathway,97,8,2.33,235,0.00231,0.00231,1,"ISG15,ITGA5,ITGA9,ITGB6,NEDD9,PTN,TIMP1,VAV3"
GO:0046718,viral entry into host cell,117,11,2.81,118,0.00237,1.2e-4,1,"CD74,CDK1,CXCR4,EPHA2,HYAL1,HYAL3,IFITM1,IFITM2,ITGA5,ITGB6,TRIM11"
GO:0046677,response to antibiotic,319,20,7.66,115,0.00254,9.4e-5,1,"AREG,CA3,CD14,CDK1,CDO1,CRYAB,EDN1,HGF,HYAL1,HYAL3,IL6,LCN2,LDHA,PSMD14,RBP4,SPARC,STAT1,TYMS,UROS,ZC3H12A"
GO:0003337,mesenchymal to epithelial transition involved in metanephros morphogenesis,12,3,0.29,238,0.00257,0.00257,1,"LIF,SIX2,STAT1"
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,12,3,0.29,239,0.00257,0.00257,1,"CCNB1,KNSTRN,RACGAP1"
GO:0002684,positive regulation of immune system process,908,41,21.8,111,0.0027,7.6e-5,1,"B2M,C1S,C2,CCR1,CD300A,CD74,CD83,CLCF1,DUSP10,EDN1,EDN2,GBP1,GPRC5B,HRAS,IGF2,IL6,ISG15,KCNN4,KLK7,LIF,MICB,MUC1,P2RY12,PARP9,PLD2,PNP,POLR3D,PRNP,PSMB9,PSMD14,PSME2,PTN,PYCARD,RARRES2,RBP4,RSAD2,STAT1,VAV3,VTCN1,ZC3H12A,ZNF16"
GO:0045596,negative regulation of cell differentiation,693,29,16.64,242,0.00272,0.00272,1,"ABCG1,AREG,B2M,CD74,DKK1,DUSP10,EFEMP1,EFNA1,EPHA7,FBLN1,FSTL3,FUOM,GBP1,IGFBP5,IL6,KCTD11,LPAR1,P2RY12,PMP22,PRAME,PTN,SIX2,SMAD7,SNAI1,STAT1,TRIM11,WNT9A,ZC3H12A,ZNF675"
GO:0032940,secretion by cell,1471,52,35.31,250,0.00302,0.00302,1,"ABCG1,ADM,ALDOC,APBB1,B2M,BST2,CCK,CCR1,CD14,CD300A,CHRNB4,CPE,EDN1,GBP1,GRM2,HGF,HYAL3,IGF2,IL1RN,IL6,ISG15,ITGB6,KCNN4,KCNS3,LCN2,LGALS3BP,LIF,LRRC32,MCU,NMB,NMU,P2RY12,PCYOX1L,PLAU,PLAUR,PNP,PRCP,PSMD14,PYCARD,RARRES2,RBP4,RNASET2,RSAD2,SLC17A9,SPARC,TIMP1,TMEM179B,TTR,TUBB,VAMP1,VTCN1,ZC3H12A"
GO:0000302,response to reactive oxygen species,225,13,5.4,257,0.00317,0.00317,1,"APOD,AREG,CCNA2,CDK1,CRYAB,EDN1,HGF,HYAL1,IL6,LCN2,LDHA,MMP2,STAT1"
GO:0035456,response to interferon-beta,26,4,0.62,260,0.00322,0.00322,1,"BST2,IFITM1,IFITM2,STAT1"
GO:0006952,defense response,1528,74,36.68,13,0.00323,3.3e-9,1,"ADM,APOD,APOL3,B2M,BST2,C1S,C2,CCK,CCR1,CD14,CD74,CD83,CDO1,CXCR4,DUSP10,EDN1,EPHA2,EXOSC4,GBP1,GPR17,GPRC5B,HGF,HRAS,HYAL1,HYAL3,IFI27,IFI35,IFI6,IFIT1,IFIT3,IFITM1,IFITM2,IL1RN,IL6,ISG15,ITGB6,KCNN4,KLK7,LCN2,LGALS3BP,LYG2,MICB,MUC1,MX1,MX2,NT5E,OAS1,OAS2,OAS3,OASL,PARP9,PBK,PMAIP1,POLR3D,PRCP,PSMB9,PSMD14,PSME2,PTGES,PTN,PYCARD,RARRES2,RSAD2,RTP4,SEMG1,STAT1,TAP1,TIMP1,TNFAIP8L2,TRIM11,TRIM22,TUBB,UNC93B1,ZC3H12A"
GO:0009968,negative regulation of signal transduction,1237,45,29.7,261,0.00342,0.00342,1,"ADM,APOD,AREG,CD14,CD300A,CD74,DKK1,DUSP10,EFNA1,EGFL7,EPHA2,FAS,FBLN1,FST,FSTL3,GBP1,GRB14,HBEGF,HGF,IFI6,IGFBP5,IL1RN,IL6,KCTD11,LIF,LPAR1,MAGEA3,MUC1,NR0B1,PBK,PHLPP1,PLAUR,PRAME,PRNP,PSMB9,PSMD14,PSME2,PYCARD,SMAD7,SNAI1,STAT1,STMN1,TLE6,ZC3H12A,ZNF675"
GO:0060326,cell chemotaxis,287,19,6.89,109,0.00352,6.9e-5,1,"ARHGEF16,CCR1,CD74,CXCR4,EDN1,EDN2,EPHA2,HBEGF,HGF,IL1RN,IL6,ITGA9,KDR,LPAR1,NR4A1,PTN,RARRES2,S1PR1,VAV3"
GO:0007080,mitotic metaphase plate congression,43,5,1.03,262,0.00354,0.00354,1,"CCNB1,CDCA5,CDCA8,KIFC1,NDC80"
GO:1902003,regulation of amyloid-beta formation,27,4,0.65,267,0.00371,0.00371,1,"ABCG1,EFNA1,PRNP,SPON1"
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,27,4,0.65,268,0.00371,0.00371,1,"CCNA1,CDC45,FBXO5,TYMS"
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,83,7,1.99,273,0.00378,0.00378,1,"CRYAB,DHCR24,HGF,IFI6,MAGEA3,PLAUR,WNT9A"
GO:0002690,positive regulation of leukocyte chemotaxis,83,7,1.99,274,0.00378,0.00378,1,"CCR1,CD74,EDN1,EDN2,IL6,PTN,RARRES2"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.34,280,0.0041,0.0041,1,"CCNB1,MAD2L1,NDC80"
GO:0030214,hyaluronan catabolic process,14,3,0.34,281,0.0041,0.0041,1,"HMMR,HYAL1,HYAL3"
GO:0050868,negative regulation of T cell activation,107,8,2.57,287,0.00425,0.00425,1,"CD300A,CD74,LRRC32,PRNP,SMAD7,TNFAIP8L2,VTCN1,ZC3H12A"
GO:0010810,regulation of cell-substrate adhesion,208,12,4.99,290,0.00455,0.00455,1,"APOD,CCDC80,EMILIN3,FBLN1,GBP1,GPM6B,ITGA5,KDR,NEDD9,PLAU,PTN,VIT"
GO:0052548,regulation of endopeptidase activity,406,23,9.75,123,0.00458,1.3e-4,1,"BST2,CCK,CRYAB,DHCR24,EFNA1,EPHA7,FAS,HGF,IFI6,MAGEA3,PCSK1N,PLAUR,PMAIP1,PSMB9,PSMD14,PSME2,PTTG1,PYCARD,SEMG1,SPINT2,TIMP1,WFDC2,WNT9A"
GO:0071900,regulation of protein serine/threonine kinase activity,498,22,11.96,291,0.0046,0.0046,1,"AVPI1,CCNA1,CCNA2,CCNB1,CD300A,CD74,CDK1,CDKN3,CKS2,CXCR4,DKK1,DUSP10,EDN1,HGF,HRAS,IGF2,LPAR1,LPAR3,PKMYT1,PYCARD,RET,ZNF675"
GO:0010647,positive regulation of cell communication,1853,65,44.48,188,0.0046,0.00108,1,"ADRA1B,APOL3,AREG,AVPI1,BST2,CCR1,CD14,CD300A,CD74,CDH3,CDK1,CHRNB4,CLCF1,CLSTN2,CXCR4,DKK1,EDN1,EFNA1,FAS,FGFBP1,G0S2,GORAB,GPR17,GPRC5B,GRB14,HBEGF,HGF,HRAS,IGF2,IGFBP5,IL1RN,IL6,ITGA5,KCNN4,KDR,KLK6,LIF,LMCD1,LPAR1,LPAR3,MAL,MCU,NMB,NMU,P2RY12,PARP9,PLAUR,PMAIP1,PRNP,PSMB9,PSMD14,PSME2,PTN,PYCARD,RASGEF1A,RBP4,RET,RSAD2,S100A4,TRIM22,VAV3,VTCN1,WNT9A,ZBED2,ZC3H12A"
GO:0048013,ephrin receptor signaling pathway,86,7,2.06,292,0.00461,0.00461,1,"EFNA1,EFNA4,EPHA2,EPHA7,HRAS,MMP2,VAV3"
GO:0045778,positive regulation of ossification,86,7,2.06,293,0.00461,0.00461,1,"FBXO5,GPM6B,HGF,IFITM1,IL6,ISG15,PTN"
GO:0000165,MAPK cascade,929,40,22.3,131,0.00488,2.5e-4,1,"ADRA1B,AREG,AVPI1,CCR1,CD300A,CD74,CDK1,CRYAB,CXCR4,DKK1,DUSP10,EDN1,EFNA1,EPHA2,EPHA7,FAS,FBLN1,GBP1,HBEGF,HGF,HRAS,IGF2,IL1RN,IL6,KBTBD7,KDR,LIF,LPAR1,LPAR3,PBK,PHLPP1,PSMB9,PSMD14,PSME2,PYCARD,RASGEF1A,RET,RRAS,ZC3H12A,ZNF675"
GO:0023056,positive regulation of signaling,1860,65,44.65,196,0.005,0.00119,1,"ADRA1B,APOL3,AREG,AVPI1,BST2,CCR1,CD14,CD300A,CD74,CDH3,CDK1,CHRNB4,CLCF1,CLSTN2,CXCR4,DKK1,EDN1,EFNA1,FAS,FGFBP1,G0S2,GORAB,GPR17,GPRC5B,GRB14,HBEGF,HGF,HRAS,IGF2,IGFBP5,IL1RN,IL6,ITGA5,KCNN4,KDR,KLK6,LIF,LMCD1,LPAR1,LPAR3,MAL,MCU,NMB,NMU,P2RY12,PARP9,PLAUR,PMAIP1,PRNP,PSMB9,PSMD14,PSME2,PTN,PYCARD,RASGEF1A,RBP4,RET,RSAD2,S100A4,TRIM22,VAV3,VTCN1,WNT9A,ZBED2,ZC3H12A"
GO:0019883,antigen processing and presentation of endogenous antigen,15,3,0.36,301,0.00504,0.00504,1,"B2M,CD74,TAP1"
GO:0034501,protein localization to kinetochore,15,3,0.36,302,0.00504,0.00504,1,"AURKB,CDK1,NDC80"
GO:0070665,positive regulation of leukocyte proliferation,134,9,3.22,304,0.00506,0.00506,1,"BST2,CD74,CLCF1,IGF2,IL6,PNP,PYCARD,VAV3,VTCN1"
GO:0010035,response to inorganic substance,534,23,12.82,306,0.00516,0.00516,1,"APBB1,AREG,B2M,CCNA2,CCNB1,CD14,CDK1,CRYAB,EDN1,FSTL3,HGF,IL6,KDR,KHK,LCN2,LDHA,PRNP,PTGES,S100A16,SPARC,STAT1,UROS,ZC3H12A"
GO:0007566,embryo implantation,47,5,1.13,308,0.00521,0.00521,1,"FBLN1,LIF,MMP2,STC1,TIMP1"
GO:2000816,negative regulation of mitotic sister chromatid separation,39,9,0.94,28,0.00531,2.7e-7,1,"AURKB,BUB1,BUB1B,CCNB1,CDC20,FBXO5,MAD2L1,NDC80,PTTG1"
GO:0050921,positive regulation of chemotaxis,131,12,3.14,110,0.00541,7.5e-5,1,"CCR1,CD74,CXCR4,EDN1,EDN2,IL6,KDR,LPAR1,P2RY12,PTN,RARRES2,S1PR1"
GO:0000086,G2/M transition of mitotic cell cycle,242,17,5.81,112,0.00541,8e-5,1,"AURKB,BORA,CCNA2,CCNB1,CDK1,DTL,FBXO5,HAUS8,HMMR,MELK,PKMYT1,PSMB9,PSMD14,PSME2,RAD51C,TPX2,TUBB"
GO:0045987,positive regulation of smooth muscle contraction,30,4,0.72,311,0.00547,0.00547,1,"ADRA1B,EDN1,EDN2,NMU"
GO:2001238,positive regulation of extrinsic apoptotic signaling pathway,48,5,1.15,318,0.00571,0.00571,1,"G0S2,MAL,PMAIP1,PYCARD,RET"
GO:0010632,regulation of epithelial cell migration,271,14,6.51,324,0.00603,0.00603,1,"DUSP10,EDN1,EFNA1,EPHA2,FGFBP1,HBEGF,HYAL1,KDR,NRP2,PRCP,PTN,SPARC,STC1,ZC3H12A"
GO:0007076,mitotic chromosome condensation,16,3,0.38,325,0.00609,0.00609,1,"CDCA5,NCAPG,NUSAP1"
GO:0051444,negative regulation of ubiquitin-protein transferase activity,16,3,0.38,326,0.00609,0.00609,1,"FBXO5,MAD2L1,SMAD7"
GO:0051447,negative regulation of meiotic cell cycle,16,3,0.38,327,0.00609,0.00609,1,"FBXO5,LIF,OVOL1"
GO:0002830,positive regulation of type 2 immune response,16,3,0.38,328,0.00609,0.00609,1,"CD74,IL6,RSAD2"
GO:0040020,regulation of meiotic nuclear division,31,4,0.74,329,0.00617,0.00617,1,"CDC20,FBXO5,GPR3,LIF"
GO:0060325,face morphogenesis,31,4,0.74,330,0.00617,0.00617,1,"CRISPLD1,DKK1,MMP2,RRAS"
GO:0048729,tissue morphogenesis,657,29,15.77,201,0.00653,0.00124,1,"ADM,AREG,CXCR4,DKK1,EDN1,EPHA2,EPHA7,FEM1B,FOLR1,GORAB,HBEGF,HGF,IGFBP5,ITGA5,LIF,NRP2,PSMB9,PSMD14,PSME2,RET,S1PR1,SIX2,SMAD7,SNAI1,SPINT2,STAT1,STC1,TMEM100,VIT"
GO:0045840,positive regulation of mitotic nuclear division,50,5,1.2,338,0.00679,0.00679,1,"CDCA5,DLGAP5,EDN1,IGF2,NUSAP1"
GO:0014015,positive regulation of gliogenesis,71,6,1.7,341,0.00711,0.00711,1,"CLCF1,CXCR4,IL6,LIF,P2RY12,PTN"
GO:0008285,negative regulation of cell population proliferation,705,31,16.92,183,0.00771,9e-4,1,"ADM,APOD,B2M,CD300A,CDKN3,DHCR24,DUSP10,ETV3,FABP3,FBLN1,FGFBP1,HRAS,IFIT3,IFITM1,IGFBP5,IL6,KCTD11,LIF,LRRC32,OVOL1,PMP22,PRNP,PTGES,PTN,RBP4,SPARC,SPINT2,STAT1,SULT2B1,VTCN1,WNT9A"
GO:0051591,response to cAMP,95,7,2.28,347,0.00789,0.00789,1,"AREG,CDO1,IGFBP5,LDHA,SPARC,STAT1,STC1"
GO:0061098,positive regulation of protein tyrosine kinase activity,52,5,1.25,348,0.00801,0.00801,1,"DOK7,EFNA1,GPRC5B,NEDD9,PRNP"
GO:0007062,sister chromatid cohesion,52,5,1.25,349,0.00801,0.00801,1,"BUB1,BUB1B,CDC20,CDCA5,RAD51C"
GO:0051384,response to glucocorticoid,144,9,3.46,352,0.00802,0.00802,1,"ADM,AREG,CDO1,EDN1,IL1RN,IL6,SPARC,STC1,TYMS"
GO:0051216,cartilage development,197,11,4.73,353,0.00817,0.00817,1,"EDN1,EFEMP1,HYAL1,HYAL3,SIX2,SNAI1,STC1,TIMP1,TYMS,VIT,WNT9A"
GO:1902074,response to salt,18,3,0.43,358,0.00857,0.00857,1,"EDN1,ZC3H12A,ZNF16"
GO:0051930,regulation of sensory perception of pain,34,4,0.82,360,0.00859,0.00859,1,"CCK,EDN1,NMU,TMEM100"
GO:1901989,positive regulation of cell cycle phase transition,102,11,2.45,95,0.00877,3.3e-5,1,"CCNB1,CDC45,CDCA5,CDK1,DLGAP5,DTL,FBXO5,HYAL1,LSM11,RAD51C,ZNF16"
GO:0050670,regulation of lymphocyte proliferation,199,11,4.78,363,0.00878,0.00878,1,"CD300A,CD74,CLCF1,IGF2,IL6,LRRC32,PNP,PRNP,PYCARD,VAV3,VTCN1"
GO:0097529,myeloid leukocyte migration,199,11,4.78,364,0.00878,0.00878,1,"CCR1,CD300A,CD74,EDN1,EDN2,IL1RN,IL6,ITGA9,P2RY12,RARRES2,VAV3"
GO:0071453,cellular response to oxygen levels,227,12,5.45,367,0.00892,0.00892,1,"CCNA2,CCNB1,EDN1,FAS,LPAR1,MALAT1,PMAIP1,PSMB9,PSMD14,PSME2,PTN,STC1"
GO:0032872,regulation of stress-activated MAPK cascade,227,12,5.45,368,0.00892,0.00892,1,"DKK1,DUSP10,EDN1,FAS,HGF,HRAS,IL1RN,PBK,PHLPP1,PYCARD,ZC3H12A,ZNF675"
GO:0007346,regulation of mitotic cell cycle,629,38,15.1,24,0.00911,1.8e-7,1,"AURKB,BORA,BUB1,BUB1B,CCNB1,CDC20,CDC45,CDCA5,CDK1,CKS2,DLGAP5,DTL,EDN1,FBXO5,HAUS8,HMMR,HRAS,HYAL1,IGF2,LSM11,MAD2L1,MUC1,NDC80,NUSAP1,OVOL1,PKMYT1,PSMB9,PSMD14,PSME2,PTTG1,RAD51C,TACC3,TIPIN,TPX2,TUBB,USP2,WNT9A,ZWINT"
GO:2000146,negative regulation of cell motility,315,15,7.56,371,0.0094,0.0094,1,"APOD,BST2,CD300A,CD74,DUSP10,FBLN1,IFITM1,IGFBP5,PTN,RRAS,SEMG1,SMAD7,SPINT2,STC1,TIMP1"
GO:0016572,histone phosphorylation,35,4,0.84,373,0.00952,0.00952,1,"AURKB,CCNA2,CCNB1,CDK1"
GO:0045471,response to ethanol,123,8,2.95,380,0.00966,0.00966,1,"CA3,CD14,CDK1,CDO1,PSMD14,RBP4,SPARC,TYMS"
GO:0001666,response to hypoxia,347,16,8.33,382,0.00996,0.00996,1,"ADM,CCNA2,CCNB1,CRYAB,CXCR4,EDN1,LDHA,MALAT1,MMP2,PLAU,PMAIP1,PSMB9,PSMD14,PSME2,PTN,STC1"
GO:1900016,negative regulation of cytokine production involved in inflammatory response,19,3,0.46,383,0.01,0.01,1,"APOD,PYCARD,ZC3H12A"
GO:1902993,positive regulation of amyloid precursor protein catabolic process,19,3,0.46,384,0.01,0.01,1,"ABCG1,EFNA1,SPON1"
GO:0071243,cellular response to arsenic-containing substance,19,3,0.46,385,0.01,0.01,1,"UROS,ZC3H12A,ZFAND2A"
GO:0002726,positive regulation of T cell cytokine production,19,3,0.46,386,0.01,0.01,1,"B2M,IL6,RSAD2"
GO:0051769,regulation of nitric-oxide synthase biosynthetic process,19,3,0.46,387,0.01,0.01,1,"EDN1,KDR,STAT1"
GO:0036120,cellular response to platelet-derived growth factor stimulus,19,3,0.46,388,0.01,0.01,1,"CCNA2,HYAL1,PTN"
GO:0048670,regulation of collateral sprouting,19,3,0.46,389,0.01,0.01,1,"CRABP2,EPHA7,LPAR3"
GO:0046597,negative regulation of viral entry into host cell,19,3,0.46,390,0.01,0.01,1,"IFITM1,IFITM2,TRIM11"
GO:0048771,tissue remodeling,176,10,4.23,397,0.01017,0.01017,1,"EFNA4,EPHA2,IGFBP5,IL6,LIF,MMP2,PTN,S1PR1,TIMP1,ZNF675"
GO:0048661,positive regulation of smooth muscle cell proliferation,100,7,2.4,399,0.01034,0.01034,1,"EDN1,HBEGF,IGFBP5,IL6,MMP2,S1PR1,STAT1"
GO:0050671,positive regulation of lymphocyte proliferation,125,8,3,402,0.01059,0.01059,1,"CD74,CLCF1,IGF2,IL6,PNP,PYCARD,VAV3,VTCN1"
GO:0045931,positive regulation of mitotic cell cycle,156,16,3.75,53,0.0107,1.1e-6,1,"CCNB1,CDC45,CDCA5,CDK1,DLGAP5,DTL,EDN1,FBXO5,HYAL1,IGF2,LSM11,MAD2L1,NDC80,NUSAP1,RAD51C,USP2"
GO:0016485,protein processing,205,11,4.92,404,0.01083,0.01083,1,"CPE,DHCR24,KLK6,MAGEA3,PCSK1,PCSK1N,PLAU,PRNP,PYCARD,SPON1,TMEM208"
GO:0007249,I-kappaB kinase/NF-kappaB signaling,262,13,6.29,406,0.01096,0.01096,1,"APOL3,BST2,CD14,CD74,GPRC5B,IL1RN,LPAR1,PYCARD,S100A4,STAT1,TRIM22,ZC3H12A,ZNF675"
