GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0046596,regulation of viral entry into host cell,29,4,0.65,64,0.00388,0.00388,1,"CD74,IFITM1,IFITM3,TRIM21"
GO:2000484,positive regulation of interleukin-8 secretion,15,3,0.34,67,0.00424,0.00424,1,"CD14,CD58,PYCARD"
GO:0071360,cellular response to exogenous dsRNA,15,3,0.34,68,0.00424,0.00424,1,"COLEC12,IFIT1,TLR3"
GO:0009109,coenzyme catabolic process,15,3,0.34,69,0.00424,0.00424,1,"CBR3,NUDT17,NUDT7"
GO:0009394,2'-deoxyribonucleotide metabolic process,30,4,0.68,70,0.0044,0.0044,1,"ADA,CMPK2,NT5M,NUDT1"
GO:0045987,positive regulation of smooth muscle contraction,30,4,0.68,71,0.0044,0.0044,1,"ADA,ADRA1B,EDN2,NMU"
GO:0022900,electron transport chain,167,10,3.77,74,0.00469,0.00469,1,"AKR1B1,CCNB1,COX5B,COX7B,DHRS3,GLRX2,GLRX5,NDUFS4,PHGDH,SURF1"
GO:0009164,nucleoside catabolic process,31,4,0.7,76,0.00496,0.00496,1,"ADA,APOBEC3B,NT5E,NT5M"
GO:0048146,positive regulation of fibroblast proliferation,50,5,1.13,78,0.00525,0.00525,1,"ANXA2,BTC,CCNB1,CD74,NDUFS4"
GO:0009200,deoxyribonucleoside triphosphate metabolic process,17,3,0.38,85,0.00613,0.00613,1,"ADA,CMPK2,NUDT1"
GO:0019751,polyol metabolic process,121,8,2.73,86,0.00616,0.00616,1,"AKR1B1,ASAH2B,COQ3,DEGS2,GALR2,INPP1,NUDT10,PTK2B"
GO:0070206,protein trimerization,52,5,1.17,87,0.00621,0.00621,1,"CD74,TRIM21,TRIM22,TRIM27,TRIM34"
GO:0062208,positive regulation of pattern recognition receptor signaling pathway,34,4,0.77,91,0.00693,0.00693,1,"DHX58,RSAD2,TLR3,TLR5"
GO:0007094,mitotic spindle assembly checkpoint,34,4,0.77,92,0.00693,0.00693,1,"CCNB1,CDC20,DUSP1,PLK1"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,7,2.23,100,0.00711,0.00711,1,"CCNB1,CCNB2,CCNB3,CDKN3,PLK1,PSRC1,SERTAD1"
GO:0002577,regulation of antigen processing and presentation,18,3,0.41,102,0.00723,0.00723,1,"CD74,PYCARD,TAPBPL"
GO:0090201,negative regulation of release of cytochrome c from mitochondria,18,3,0.41,103,0.00723,0.00723,1,"CLU,GPX1,HGF"
GO:0030317,flagellated sperm motility,77,6,1.74,106,0.00784,0.00784,1,"CATSPER3,DEFB1,SLC22A16,SLIRP,TACR1,TPGS1"
GO:0051310,metaphase plate congression,55,5,1.24,108,0.00787,0.00787,1,"CCNB1,CDCA8,NUF2,PSRC1,TRAPPC12"
GO:0002726,positive regulation of T cell cytokine production,19,3,0.43,110,0.00845,0.00845,1,"B2M,RSAD2,SASH3"
GO:0034138,toll-like receptor 3 signaling pathway,19,3,0.43,111,0.00845,0.00845,1,"COLEC12,TLR3,UNC93B1"
GO:0000086,G2/M transition of mitotic cell cycle,242,12,5.46,117,0.00908,0.00908,1,"BORA,CCNB1,CCNB2,CCNB3,DBF4B,HMMR,PLK1,PSMB8,PSMB9,PSME2,TUBA1A,TUBB4A"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,6,1.81,121,0.00939,0.00939,1,"CCNB1,CDC20,PLK1,PSMB8,PSMB9,PSME2"
GO:0009264,deoxyribonucleotide catabolic process,20,3,0.45,122,0.00977,0.00977,1,"ADA,NT5M,NUDT1"
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,58,5,1.31,124,0.00981,0.00981,1,"GPX1,HGF,MAL,SFRP2,TNFSF10"
GO:0030099,myeloid cell differentiation,372,16,8.39,127,0.01067,0.01067,1,"ANXA2,B2M,BATF2,CD74,DHRS7B,FAM20C,FOS,ID2,ISG15,MAFB,PIR,PRKCB,PTK2B,TLR3,ZBTB16,ZNF385A"
GO:1903825,organic acid transmembrane transport,134,8,3.02,130,0.0111,0.0111,1,"FOLR1,SLC25A20,SLC38A6,SLC3A1,SLC43A2,SLC6A9,SLC7A7,THRSP"
GO:1905039,carboxylic acid transmembrane transport,134,8,3.02,131,0.0111,0.0111,1,"FOLR1,SLC25A20,SLC38A6,SLC3A1,SLC43A2,SLC6A9,SLC7A7,THRSP"
GO:0060390,regulation of SMAD protein signal transduction,21,3,0.47,133,0.01121,0.01121,1,"DAB2,GDF5,VEPH1"
GO:0032332,positive regulation of chondrocyte differentiation,21,3,0.47,134,0.01121,0.01121,1,"ANXA2,GDF5,ZBTB16"
GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,39,4,0.88,135,0.01126,0.01126,1,"GPX1,HGF,SFRP2,TNFSF10"
GO:0010389,regulation of G2/M transition of mitotic cell cycle,192,10,4.33,139,0.01202,0.01202,1,"CCNB1,CCNB3,DBF4B,HMMR,PLK1,PSMB8,PSMB9,PSME2,TUBA1A,TUBB4A"
GO:0046135,pyrimidine nucleoside catabolic process,22,3,0.5,143,0.01277,0.01277,1,"APOBEC3B,NT5E,NT5M"
GO:0035809,regulation of urine volume,22,3,0.5,144,0.01277,0.01277,1,"AKR1B1,BTC,NPR3"
GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,22,3,0.5,145,0.01277,0.01277,1,"ADA,LCK,PRKCB"
GO:0000302,response to reactive oxygen species,225,11,5.08,149,0.01346,0.01346,1,"ADA,DUSP1,ERCC6L2,FBLN5,FOS,GLRX2,GPX1,HGF,PTK2B,TPM1,TXNIP"
GO:0034123,positive regulation of toll-like receptor signaling pathway,23,3,0.52,152,0.01444,0.01444,1,"RSAD2,TLR3,TLR5"
GO:0072337,modified amino acid transport,23,3,0.52,153,0.01444,0.01444,1,"FOLR1,SLC22A16,SLC3A1"
GO:0030041,actin filament polymerization,170,9,3.84,157,0.0152,0.0152,1,"C15orf62,CDC42EP2,COTL1,DIAPH3,ELN,FAM107A,PTK2B,PYCARD,TRIM27"
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,89,6,2.01,158,0.01536,0.01536,1,"B2M,IFI30,PSMB8,PSMB9,PSME2,TAPBPL"
GO:0002573,myeloid leukocyte differentiation,200,10,4.51,160,0.01562,0.01562,1,"ANXA2,BATF2,CD74,DHRS7B,FAM20C,FOS,ID2,MAFB,PIR,TLR3"
GO:0007080,mitotic metaphase plate congression,43,4,0.97,161,0.01576,0.01576,1,"CCNB1,CDCA8,NUF2,PSRC1"
GO:0032480,negative regulation of type I interferon production,43,4,0.97,162,0.01576,0.01576,1,"DHX58,ISG15,PYCARD,UBE2L6"
GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,44,4,0.99,166,0.01703,0.01703,1,"CD74,NUPR1,PYCARD,ZNF385A"
GO:0031648,protein destabilization,44,4,0.99,167,0.01703,0.01703,1,"CTSH,ISOC2,PLK1,TRIM21"
GO:0034612,response to tumor necrosis factor,296,13,6.68,169,0.01732,0.01732,1,"CASP1,CASP4,CCDC3,CD14,CD58,CHI3L1,CLDN1,GBP1,PSMB8,PSMB9,PSME2,PTK2B,PYCARD"
GO:0051258,protein polymerization,266,12,6,171,0.01802,0.01802,1,"C15orf62,CDC42EP2,COTL1,DIAPH3,ELN,FAM107A,MX1,PSRC1,PTK2B,PYCARD,TRIM27,TUBB4A"
GO:1900120,regulation of receptor binding,25,3,0.56,172,0.01815,0.01815,1,"ANXA2,B2M,CRTAC1"
GO:0016485,protein processing,205,10,4.63,174,0.01824,0.01824,1,"ANXA2,CASP1,CPXM1,CTSH,ENPEP,PYCARD,RCE1,SCG5,SEC11C,SERPINE2"
GO:0051604,protein maturation,267,12,6.03,175,0.0185,0.0185,1,"ANXA2,CASP1,CPXM1,CTSH,ENPEP,GLRX5,PYCARD,RCE1,SCG5,SEC11C,SERPINE2,TSPAN15"
GO:0009123,nucleoside monophosphate metabolic process,68,5,1.53,176,0.01862,0.01862,1,"ADA,CMPK2,MPP1,NT5E,NT5M"
GO:1902749,regulation of cell cycle G2/M phase transition,206,10,4.65,178,0.0188,0.0188,1,"CCNB1,CCNB3,DBF4B,HMMR,PLK1,PSMB8,PSMB9,PSME2,TUBA1A,TUBB4A"
GO:0032479,regulation of type I interferon production,120,7,2.71,179,0.01909,0.01909,1,"CD14,DHX58,ISG15,PYCARD,TLR3,TRIM21,UBE2L6"
GO:0045646,regulation of erythrocyte differentiation,46,4,1.04,181,0.01977,0.01977,1,"B2M,ID2,ISG15,MAFB"
GO:0006972,hyperosmotic response,26,3,0.59,182,0.02018,0.02018,1,"AKR1B1,CLDN1,TLR3"
GO:0043171,peptide catabolic process,26,3,0.59,183,0.02018,0.02018,1,"ANPEP,CTSH,ENPEP"
GO:0032897,negative regulation of viral transcription,26,3,0.59,184,0.02018,0.02018,1,"IFITM3,TRIM21,TRIM27"
GO:0035456,response to interferon-beta,26,3,0.59,185,0.02018,0.02018,1,"IFITM1,IFITM3,TLR3"
GO:0060259,regulation of feeding behavior,26,3,0.59,186,0.02018,0.02018,1,"NMU,QRFP,RXFP4"
GO:1903862,positive regulation of oxidative phosphorylation,10,2,0.23,187,0.02027,0.02027,1,"CCNB1,NUPR1"
GO:0035457,cellular response to interferon-alpha,10,2,0.23,188,0.02027,0.02027,1,"IFIT2,IFIT3"
GO:2000155,positive regulation of cilium-dependent cell motility,10,2,0.23,189,0.02027,0.02027,1,"DEFB1,TACR1"
GO:1902093,positive regulation of flagellated sperm motility,10,2,0.23,190,0.02027,0.02027,1,"DEFB1,TACR1"
GO:1900122,positive regulation of receptor binding,10,2,0.23,191,0.02027,0.02027,1,"ANXA2,B2M"
GO:0071281,cellular response to iron ion,10,2,0.23,192,0.02027,0.02027,1,"B2M,CCNB1"
GO:0009151,purine deoxyribonucleotide metabolic process,10,2,0.23,193,0.02027,0.02027,1,"ADA,NUDT1"
GO:0032606,type I interferon production,122,7,2.75,194,0.0207,0.0207,1,"CD14,DHX58,ISG15,PYCARD,TLR3,TRIM21,UBE2L6"
GO:0045807,positive regulation of endocytosis,96,6,2.17,197,0.02153,0.02153,1,"ANXA2,B2M,CD14,CLU,DAB2,TSPAN1"
GO:0009119,ribonucleoside metabolic process,71,5,1.6,198,0.02203,0.02203,1,"ADA,APOBEC3B,MPP1,NT5E,PEMT"
GO:2000241,regulation of reproductive process,152,8,3.43,199,0.02213,0.02213,1,"ADA,CCDC87,CDC20,DEFB1,DUSP1,NUPR1,OVOL1,TACR1"
GO:0035902,response to immobilization stress,27,3,0.61,200,0.02233,0.02233,1,"FOS,NR0B1,PTK2B"
GO:0048240,sperm capacitation,27,3,0.61,201,0.02233,0.02233,1,"CABYR,CATSPER3,DEFB1"
GO:0003044,regulation of systemic arterial blood pressure mediated by a chemical signal,48,4,1.08,205,0.02277,0.02277,1,"ADRA1B,EDN2,ENPEP,TPM1"
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,72,5,1.62,206,0.02325,0.02325,1,"B2M,IFI30,PSMB8,PSMB9,PSME2"
GO:0071356,cellular response to tumor necrosis factor,276,12,6.23,207,0.02326,0.02326,1,"CASP1,CASP4,CCDC3,CD58,CHI3L1,CLDN1,GBP1,PSMB8,PSMB9,PSME2,PTK2B,PYCARD"
GO:0045637,regulation of myeloid cell differentiation,214,10,4.83,211,0.02375,0.02375,1,"B2M,CD74,FOS,ID2,ISG15,MAFB,PRKCB,PTK2B,TLR3,ZBTB16"
GO:0048260,positive regulation of receptor-mediated endocytosis,49,4,1.11,213,0.02436,0.02436,1,"ANXA2,B2M,CLU,DAB2"
GO:0070673,response to interleukin-18,11,2,0.25,214,0.02442,0.02442,1,"CLDN1,IL18BP"
GO:1900025,negative regulation of substrate adhesion-dependent cell spreading,11,2,0.25,215,0.02442,0.02442,1,"GBP1,TACSTD2"
GO:0072608,interleukin-10 secretion,11,2,0.25,216,0.02442,0.02442,1,"ISG15,PYCARD"
GO:0014820,tonic smooth muscle contraction,11,2,0.25,217,0.02442,0.02442,1,"EDN2,NMU"
GO:0033632,regulation of cell-cell adhesion mediated by integrin,11,2,0.25,218,0.02442,0.02442,1,"ADA,SKAP1"
GO:0006853,carnitine shuttle,11,2,0.25,219,0.02442,0.02442,1,"SLC25A20,THRSP"
GO:0042415,norepinephrine metabolic process,11,2,0.25,220,0.02442,0.02442,1,"AKR1B1,MOXD1"
GO:0008608,attachment of spindle microtubules to kinetochore,28,3,0.63,221,0.0246,0.0246,1,"CCNB1,KNSTRN,NUF2"
GO:0032091,negative regulation of protein binding,99,6,2.23,222,0.02462,0.02462,1,"B2M,CRTAC1,DAB2,DTNBP1,IFIT1,IFIT2"
GO:0007631,feeding behavior,100,6,2.26,224,0.02571,0.02571,1,"BBS12,FOS,GALR2,NMU,QRFP,RXFP4"
GO:0031638,zymogen activation,50,4,1.13,226,0.02602,0.02602,1,"ANXA2,CTSH,PYCARD,SERPINE2"
GO:0007052,mitotic spindle organization,101,6,2.28,230,0.02683,0.02683,1,"BORA,CCNB1,CDC20,NUF2,PLK1,PSRC1"
GO:0033209,tumor necrosis factor-mediated signaling pathway,159,8,3.59,231,0.028,0.028,1,"CASP1,CASP4,CCDC3,PSMB8,PSMB9,PSME2,PTK2B,PYCARD"
GO:0008584,male gonad development,130,7,2.93,233,0.02809,0.02809,1,"LHX9,NR0B1,NUDT1,NUPR1,SFRP2,TLR3,TNFSF10"
GO:0001578,microtubule bundle formation,76,5,1.72,235,0.02857,0.02857,1,"KIF20A,LRRC49,PLK1,PSRC1,TPGS1"
GO:0045080,positive regulation of chemokine biosynthetic process,12,2,0.27,237,0.02887,0.02887,1,"CD74,TLR3"
GO:0042538,hyperosmotic salinity response,12,2,0.27,238,0.02887,0.02887,1,"AKR1B1,CLDN1"
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,12,2,0.27,239,0.02887,0.02887,1,"CCNB1,KNSTRN"
GO:1904668,positive regulation of ubiquitin protein ligase activity,12,2,0.27,240,0.02887,0.02887,1,"CDC20,PLK1"
GO:0002903,negative regulation of B cell apoptotic process,12,2,0.27,241,0.02887,0.02887,1,"ADA,CD74"
GO:0015697,quaternary ammonium group transport,12,2,0.27,242,0.02887,0.02887,1,"SLC22A16,SLC25A20"
GO:0019336,phenol-containing compound catabolic process,12,2,0.27,243,0.02887,0.02887,1,"MAOA,MOXD1"
GO:0009111,vitamin catabolic process,12,2,0.27,244,0.02887,0.02887,1,"CBR3,CRABP1"
GO:0050862,positive regulation of T cell receptor signaling pathway,12,2,0.27,245,0.02887,0.02887,1,"ADA,LCK"
GO:0030208,dermatan sulfate biosynthetic process,12,2,0.27,246,0.02887,0.02887,1,"BGN,CHST14"
GO:0031274,positive regulation of pseudopodium assembly,12,2,0.27,247,0.02887,0.02887,1,"C15orf62,CDC42EP2"
GO:0007051,spindle organization,160,8,3.61,248,0.02892,0.02892,1,"BORA,CCNB1,CDC20,KNSTRN,MAPRE2,NUF2,PLK1,PSRC1"
GO:0046546,development of primary male sexual characteristics,131,7,2.96,249,0.02913,0.02913,1,"LHX9,NR0B1,NUDT1,NUPR1,SFRP2,TLR3,TNFSF10"
GO:1901661,quinone metabolic process,30,3,0.68,250,0.0295,0.0295,1,"AKR1B1,CBR3,COQ3"
GO:0051301,cell division,560,20,12.64,253,0.02961,0.02961,1,"BORA,BTC,CCNB1,CCNB2,CCNB3,CDC20,CDCA2,CDCA8,KIF20A,KNSTRN,MAPRE2,NUF2,PLK1,PSRC1,REEP4,SFRP2,SUSD2,TUBA1A,TXNIP,ZBTB16"
GO:1902905,positive regulation of supramolecular fiber organization,191,9,4.31,254,0.02963,0.02963,1,"C15orf62,CDC42EP2,CLU,GPX1,PSRC1,PTK2B,PYCARD,TPM1,TRIM27"
GO:0051100,negative regulation of binding,161,8,3.63,255,0.02986,0.02986,1,"B2M,CRTAC1,DAB2,DTNBP1,HAND1,ID2,IFIT1,IFIT2"
GO:1901987,regulation of cell cycle phase transition,460,20,10.38,66,0.03079,0.00409,1,"CCNB1,CCNB3,CDC20,CRADD,DBF4B,DLGAP5,DUSP1,FAM107A,HMMR,ID2,MAD2L1BP,OVOL1,PLK1,PSMB8,PSMB9,PSME2,SUSD2,TUBA1A,TUBB4A,ZNF385A"
GO:0009617,response to bacterium,599,21,13.52,259,0.0312,0.0312,1,"B2M,CASP1,CD14,CD24,CLDN1,CMPK2,DEFB1,DHX58,FOS,GBP7,GPX1,IFI44,ISG15,KLK5,PYCARD,RGS1,S100A14,SPAG11B,THRSP,TLR3,TLR5"
GO:0032613,interleukin-10 production,53,4,1.2,260,0.03141,0.03141,1,"HGF,ISG15,PYCARD,SASH3"
GO:0061036,positive regulation of cartilage development,31,3,0.7,261,0.03213,0.03213,1,"ANXA2,GDF5,ZBTB16"
GO:0030431,sleep,31,3,0.7,262,0.03213,0.03213,1,"ADA,FOS,NMU"
GO:0009154,purine ribonucleotide catabolic process,31,3,0.7,263,0.03213,0.03213,1,"NT5E,NUDT10,NUDT7"
GO:0048002,antigen processing and presentation of peptide antigen,164,8,3.7,264,0.0328,0.0328,1,"B2M,CD74,IFI30,PSMB8,PSMB9,PSME2,PYCARD,TAPBPL"
GO:0061448,connective tissue development,258,11,5.82,265,0.03282,0.03282,1,"ACTA2,ANXA2,ANXA6,CHI3L1,CRIP1,GDF5,HAND1,ID2,OSR2,SFRP2,ZBTB16"
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,54,4,1.22,266,0.03334,0.03334,1,"CASP1,CASP4,CCDC3,PYCARD"
GO:0003229,ventricular cardiac muscle tissue development,54,4,1.22,267,0.03334,0.03334,1,"HAND1,ID2,PTCD2,TPM1"
GO:1902947,regulation of tau-protein kinase activity,13,2,0.29,268,0.03361,0.03361,1,"CLU,HGF"
GO:1900121,negative regulation of receptor binding,13,2,0.29,269,0.03361,0.03361,1,"B2M,CRTAC1"
GO:0009143,nucleoside triphosphate catabolic process,13,2,0.29,270,0.03361,0.03361,1,"ADA,NUDT1"
GO:0030205,dermatan sulfate metabolic process,13,2,0.29,271,0.03361,0.03361,1,"BGN,CHST14"
GO:0048711,positive regulation of astrocyte differentiation,13,2,0.29,272,0.03361,0.03361,1,"ID2,SERPINE2"
GO:0010755,regulation of plasminogen activation,13,2,0.29,273,0.03361,0.03361,1,"ANXA2,SERPINE2"
GO:0031272,regulation of pseudopodium assembly,13,2,0.29,274,0.03361,0.03361,1,"C15orf62,CDC42EP2"
GO:0008154,actin polymerization or depolymerization,196,9,4.42,275,0.03413,0.03413,1,"C15orf62,CDC42EP2,COTL1,DIAPH3,ELN,FAM107A,PTK2B,PYCARD,TRIM27"
GO:0002688,regulation of leukocyte chemotaxis,107,6,2.41,277,0.03427,0.03427,1,"CD74,DUSP1,EDN2,MPP1,PTK2B,S100A14"
GO:0032609,interferon-gamma production,107,6,2.41,278,0.03427,0.03427,1,"CD14,ISG15,PYCARD,SASH3,TLR3,TRIM27"
GO:0006119,oxidative phosphorylation,107,6,2.41,279,0.03427,0.03427,1,"CCNB1,COX5B,COX7B,NDUFS4,NUPR1,SURF1"
GO:0033363,secretory granule organization,32,3,0.72,281,0.03488,0.03488,1,"DTNBP1,SERPINE2,ZNF385A"
GO:0009261,ribonucleotide catabolic process,32,3,0.72,282,0.03488,0.03488,1,"NT5E,NUDT10,NUDT7"
GO:0048469,cell maturation,167,8,3.77,283,0.03594,0.03594,1,"BFSP2,CABYR,CATSPER3,CCNB1,DEFB1,FAM20C,ID2,PTK2B"
GO:0003333,amino acid transmembrane transport,81,5,1.83,284,0.03622,0.03622,1,"SLC38A6,SLC3A1,SLC43A2,SLC6A9,SLC7A7"
GO:1903706,regulation of hemopoiesis,433,16,9.77,285,0.03737,0.03737,1,"ADA,B2M,CD74,FOS,ID2,ISG15,LMO2,MAFB,PRKCB,PSMB8,PSMB9,PSME2,PTK2B,SASH3,TLR3,ZBTB16"
GO:0030097,hemopoiesis,832,27,18.78,286,0.03742,0.03742,1,"ADA,ANXA2,B2M,BATF2,BLNK,CD74,DHRS7B,FAM20C,FOS,GLRX5,ID2,ISG15,LCK,LMO2,MAFB,PIR,PRKCB,PSMB8,PSMB9,PSME2,PTK2B,RSAD2,SASH3,SFRP2,TLR3,ZBTB16,ZNF385A"
GO:0006213,pyrimidine nucleoside metabolic process,33,3,0.74,287,0.03775,0.03775,1,"APOBEC3B,NT5E,NT5M"
GO:0009167,purine ribonucleoside monophosphate metabolic process,33,3,0.74,288,0.03775,0.03775,1,"ADA,MPP1,NT5E"
GO:0003006,developmental process involved in reproduction,908,29,20.49,289,0.03787,0.03787,1,"ADA,CABYR,CATSPER3,CCDC87,CCNB1,CRIP1,DEFB1,HAND1,LHX9,MEIG1,NDP,NR0B1,NUDT1,NUPR1,OVOL1,PTK2B,SERPINE2,SFRP2,SLC22A16,SLIRP,SPA17,SPAG11B,SPATA20,TLR3,TNFSF10,TPGS1,TRIM27,TSPAN8,ZBTB16"
GO:1902903,regulation of supramolecular fiber organization,331,13,7.47,291,0.03813,0.03813,1,"C15orf62,CDC42EP2,CLU,COTL1,ELN,GPX1,PSRC1,PTK2B,PYCARD,TACSTD2,TPM1,TRIM27,TUBB4A"
GO:0002521,leukocyte differentiation,505,18,11.4,292,0.03836,0.03836,1,"ADA,ANXA2,B2M,BATF2,BLNK,CD74,DHRS7B,FAM20C,FOS,ID2,LCK,MAFB,PIR,PTK2B,RSAD2,SASH3,TLR3,ZBTB16"
GO:0003214,cardiac left ventricle morphogenesis,14,2,0.32,293,0.03864,0.03864,1,"HAND1,SFRP2"
GO:1903504,regulation of mitotic spindle checkpoint,14,2,0.32,294,0.03864,0.03864,1,"CCNB1,DUSP1"
GO:0035810,positive regulation of urine volume,14,2,0.32,295,0.03864,0.03864,1,"BTC,NPR3"
GO:0015802,basic amino acid transport,14,2,0.32,296,0.03864,0.03864,1,"SLC3A1,SLC7A7"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,2,0.32,297,0.03864,0.03864,1,"CCNB1,DUSP1"
GO:0090231,regulation of spindle checkpoint,14,2,0.32,298,0.03864,0.03864,1,"CCNB1,DUSP1"
GO:0048534,hematopoietic or lymphoid organ development,873,28,19.7,299,0.03908,0.03908,1,"ADA,ANXA2,B2M,BATF2,BLNK,CCNB2,CD74,DHRS7B,FAM20C,FOS,GLRX5,ID2,ISG15,LCK,LMO2,MAFB,PIR,PRKCB,PSMB8,PSMB9,PSME2,PTK2B,RSAD2,SASH3,SFRP2,TLR3,ZBTB16,ZNF385A"
GO:0046128,purine ribonucleoside metabolic process,57,4,1.29,302,0.03954,0.03954,1,"ADA,MPP1,NT5E,PEMT"
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,83,5,1.87,303,0.0396,0.0396,1,"GPX1,HGF,IFI6,RPS6KA1,SFRP2"
GO:0032757,positive regulation of interleukin-8 production,49,6,1.11,39,0.04001,7.8e-4,1,"CD14,CD58,CD74,PYCARD,TLR3,TLR5"
GO:0015695,organic cation transport,34,3,0.77,304,0.04073,0.04073,1,"SLC22A16,SLC25A19,SLC25A20"
GO:0098751,bone cell development,34,3,0.77,305,0.04073,0.04073,1,"ANXA2,FAM20C,ZNF385A"
GO:0009126,purine nucleoside monophosphate metabolic process,34,3,0.77,306,0.04073,0.04073,1,"ADA,MPP1,NT5E"
GO:0042542,response to hydrogen peroxide,141,7,3.18,307,0.04091,0.04091,1,"ADA,DUSP1,GLRX2,GPX1,HGF,PTK2B,TXNIP"
GO:0032760,positive regulation of tumor necrosis factor production,84,5,1.9,309,0.04136,0.04136,1,"CD14,CLU,PYCARD,SASH3,TLR3"
