GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0002683,negative regulation of immune system process,400,23,9.12,64,9.6e-4,4.9e-5,1,"ADA,BTK,DUSP1,DUSP10,FCER1G,HMOX1,ID2,INPP5D,LGALS3,LGALS9B,LPXN,MAFB,PPARG,PTK2B,SMAD7,SPINK5,TGFB2,TLR3,TNF,TNFAIP8L2,TNFRSF14,TRIM27,TSC22D3"
GO:0043066,negative regulation of apoptotic process,870,39,19.84,62,0.00104,4.4e-5,1,"ADA,AIF1,ALB,APOE,ARHGAP10,CD38,CORO1A,CSF1R,CTSH,DAB2,DUSP1,FCER1G,FYN,GRK5,HCK,HCLS1,HGF,HMGA2,HMOX1,ITGA5,LGALS3,MAP2K4,MEF2C,MTRNR2L2,NCKAP1L,PLK2,PTK2B,RASA1,RPS6KA1,SERPINB2,SOD2,STRADB,TNF,TNFAIP8,TNFRSF6B,TSC22D3,UCN,XBP1,ZNF385A"
GO:0042554,superoxide anion generation,35,5,0.8,210,0.00111,0.00111,1,"ACP5,CYBA,CYBB,NCF2,PON3"
GO:0034097,response to cytokine,1140,49,26,42,0.00113,1.3e-5,1,"ACP5,AIF1,BTK,CASP1,CD38,CDC34,CDIP1,COL1A2,CORO1A,CSF1R,CXCL1,CXCL2,CXCL3,CYBA,DUSP1,FCER1G,FOS,FYN,HCK,HCLS1,HGF,HMOX1,HNMT,IL18BP,INPP5D,IRF5,LAPTM5,LCP1,PPARG,PSME2,PTK2B,RELB,S1PR1,SERPINB2,SMAD7,SOD2,SOX2,SPARC,SPI1,STX8,TIMP2,TLR3,TNF,TNFRSF14,TNFRSF6B,TRIM62,TUBA1B,VIM,XBP1"
GO:0031670,cellular response to nutrient,71,7,1.62,212,0.00115,0.00115,1,"CYBA,CYBB,FYN,HMOX1,PDXP,PPARG,XBP1"
GO:0030593,neutrophil chemotaxis,100,11,2.28,49,0.00119,1.7e-5,1,"C3AR1,CXCL1,CXCL2,CXCL3,FCER1G,LGALS3,MPP1,NCKAP1L,PREX1,RAC2,TGFB2"
GO:0048010,vascular endothelial growth factor receptor signaling pathway,93,8,2.12,220,0.00128,0.00128,1,"CYBA,CYBB,FYN,ITGA5,NCF2,NCKAP1L,PRKCB,PTK2B"
GO:0002274,myeloid leukocyte activation,629,27,14.35,222,0.00128,0.00128,1,"AIF1,ANPEP,BTK,C3AR1,COTL1,CTSH,CTSZ,CXCL1,CYBA,CYBB,FCER1G,HMOX1,HSPA6,LGALS3,NCKAP1L,PREX1,PYGL,RAB4B,RAC2,RELB,RHOG,RHOH,SLC15A4,SPI1,TIMP2,TLR3,TNF"
GO:0010226,response to lithium ion,22,4,0.5,224,0.00141,0.00141,1,"ACTA1,ID2,PTK2B,XRCC4"
GO:1901654,response to ketone,190,12,4.33,226,0.00142,0.00142,1,"CASP9,CD38,CYBA,CYBB,DUSP1,EIF4EBP1,FOS,GNAI1,P2RY6,PPARG,SPP1,TGFB2"
GO:0038083,peptidyl-tyrosine autophosphorylation,37,5,0.84,227,0.00144,0.00144,1,"BTK,FYN,HCK,LCK,PTK2B"
GO:2000249,regulation of actin cytoskeleton reorganization,37,5,0.84,228,0.00144,0.00144,1,"ARHGDIB,CSF1R,HCK,HCLS1,PTK2B"
GO:0098869,cellular oxidant detoxification,95,8,2.17,231,0.00147,0.00147,1,"ALB,ALOX5AP,APOE,GSTA1,LTC4S,SESN1,SOD2,TNF"
GO:0060445,branching involved in salivary gland morphogenesis,23,4,0.52,238,0.00167,0.00167,1,"HGF,PDGFA,TGM2,TNF"
GO:0002863,positive regulation of inflammatory response to antigenic stimulus,11,3,0.25,239,0.00169,0.00169,1,"BTK,FCER1G,TNF"
GO:0046348,amino sugar catabolic process,11,3,0.25,240,0.00169,0.00169,1,"NPL,OVGP1,RENBP"
GO:0030155,regulation of cell adhesion,663,34,15.12,37,0.00181,9.4e-6,1,"ADA,AIF1,ARHGDIB,CORO1A,DUSP1,DUSP10,EGFL6,FERMT3,FRMD5,FYN,ITGA5,LCK,LGALS1,LGALS3,LGALS9B,LPXN,NCKAP1L,PLXNC1,PREX1,PTK2B,RAC2,RASA1,S1PR1,SASH3,SMAD7,SOX2,SPINK5,TGFB2,TGFBI,TGM2,TNF,TNFAIP8L2,TNFRSF14,XBP1"
GO:0051897,positive regulation of protein kinase B signaling,171,11,3.9,245,0.00192,0.00192,1,"FYN,HBEGF,HCLS1,HGF,LCK,PDGFA,RAC2,RHOG,RTN4,STOX1,TNF"
GO:0002719,negative regulation of cytokine production involved in immune response,24,4,0.55,247,0.00197,0.00197,1,"HMOX1,SMAD7,TGFB2,TNF"
GO:0001894,tissue homeostasis,214,17,4.88,35,0.00198,8.7e-6,1,"ACP5,ALB,AZGP1,CD38,CORO1A,CSF1R,CTSH,INPP5D,POTEE,POTEF,PROM1,PTK2B,RAC2,S1PR1,SASH3,SIGLEC15,SPP1"
GO:0019221,cytokine-mediated signaling pathway,748,30,17.06,248,0.00201,0.00201,1,"CASP1,CDIP1,COL1A2,CSF1R,CXCL1,CXCL2,CXCL3,FCER1G,FOS,FYN,HCK,HGF,HMOX1,IL18BP,INPP5D,IRF5,LCP1,PPARG,PSME2,PTK2B,S1PR1,SERPINB2,SOD2,SOX2,SPI1,TNF,TNFRSF14,TNFRSF6B,TRIM62,VIM"
GO:0000302,response to reactive oxygen species,225,13,5.13,249,0.00203,0.00203,1,"ADA,APOE,BTK,DUSP1,FKBP1B,FOS,FYN,HGF,HMOX1,PTK2B,SESN1,SOD2,TNF"
GO:0002819,regulation of adaptive immune response,148,10,3.38,254,0.00212,0.00212,1,"ADA,BTK,DUSP10,FCER1G,MEF2C,SASH3,SMAD7,TNF,TNFRSF14,TRIM27"
GO:0032370,positive regulation of lipid transport,59,6,1.35,259,0.0022,0.0022,1,"ABCG1,APOE,CYP4F2,FABP3,SPP1,UCN"
GO:0050862,positive regulation of T cell receptor signaling pathway,12,3,0.27,260,0.00222,0.00222,1,"ADA,KCNN4,LCK"
GO:0033197,response to vitamin E,12,3,0.27,261,0.00222,0.00222,1,"ADA,FKBP1B,PPARG"
GO:0043117,positive regulation of vascular permeability,12,3,0.27,262,0.00222,0.00222,1,"APOE,TACR2,UCN"
GO:0045080,positive regulation of chemokine biosynthetic process,12,3,0.27,263,0.00222,0.00222,1,"HMOX1,TLR3,TNF"
GO:0051798,positive regulation of hair follicle development,12,3,0.27,264,0.00222,0.00222,1,"FST,TGFB2,TNF"
GO:0051549,positive regulation of keratinocyte migration,12,3,0.27,265,0.00222,0.00222,1,"HBEGF,IQSEC1,MAPRE2"
GO:0030890,positive regulation of B cell proliferation,41,5,0.94,269,0.00229,0.00229,1,"ADA,CD38,MEF2C,NCKAP1L,SASH3"
GO:0030168,platelet activation,151,10,3.44,275,0.00246,0.00246,1,"APOE,COL1A2,DGKA,FCER1G,FERMT3,FYN,LCK,MYL9,PDGFA,PRKCB"
GO:0050807,regulation of synapse organization,204,12,4.65,279,0.00258,0.00258,1,"APOE,ARHGAP22,CAMK1,CLSTN2,FLRT3,FYN,LRRTM1,MEF2C,RAPSN,SPARC,TNF,TUBA1A"
GO:2000106,regulation of leukocyte apoptotic process,82,7,1.87,282,0.00266,0.00266,1,"ADA,BTK,FCER1G,HCLS1,LGALS3,MEF2C,TSC22D3"
GO:0043901,negative regulation of multi-organism process,26,4,0.59,285,0.00268,0.00268,1,"ADA,ARHGDIB,ASTL,OVGP1"
GO:0048715,negative regulation of oligodendrocyte differentiation,13,3,0.3,290,0.00284,0.00284,1,"DAAM2,DUSP10,ID2"
GO:0007159,leukocyte cell-cell adhesion,326,20,7.43,71,0.00292,6.3e-5,1,"ADA,AIF1,CORO1A,DUSP10,FERMT3,FYN,ITGA5,ITGB7,LCK,LGALS1,LGALS3,LGALS9B,NCKAP1L,RAC2,SASH3,SMAD7,TNF,TNFAIP8L2,TNFRSF14,XBP1"
GO:0030217,T cell differentiation,235,13,5.36,292,0.00297,0.00297,1,"ADA,DUSP10,FCER1G,LCK,MAFB,NCKAP1L,PREX1,RELB,RHOH,SASH3,SMAD7,SPINK5,XBP1"
GO:0035690,cellular response to drug,412,19,9.4,296,0.00302,0.00302,1,"AIF1,CASP9,CYBA,CYBB,DTNBP1,EIF4EBP1,FYN,GNAI1,HGF,HMGA2,HMOX1,LY6G6D,MEF2C,OR56A5,PDXP,SPI1,TLR3,TNF,VIM"
GO:0045670,regulation of osteoclast differentiation,63,6,1.44,297,0.00307,0.00307,1,"FOS,INPP5D,MAFB,SIGLEC15,TLR3,TNF"
GO:0035902,response to immobilization stress,27,4,0.62,299,0.00308,0.00308,1,"FOS,HNMT,PPARG,PTK2B"
GO:1902003,regulation of amyloid-beta formation,27,4,0.62,300,0.00308,0.00308,1,"ABCG1,APOE,BIN1,TNF"
GO:0071675,regulation of mononuclear cell migration,44,5,1,304,0.00314,0.00314,1,"AIF1,C3AR1,DUSP1,LGALS3,TNF"
GO:0010648,negative regulation of cell communication,1381,50,31.5,175,0.00336,7.4e-4,1,"ABHD6,ADA,APOE,ARHGAP25,BAMBI,CD38,CDC34,CHAC1,DAB2,DEPTOR,DHRS3,DKK3,DUSP1,DUSP10,FKBP1B,FST,FYN,GNAI1,HBEGF,HGF,HMOX1,INPP5D,LGALS3,LPXN,PAQR3,PLK2,PPARG,PRKCB,PSME2,PTK2B,RASA1,RGS1,RHOH,RNF152,SESN1,SLC30A1,SMAD7,SOD2,SOX2,STRADB,TACR2,TGFB2,TIMP2,TLR3,TNF,TRIM27,UCN,VSNL1,XBP1,ZNF385A"
GO:0033628,regulation of cell adhesion mediated by integrin,45,5,1.03,313,0.00347,0.00347,1,"ADA,FERMT3,LPXN,NCKAP1L,TGFB2"
GO:0090022,regulation of neutrophil chemotaxis,28,4,0.64,319,0.00354,0.00354,1,"C3AR1,MPP1,NCKAP1L,RAC2"
GO:0023057,negative regulation of signaling,1385,50,31.59,180,0.00355,7.9e-4,1,"ABHD6,ADA,APOE,ARHGAP25,BAMBI,CD38,CDC34,CHAC1,DAB2,DEPTOR,DHRS3,DKK3,DUSP1,DUSP10,FKBP1B,FST,FYN,GNAI1,HBEGF,HGF,HMOX1,INPP5D,LGALS3,LPXN,PAQR3,PLK2,PPARG,PRKCB,PSME2,PTK2B,RASA1,RGS1,RHOH,RNF152,SESN1,SLC30A1,SMAD7,SOD2,SOX2,STRADB,TACR2,TGFB2,TIMP2,TLR3,TNF,TRIM27,UCN,VSNL1,XBP1,ZNF385A"
GO:0090197,positive regulation of chemokine secretion,14,3,0.32,323,0.00355,0.00355,1,"AIF1,CSF1R,TNF"
GO:0008217,regulation of blood pressure,177,13,4.04,117,0.0037200000000000002,2.2e-4,1,"ACTA2,COL1A2,CTSZ,CYBA,CYP4F12,CYP4F2,HMOX1,ID2,PPARG,RENBP,SGK1,SOD2,UCN"
GO:0045646,regulation of erythrocyte differentiation,46,5,1.05,333,0.00382,0.00382,1,"ID2,INPP5D,MAFB,NCKAP1L,SPI1"
GO:0042737,drug catabolic process,136,9,3.1,338,0.00401,0.00401,1,"ADA,CTSH,CYP2R1,FAH,NPL,OVGP1,PDXP,RENBP,SMOX"
GO:0007271,"synaptic transmission, cholinergic",29,4,0.66,339,0.00403,0.00403,1,"APOE,CHRNA1,RAPSN,TACR2"
GO:0006691,leukotriene metabolic process,29,4,0.66,340,0.00403,0.00403,1,"ALOX5AP,CYP4F12,CYP4F2,LTC4S"
GO:0043299,leukocyte degranulation,519,22,11.84,343,0.00409,0.00409,1,"ANPEP,BTK,C3AR1,CORO1A,COTL1,CTSH,CTSZ,CXCL1,CYBA,CYBB,FCER1G,HCK,HMOX1,HSPA6,LGALS3,NCKAP1L,PYGL,RAB4B,RAC2,RHOG,SLC15A4,TIMP2"
GO:0007611,learning or memory,245,13,5.59,344,0.00423,0.00423,1,"APOE,FGF13,FOS,FYN,GATM,ITGA5,MEF2C,NTAN1,PLK2,SGK1,TACR2,UCN,ZNF385A"
GO:0050866,negative regulation of cell activation,190,11,4.33,346,0.00432,0.00432,1,"APOE,BTK,HMOX1,ID2,INPP5D,LGALS3,LGALS9B,PDGFA,SMAD7,TNFAIP8L2,TNFRSF14"
GO:0034393,positive regulation of smooth muscle cell apoptotic process,15,3,0.34,350,0.00437,0.00437,1,"MAP2K4,PPARG,SOD2"
GO:0050665,hydrogen peroxide biosynthetic process,15,3,0.34,351,0.00437,0.00437,1,"CYBA,CYBB,FYN"
GO:0071801,regulation of podosome assembly,15,3,0.34,352,0.00437,0.00437,1,"HCK,LCP1,TNF"
GO:0045859,regulation of protein kinase activity,760,29,17.33,357,0.00481,0.00481,1,"APOE,CAMK1,CNTD2,CSF1R,DEPTOR,DTNBP1,DUSP1,DUSP10,FGF13,FYN,GADD45B,HGF,HMGA2,LPAR3,MAP2K4,NCKAP1L,PAQR3,PDGFA,PKIB,PTK2B,RAC2,STOX1,STRADB,TGFB2,TLR3,TNF,TRIM27,UCN,ZEB2"
GO:0043087,regulation of GTPase activity,462,20,10.54,358,0.00482,0.00482,1,"AGAP11,ARHGAP10,ARHGAP22,ARHGAP24,ARHGAP25,ARHGDIB,CPEB2,FICD,IQSEC1,MAPRE2,NCKAP1L,PDE6D,PLXNC1,PREX1,PTK2B,RASA1,RGS1,RHOG,RHOH,S1PR1"
GO:0006911,"phagocytosis, engulfment",49,5,1.12,359,0.00503,0.00503,1,"AIF1,ARHGAP25,FCER1G,NCKAP1L,PPARG"
GO:0050870,positive regulation of T cell activation,194,11,4.42,361,0.00504,0.00504,1,"ADA,AIF1,CORO1A,DUSP10,FYN,LCK,LGALS1,NCKAP1L,SASH3,TNFRSF14,XBP1"
GO:0042632,cholesterol homeostasis,92,7,2.1,363,0.00506,0.00506,1,"ABCG1,AKR1C1,APOE,FABP3,GRAMD1B,LCAT,XBP1"
GO:0007015,actin filament organization,379,24,8.64,32,0.00506,6.9e-6,1,"ACTA1,AIF1,ARHGAP25,BIN1,CORO1A,COTL1,ELN,GDPD2,HCK,HCLS1,LCP1,MARCKS,NCKAP1L,PDXP,PREX1,PTK2B,RAC2,RASA1,RHOG,RHOH,RHOV,S1PR1,TRIM27,VILL"
GO:0051482,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,31,4,0.71,368,0.00515,0.00515,1,"C3AR1,LPAR3,S1PR1,TGM2"
GO:2000778,positive regulation of interleukin-6 secretion,31,4,0.71,369,0.00515,0.00515,1,"AIF1,LGALS9B,TNF,XBP1"
GO:0060292,long-term synaptic depression,31,4,0.71,370,0.00515,0.00515,1,"ABHD6,CD38,PLK2,PTK2B"
GO:0045862,positive regulation of proteolysis,340,16,7.75,371,0.00517,0.00517,1,"APOE,ASTL,CASP1,CASP9,CTSH,DAB2,FYN,LCK,PLK2,PPARG,PSME2,PTK2B,RNF180,RNF19B,SMAD7,TNF"
GO:0042447,hormone catabolic process,16,3,0.36,374,0.00528,0.00528,1,"PON3,SPP1,YWHAH"
GO:0033631,cell-cell adhesion mediated by integrin,16,3,0.36,375,0.00528,0.00528,1,"ADA,FERMT3,ITGA5"
GO:0019372,lipoxygenase pathway,16,3,0.36,376,0.00528,0.00528,1,"ALOX5AP,LTC4S,PON3"
GO:0001977,renal system process involved in regulation of blood volume,16,3,0.36,377,0.00528,0.00528,1,"CYBA,CYP4F12,CYP4F2"
GO:0043524,negative regulation of neuron apoptotic process,142,9,3.24,381,0.00531,0.00531,1,"APOE,CORO1A,FYN,HMOX1,MAP2K4,MEF2C,PTK2B,RASA1,SOD2"
GO:0007264,small GTPase mediated signal transduction,555,25,12.66,200,0.00561,9.9e-4,1,"AIF1,APOE,ARHGAP10,ARHGAP22,ARHGAP24,ARHGAP25,ARHGDIB,COL1A2,CYTH4,GRAP,HMOX1,IQSEC1,MAPRE2,PLK2,PREX1,RAB32,RAB4B,RAC2,RASA1,RHOG,RHOH,RHOV,RRAS,TGFB2,TIMP2"
GO:0051384,response to glucocorticoid,144,9,3.28,387,0.00581,0.00581,1,"AIF1,CASP9,DUSP1,EIF4EBP1,FOS,HNMT,SPARC,TNF,UCN"
GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,119,8,2.71,390,0.00593,0.00593,1,"ENTPD5,FBXL2,FYN,HCLS1,HGF,PDGFA,TGFB2,TNF"
GO:0045454,cell redox homeostasis,72,6,1.64,394,0.00596,0.00596,1,"CYBA,CYBB,GLRX5,NCF2,RAC2,TMX4"
GO:0006936,muscle contraction,347,16,7.91,399,0.00625,0.00625,1,"ACTA1,ACTA2,ACTG2,ADA,ANXA6,BIN1,CD38,CHRNA1,FGF13,FKBP1B,MYL4,MYL9,SMAD7,TACR2,UCN,VIM"
GO:0034435,cholesterol esterification,17,3,0.39,400,0.00631,0.00631,1,"ABCG1,APOE,LCAT"
GO:0048566,embryonic digestive tract development,33,4,0.75,405,0.00646,0.00646,1,"ADA,ID2,TGFB2,TNF"
GO:0097305,response to alcohol,230,12,5.25,408,0.00669,0.00669,1,"CYBA,CYBB,EIF4EBP1,FOS,FYN,GNAI1,GRAMD1B,P2RY6,PPARG,PTK2B,SPARC,SPI1"
GO:0042098,T cell proliferation,175,10,3.99,410,0.00696,0.00696,1,"AIF1,CORO1A,FKBP1B,FYN,LGALS3,LGALS9B,NCKAP1L,RAC2,SASH3,TNFRSF14"
GO:0071402,cellular response to lipoprotein particle stimulus,34,4,0.78,413,0.00719,0.00719,1,"ABCG1,APOE,FCER1G,PPARG"
GO:0098751,bone cell development,34,4,0.78,414,0.00719,0.00719,1,"FAM20C,FLI1,SIGLEC15,ZNF385A"
GO:0032012,regulation of ARF protein signal transduction,18,3,0.41,420,0.00745,0.00745,1,"CYTH4,IQSEC1,MAPRE2"
GO:0016485,protein processing,205,11,4.68,422,0.00755,0.00755,1,"ASTL,CASP1,CHAC1,CPE,CTSH,CTSZ,ECE2,PSEN2,RCE1,SEC11C,SNX12"
GO:0090130,tissue migration,338,18,7.71,181,0.00763,8e-4,1,"ACTA1,ACTA2,ACTG2,APOE,CTSH,DUSP10,HBEGF,HMOX1,IQSEC1,MAPRE2,MEF2C,PLK2,PPARG,PTK2B,RTN4,SPARC,TGFB2,ZEB2"
GO:0032733,positive regulation of interleukin-10 production,35,4,0.8,425,0.00798,0.00798,1,"FCER1G,HGF,LGALS9B,SASH3"
GO:1904706,negative regulation of vascular smooth muscle cell proliferation,35,4,0.8,426,0.00798,0.00798,1,"HMOX1,MEF2C,PPARG,SOD2"
GO:0090322,regulation of superoxide metabolic process,35,4,0.8,427,0.00798,0.00798,1,"ACP5,CYBA,PON3,TNF"
GO:0032941,secretion by tissue,35,4,0.8,428,0.00798,0.00798,1,"ADA,CYBA,KCNN4,UCN"
GO:0051348,negative regulation of transferase activity,267,13,6.09,431,0.00852,0.00852,1,"APOE,DEPTOR,DTNBP1,DUSP1,DUSP10,GADD45B,PAQR3,PKIB,PPARG,RHOH,SMAD7,TRIM27,USP44"
GO:0002718,regulation of cytokine production involved in immune response,80,9,1.82,82,0.00853,8.4e-5,1,"BTK,FCER1G,HMOX1,SASH3,SMAD7,TGFB2,TLR3,TNF,TNFRSF14"
GO:0030220,platelet formation,19,3,0.43,434,0.00869,0.00869,1,"CASP9,MEF2C,ZNF385A"
GO:0010888,negative regulation of lipid storage,19,3,0.43,435,0.00869,0.00869,1,"ABCG1,PPARG,TNF"
GO:0034138,toll-like receptor 3 signaling pathway,19,3,0.43,436,0.00869,0.00869,1,"COLEC12,TLR3,UNC93B1"
GO:0048670,regulation of collateral sprouting,19,3,0.43,437,0.00869,0.00869,1,"FGF13,LPAR3,SPP1"
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,181,10,4.13,442,0.00874,0.00874,1,"CASP1,FYN,HMOX1,LGALS1,PLK2,PRKCB,TGM2,TLR3,TNF,TRIM62"
GO:1902930,regulation of alcohol biosynthetic process,78,6,1.78,443,0.00875,0.00875,1,"ABCG1,APOE,DKK3,P2RY6,PTK2B,TNF"
GO:0030224,monocyte differentiation,36,4,0.82,444,0.00882,0.00882,1,"CSF1R,INPP5D,MEF2C,PPARG"
GO:2000403,positive regulation of lymphocyte migration,36,4,0.82,445,0.00882,0.00882,1,"AIF1,CXCL14,PTK2B,TNFRSF14"
GO:2000242,negative regulation of reproductive process,56,5,1.28,447,0.00886,0.00886,1,"ADA,ARHGDIB,ASTL,DUSP1,OVGP1"
GO:0045087,innate immune response,796,29,18.15,450,0.00893,0.00893,1,"AIF1,APOE,BTK,CASP1,COLEC12,CORO1A,CSF1R,CYBA,CYBB,DUSP10,FCER1G,FYN,HCK,IRF5,LGALS3,MASP1,NCF2,PPARG,PSME2,RELB,SIGLEC15,STX8,TLR3,TNFAIP8L2,TNFRSF14,TRIM27,TRIM62,UNC93B1,VIM"
GO:0055081,anion homeostasis,57,5,1.3,458,0.00953,0.00953,1,"ABCG1,APOE,CKB,FABP3,XBP1"
GO:0042493,response to drug,1022,42,23.31,102,0.0097,1.6e-4,1,"ADA,AIF1,CASP9,CD38,CHRNA1,CYBA,CYBB,CYP2R1,DTNBP1,DUSP1,EIF4EBP1,FABP3,FKBP1B,FOS,FYN,GNAI1,HGF,HMGA2,HMOX1,HNMT,IRF5,LCK,LGALS1,LY6G6D,MEF2C,NCKAP1L,OR56A5,PDXP,PLIN2,PPARG,PTK2B,SLC15A4,SLC38A7,SPARC,SPI1,TACR2,TGFB2,TIMP2,TLR3,TNF,UCN,VIM"
GO:0007339,binding of sperm to zona pellucida,37,4,0.84,460,0.00971,0.00971,1,"ASTL,HSPA1L,OVGP1,SPA17"
GO:0006656,phosphatidylcholine biosynthetic process,37,4,0.84,461,0.00971,0.00971,1,"CHPT1,FABP3,LCAT,PCYT1A"
GO:0043691,reverse cholesterol transport,20,3,0.46,467,0.01006,0.01006,1,"ABCG1,APOE,LCAT"
GO:2000278,regulation of DNA biosynthetic process,105,7,2.39,469,0.01024,0.01024,1,"DUSP1,HGF,NAF1,NVL,PKIB,PPARG,PTK2B"
GO:0033619,membrane protein proteolysis,58,5,1.32,471,0.01024,0.01024,1,"APOE,CTSH,PSEN2,TIMP2,TNF"
GO:0045576,mast cell activation,58,5,1.32,472,0.01024,0.01024,1,"BTK,FCER1G,HMOX1,RAC2,RHOH"
GO:0002237,response to molecule of bacterial origin,335,15,7.64,474,0.01027,0.01027,1,"ACP5,CASP1,CASP9,CXCL1,CXCL2,CXCL3,DUSP10,FOS,HCK,IRF5,MEF2C,SPARC,TNF,VIM,XBP1"
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,244,12,5.56,476,0.01044,0.01044,1,"ADA,BTK,CTSH,FCER1G,IL18BP,INPP5D,MEF2C,POU2F2,RELB,SASH3,SMAD7,TNF"
GO:0006970,response to osmotic stress,81,6,1.85,477,0.01045,0.01045,1,"HNMT,PTK2B,RELB,TLR3,TNF,TSC22D3"
GO:0003333,amino acid transmembrane transport,81,6,1.85,478,0.01045,0.01045,1,"SLC15A4,SLC38A6,SLC38A7,SLC43A2,SLC6A6,SLC7A7"
