GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0045596,negative regulation of cell differentiation,693,26,15.56,213,0.00749,0.00749,1,"APOE,AREG,BCL11A,CD74,CHADL,CTSZ,CXCL10,DDIT3,EFNA1,FGF13,FUOM,HOPX,IFNL1,KLK8,LBH,MDK,MESP1,PLK2,PTN,SOX2,TACSTD2,TMEM176A,TMEM176B,TNF,TRIM6,WDR61"
GO:0002683,negative regulation of immune system process,400,17,8.98,230,0.00919,0.00919,1,"ADA,CCL28,CD74,FCER1G,GPNMB,HFE,IFI16,IFNL1,MDK,SCGB1A1,TMEM176A,TMEM176B,TNF,TNFRSF13B,TNFRSF14,TSC22D3,WDR61"
GO:0043029,T cell homeostasis,37,4,0.83,231,0.0092,0.0092,1,"CORO1A,NCKAP1L,RIPK3,TSC22D3"
GO:1902904,negative regulation of supramolecular fiber organization,131,8,2.94,233,0.00947,0.00947,1,"APOE,CHADL,CORO1A,CRYAB,FGF13,PFN2,TACSTD2,TRIM54"
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,81,6,1.82,234,0.00971,0.00971,1,"CD74,CTSF,FCER1G,IFI30,KIF23,RACGAP1"
GO:0042127,regulation of cell population proliferation,1598,57,35.87,60,0.0098,2.9e-4,1,"ADA,ADM,ANXA2,APOE,AREG,AVPR2,BCHE,BEX4,CD33,CD4,CD74,CDKN2D,CDKN3,CHP2,CORO1A,CRIP2,CTSZ,CXCL10,CXCL11,DHRS2,EDN2,EGLN3,EPCAM,FBXO2,GPNMB,HBEGF,IFITM1,IFNL1,IGF2,IL12A,LBH,LDOC1,LGR5,MDK,NCKAP1L,NDN,NUPR1,OSGIN1,PDE1A,PDF,PTN,RAB25,RERG,RGCC,RIPK3,S100A13,SAT1,SCGB1A1,SCGB3A1,SERPINF1,SOX2,SPHK1,TACSTD2,TGM1,TNF,TNFRSF13B,TNFRSF14"
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,133,8,2.99,237,0.01033,0.01033,1,"ADA,C3,CD4,FCER1G,HFE,IL12A,RIPK3,TNF"
GO:0032609,interferon-gamma production,107,7,2.4,238,0.01041,0.01041,1,"AVPR2,IFNL1,IL12A,ISG15,RIPK3,SCGB1A1,TNF"
GO:0050868,negative regulation of T cell activation,107,7,2.4,239,0.01041,0.01041,1,"CD74,GPNMB,HFE,IFNL1,MDK,SCGB1A1,TNFRSF14"
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,83,6,1.86,241,0.01089,0.01089,1,"CARD16,CDKN2D,CRYAB,IFI6,MAGEA3,RPS6KA1"
GO:0042454,ribonucleoside catabolic process,21,3,0.47,244,0.01105,0.01105,1,"ADA,APOBEC3B,APOBEC3C"
GO:0031099,regeneration,191,10,4.29,246,0.01123,0.01123,1,"ADM,ANXA3,CPQ,HFE,KLK6,KLK8,MDK,PTN,RAP1A,SOX2"
GO:0010660,regulation of muscle cell apoptotic process,84,6,1.89,250,0.01151,0.01151,1,"CAMK2D,IL12A,MAP2K4,MDK,NUPR1,PDE1A"
GO:0051781,positive regulation of cell division,84,6,1.89,251,0.01151,0.01151,1,"IGF2,KIF23,LBH,MDK,PTN,RACGAP1"
GO:0051241,negative regulation of multicellular organismal process,1231,40,27.63,253,0.01166,0.01166,1,"ADA,ADM,ANXA2,APOE,AREG,AVPR2,BCL11A,CARD16,CARD18,CD33,CD74,CHADL,CTSZ,CXCL10,DDIT3,EFNA1,FGF13,FUOM,GPNMB,GPR35,HFE,IFNL1,IL12A,ISG15,KLK8,MDK,MESP1,NCKAP1L,PFN2,PLK2,PTN,RGCC,SCGB1A1,SERPINF1,SOX2,TACSTD2,TMEM176A,TMEM176B,TNF,WDR61"
GO:2000008,regulation of protein localization to cell surface,40,4,0.9,256,0.01208,0.01208,1,"FCER1G,HFE,PICALM,TNF"
GO:0007613,memory,111,7,2.49,257,0.01257,0.01257,1,"APOE,FGF13,KLK8,MDK,PLK2,PTN,SERPINF1"
GO:0090023,positive regulation of neutrophil chemotaxis,22,3,0.49,258,0.01259,0.01259,1,"CD74,MDK,NCKAP1L"
GO:0032069,regulation of nuclease activity,22,3,0.49,259,0.01259,0.01259,1,"OAS1,OAS2,OASL"
GO:0033173,calcineurin-NFAT signaling cascade,41,4,0.92,263,0.01315,0.01315,1,"CHP2,FHL2,PPP3R1,TNF"
GO:0097028,dendritic cell differentiation,41,4,0.92,264,0.01315,0.01315,1,"DHRS2,TMEM176A,TMEM176B,UBD"
GO:0032651,regulation of interleukin-1 beta production,87,6,1.95,269,0.01352,0.01352,1,"CARD16,CARD18,CASP1,CD33,IFI16,SPHK1"
GO:0043299,leukocyte degranulation,519,20,11.65,270,0.0137,0.0137,1,"ACPP,ANXA2,ANXA3,C3,CD33,CD36,CMTM6,CORO1A,CTSZ,CYSTM1,DOCK2,FCER1G,FOLR3,LCN2,NCKAP1L,QPCT,RAP1A,S100A13,S100A9,SLPI"
GO:0051250,negative regulation of lymphocyte activation,140,8,3.14,271,0.01377,0.01377,1,"CD74,GPNMB,HFE,IFNL1,MDK,SCGB1A1,TNFRSF13B,TNFRSF14"
GO:0010460,positive regulation of heart rate,23,3,0.52,275,0.01424,0.01424,1,"ADA,ADM,EDN2"
GO:0032373,positive regulation of sterol transport,23,3,0.52,276,0.01424,0.01424,1,"ANXA2,APOE,PON1"
GO:0032376,positive regulation of cholesterol transport,23,3,0.52,277,0.01424,0.01424,1,"ANXA2,APOE,PON1"
GO:0010657,muscle cell apoptotic process,88,6,1.98,278,0.01425,0.01425,1,"CAMK2D,IL12A,MAP2K4,MDK,NUPR1,PDE1A"
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,88,6,1.98,279,0.01425,0.01425,1,"ADA,C3,CD4,FCER1G,IL12A,TNF"
GO:0032465,regulation of cytokinesis,88,6,1.98,280,0.01425,0.01425,1,"KIF20A,KIF23,PLK1,PLK2,PLK3,RACGAP1"
GO:0050850,positive regulation of calcium-mediated signaling,42,4,0.94,281,0.01429,0.01429,1,"ADA,CD4,CHP2,TNF"
GO:0030866,cortical actin cytoskeleton organization,42,4,0.94,282,0.01429,0.01429,1,"KIF23,NCKAP1L,RACGAP1,TNF"
GO:0006875,cellular metal ion homeostasis,556,21,12.48,284,0.01439,0.01439,1,"ADM,ANXA2,APOE,ATP12A,CAMK2D,CCL28,CD36,CD4,CORO1A,CP,CXCL10,CXCL11,DDIT3,EDN2,FTHL17,GPR35,HFE,LCN2,MT1E,S100A9,SAA1"
GO:0022407,regulation of cell-cell adhesion,387,20,8.69,68,0.01449,5e-4,1,"ADA,CCL28,CD4,CD74,CORO1A,EPCAM,FXYD5,GPNMB,HFE,IFNL1,IGF2,IL12A,MDK,MUC21,NCKAP1L,RGCC,SCGB1A1,SOX2,TNF,TNFRSF14"
GO:0052548,regulation of endopeptidase activity,406,27,9.11,21,0.01472,5.3e-7,1,"ANXA8,C3,CARD16,CARD18,CASP1,CDKN2D,CRYAB,CST6,EFNA1,EGLN3,FAM162A,FAS,IFI16,IFI6,KHDC1,MAGEA3,PI3,PICALM,PSMB9,RPS6KA1,S100A9,SERPINF1,SLPI,SOX2,TNF,TNFSF10,WFDC2"
GO:0055065,metal ion homeostasis,627,23,14.07,285,0.01473,0.01473,1,"ADM,ANXA2,APOE,ATP12A,AVPR2,CAMK2D,CCL28,CD36,CD4,CORO1A,CP,CXCL10,CXCL11,DDIT3,EDN2,FTHL17,GPR35,HFE,LCN2,MT1E,PICALM,S100A9,SAA1"
GO:0030162,regulation of proteolysis,693,36,15.56,26,0.01492,2.6e-6,1,"ANXA2,ANXA8,APOE,C3,CARD16,CARD18,CASP1,CDKN2D,CRYAB,CST6,CTSZ,EFNA1,EGLN3,FAM162A,FAS,HFE,IFI16,IFI6,KHDC1,MAGEA3,NUPR1,PI3,PICALM,PLK1,PLK2,PLK3,PSMB9,RPS6KA1,S100A9,SERPINF1,SLPI,SOX2,TNF,TNFSF10,WFDC2,ZFAND2A"
GO:0050830,defense response to Gram-positive bacterium,90,6,2.02,289,0.01578,0.01578,1,"CD36,DEFB1,IL12A,LYZL2,TNF,TNFRSF14"
GO:0071624,positive regulation of granulocyte chemotaxis,24,3,0.54,290,0.01601,0.01601,1,"CD74,MDK,NCKAP1L"
GO:0000070,mitotic sister chromatid segregation,144,8,3.23,291,0.01608,0.01608,1,"CDCA8,KIF23,KIFC1,KNSTRN,NUF2,PLK1,RACGAP1,TACC3"
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,117,7,2.63,292,0.0164,0.0164,1,"CDKN2D,FAM107A,GADD45A,GPNMB,PLK2,PLK3,RGCC"
GO:0097720,calcineurin-mediated signaling,44,4,0.99,295,0.01673,0.01673,1,"CHP2,FHL2,PPP3R1,TNF"
GO:0010811,positive regulation of cell-substrate adhesion,118,7,2.65,296,0.01711,0.01711,1,"ARPC2,CCL28,CD36,EGFLAM,FBLN2,MDK,PTN"
GO:0019915,lipid storage,67,5,1.5,297,0.01721,0.01721,1,"APOE,C3,CD36,PLIN2,TNF"
GO:0002443,leukocyte mediated immunity,744,26,16.7,298,0.01736,0.01736,1,"ACPP,ANXA2,ANXA3,C2,C3,CD33,CD36,CD74,CMTM6,CORO1A,CTSZ,CYSTM1,DOCK2,FCER1G,FOLR3,HFE,IL12A,LCN2,NCKAP1L,QPCT,RAP1A,RIPK3,S100A13,S100A9,SLPI,TNF"
GO:0016049,cell growth,464,18,10.42,301,0.01769,0.01769,1,"APOE,BCL11A,CAMK2D,CDKN2D,CRABP2,CRYAB,FAM107A,FBP1,FGF13,HBEGF,MAP2K4,NDN,OSGIN1,RERG,RPS6KA1,S100A9,SCGB3A1,SPHK1"
GO:0010996,response to auditory stimulus,25,3,0.56,302,0.01789,0.01789,1,"CXCL10,MDK,PTN"
GO:1905809,negative regulation of synapse organization,25,3,0.56,303,0.01789,0.01789,1,"APOE,EFNA1,PTN"
GO:1900120,regulation of receptor binding,25,3,0.56,304,0.01789,0.01789,1,"ANXA2,HFE,LDOC1"
GO:0045662,negative regulation of myoblast differentiation,25,3,0.56,305,0.01789,0.01789,1,"CXCL10,DDIT3,TNF"
GO:0019722,calcium-mediated signaling,206,10,4.62,306,0.01819,0.01819,1,"ADA,CAMK2D,CD4,CHP2,DEFB1,EDN2,FHL2,PPP3R1,SPHK1,TNF"
GO:0002821,positive regulation of adaptive immune response,93,6,2.09,307,0.01828,0.01828,1,"ADA,C3,CD4,FCER1G,IL12A,TNF"
GO:0010951,negative regulation of endopeptidase activity,241,16,5.41,50,0.01839,1.1e-4,1,"ANXA8,C3,CARD16,CARD18,CDKN2D,CRYAB,CST6,IFI16,IFI6,MAGEA3,PI3,PICALM,RPS6KA1,SERPINF1,SLPI,WFDC2"
GO:0001558,regulation of cell growth,399,16,8.96,308,0.01861,0.01861,1,"APOE,BCL11A,CAMK2D,CDKN2D,CRABP2,CRYAB,FAM107A,FBP1,FGF13,HBEGF,OSGIN1,RERG,RPS6KA1,S100A9,SCGB3A1,SPHK1"
GO:0072422,signal transduction involved in DNA damage checkpoint,69,5,1.55,309,0.01932,0.01932,1,"GADD45A,PLK1,PLK2,PLK3,RGCC"
GO:0072401,signal transduction involved in DNA integrity checkpoint,69,5,1.55,310,0.01932,0.01932,1,"GADD45A,PLK1,PLK2,PLK3,RGCC"
GO:0051651,maintenance of location in cell,208,10,4.67,312,0.01932,0.01932,1,"APOE,CAMK2D,CD4,CORO1A,CXCL10,CXCL11,DDIT3,FTHL17,LCN2,S100A9"
GO:0031345,negative regulation of cell projection organization,179,9,4.02,315,0.01993,0.01993,1,"APOE,BCL11A,CTSZ,EFNA1,FGF13,KLK8,PFN2,PLK2,TACSTD2"
GO:2000035,regulation of stem cell division,10,2,0.22,316,0.02007,0.02007,1,"LBH,NAP1L2"
GO:0035376,sterol import,10,2,0.22,317,0.02007,0.02007,1,"CD36,STARD5"
GO:2000425,regulation of apoptotic cell clearance,10,2,0.22,318,0.02007,0.02007,1,"C2,C3"
GO:1900426,positive regulation of defense response to bacterium,10,2,0.22,319,0.02007,0.02007,1,"KLK5,KLK7"
GO:1900122,positive regulation of receptor binding,10,2,0.22,320,0.02007,0.02007,1,"ANXA2,HFE"
GO:2001214,positive regulation of vasculogenesis,10,2,0.22,321,0.02007,0.02007,1,"ADM,RAP1A"
GO:0045657,positive regulation of monocyte differentiation,10,2,0.22,322,0.02007,0.02007,1,"CD4,CD74"
GO:2000644,regulation of receptor catabolic process,10,2,0.22,323,0.02007,0.02007,1,"ANXA2,APOE"
GO:0051409,response to nitrosative stress,10,2,0.22,324,0.02007,0.02007,1,"DDIT3,DUSP6"
GO:0051255,spindle midzone assembly,10,2,0.22,325,0.02007,0.02007,1,"KIF23,RACGAP1"
GO:0051231,spindle elongation,10,2,0.22,326,0.02007,0.02007,1,"KIF23,RACGAP1"
GO:1902237,positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,10,2,0.22,327,0.02007,0.02007,1,"DDIT3,RNF183"
GO:0070508,cholesterol import,10,2,0.22,328,0.02007,0.02007,1,"CD36,STARD5"
GO:0032649,regulation of interferon-gamma production,95,6,2.13,329,0.02009,0.02009,1,"IFNL1,IL12A,ISG15,RIPK3,SCGB1A1,TNF"
GO:0050848,regulation of calcium-mediated signaling,95,6,2.13,330,0.02009,0.02009,1,"ADA,CAMK2D,CD4,CHP2,FHL2,TNF"
GO:0098869,cellular oxidant detoxification,95,6,2.13,331,0.02009,0.02009,1,"APOE,CD36,GPX3,HBE1,S100A9,TNF"
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,206,15,4.62,44,0.02014,6.7e-5,1,"CARD16,CASP1,CDKN2D,CRYAB,EGLN3,FAM162A,FAS,IFI6,KHDC1,MAGEA3,RPS6KA1,S100A9,SOX2,TNF,TNFSF10"
GO:0051259,protein complex oligomerization,527,22,11.83,155,0.02021,0.00406,1,"ACPP,ANGPTL4,ANXA2,APOE,BIK,CAMK2D,CD74,CLDN3,CRYAB,DDIT3,FBP1,FCER1G,GCHFR,GPX3,HBE1,KCNS3,LCN2,MARCKS,OAT,RIPK3,TRIM22,TRIM6"
GO:0072395,signal transduction involved in cell cycle checkpoint,70,5,1.57,333,0.02043,0.02043,1,"GADD45A,PLK1,PLK2,PLK3,RGCC"
GO:1903039,positive regulation of leukocyte cell-cell adhesion,210,10,4.71,336,0.02049,0.02049,1,"ADA,CD4,CD74,CORO1A,IGF2,IL12A,MDK,NCKAP1L,TNF,TNFRSF14"
