GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0046677,response to antibiotic,319,21,7.45,95,0.00196,2.1e-5,1,"AQP1,BNIP3,CCND1,CD14,CDK1,CLDN1,CRIP1,CRYAB,FKBP1B,HMOX1,HYAL1,HYAL3,ID3,LDHA,PCNA,PDGFB,PSMD14,RGS2,SPARC,TNC,TYMS"
GO:0045766,positive regulation of angiogenesis,194,12,4.53,337,0.00206,0.00206,1,"ADM,ANGPTL4,ANXA3,AQP1,CHI3L1,CXCR4,HMOX1,HYAL1,KDR,MIR27B,RRAS,THBS1"
GO:0071548,response to dexamethasone,40,5,0.93,341,0.00227,0.00227,1,"AQP1,CLDN1,DDIT4,ERRFI1,PCNA"
GO:0051988,regulation of attachment of spindle microtubules to kinetochore,12,3,0.28,344,0.00237,0.00237,1,"CCNB1,KNSTRN,RACGAP1"
GO:0045471,response to ethanol,123,9,2.87,345,0.00238,0.00238,1,"CCND1,CD14,CDK1,CLDN1,PSMD14,RGS2,SPARC,TNC,TYMS"
GO:0051893,regulation of focal adhesion assembly,59,6,1.38,349,0.00247,0.00247,1,"GPM6B,KDR,RHOD,S100A10,THBS1,THY1"
GO:0001558,regulation of cell growth,399,19,9.32,358,0.00275,0.00275,1,"APOE,CDKN1A,CDKN2D,CRYAB,CXCL12,CXCR4,EPHA7,FN1,GJA1,HYAL1,IGFBP3,IGFBP5,IGFBP7,KRT17,NUBP1,RGS2,SERPINE2,SFN,TNFRSF12A"
GO:0051384,response to glucocorticoid,144,13,3.36,108,0.00283,3.3e-5,1,"ADM,ANXA3,AQP1,CCND1,CDKN1A,CLDN1,DDIT4,ERRFI1,IGFBP7,IL1RN,PCNA,SPARC,TYMS"
GO:1904754,positive regulation of vascular associated smooth muscle cell migration,26,4,0.61,364,0.00291,0.00291,1,"ADAMTS1,IGFBP5,MIR499A,PDGFB"
GO:0010872,regulation of cholesterol esterification,13,3,0.3,369,0.00303,0.00303,1,"ABCG1,APOE,MIR27B"
GO:0048711,positive regulation of astrocyte differentiation,13,3,0.3,370,0.00303,0.00303,1,"CLCF1,LIF,SERPINE2"
GO:0009612,response to mechanical stimulus,204,12,4.76,371,0.00312,0.00312,1,"AQP1,BNIP3,CCNB1,CHI3L1,CNN2,CXCL12,CXCR4,FAS,GJA1,SERPINE2,THBS1,TNC"
GO:0042476,odontogenesis,128,9,2.99,372,0.00312,0.00312,1,"ADM,AQP1,AQP3,ID3,KLK5,OSR2,PITX2,TNC,TNFRSF11B"
GO:0046777,protein autophosphorylation,232,13,5.42,375,0.00325,0.00325,1,"AURKA,AURKB,CHEK2,EPHA7,ERRFI1,FRK,GPNMB,KDR,MELK,PDGFB,PIM1,THY1,TTK"
GO:0030855,epithelial cell differentiation,665,34,15.53,91,0.00326,1.6e-5,1,"AQP3,CCND1,CD24,CDK1,CDKN1A,CLDN1,COL23A1,CXCR4,EPHA2,ERRFI1,FLG,GJA1,GSTA1,ID3,KDR,KLK5,KRT16,KRT17,KRT23,KRT5,KRT6A,KRT7,LGALS3,LIF,PCNA,PDGFB,PITX2,RAB25,SFN,TAGLN,TAGLN2,TGFB1I1,TST,TYMS"
GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,27,4,0.63,381,0.00336,0.00336,1,"CCNB1,CCND1,CDC25C,CDK1"
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,27,4,0.63,382,0.00336,0.00336,1,"CCNA1,CDC45,PCNA,TYMS"
GO:0007143,female meiotic nuclear division,27,4,0.63,383,0.00336,0.00336,1,"AURKA,PLK1,TOP2A,TTK"
GO:0072359,circulatory system development,1104,46,25.77,141,0.00345,9.5e-5,1,"ADAMTS1,ADM,ANGPTL4,ANPEP,ANXA3,APOE,AQP1,CCNB1,CDK1,CDKN1A,CHI3L1,COL23A1,CRIP1,CXCR4,EGFL7,ELN,EPHA2,ERRFI1,FN1,GJA1,GPNMB,HMOX1,HYAL1,ID3,KDR,LIF,MIR27B,MIR499A,MMP19,MMP2,PCNA,PDGFB,PDLIM1,PIM1,PITX2,PRICKLE1,RGS2,RRAS,SPARC,SPRY2,SULF1,TGFBI,THBS1,THY1,TNFRSF12A,VAV3"
GO:0071675,regulation of mononuclear cell migration,44,5,1.03,386,0.00347,0.00347,1,"CCR1,CXCL12,LGALS3,RARRES2,THBS1"
GO:0051093,negative regulation of developmental process,964,36,22.51,388,0.00369,0.00369,1,"ABCG1,ADRB2,APOE,BNIP3,CCND1,CCR1,CDKN1A,EFEMP1,EPHA2,EPHA7,FUOM,GJA1,HLX,HYAL3,ID3,IGFBP5,KLK8,MIR27B,NCAPG2,NFKBID,PAEP,PDGFB,PMP22,PRICKLE1,RGS2,SPARC,SPRY2,SULF1,TACSTD2,TGFB1I1,THBS1,THY1,TIMP1,TNFRSF11B,WNT9A,YWHAH"
GO:0002070,epithelial cell maturation,14,3,0.33,390,0.0038,0.0038,1,"CDKN1A,GJA1,TYMS"
GO:0071474,cellular hyperosmotic response,14,3,0.33,391,0.0038,0.0038,1,"AQP1,EFHD1,ERRFI1"
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,14,3,0.33,392,0.0038,0.0038,1,"CCNB1,MAD2L1,NDC80"
GO:0072498,embryonic skeletal joint development,14,3,0.33,393,0.0038,0.0038,1,"HYAL1,OSR2,WNT9A"
GO:0030214,hyaluronan catabolic process,14,3,0.33,394,0.0038,0.0038,1,"HMMR,HYAL1,HYAL3"
GO:0042730,fibrinolysis,28,4,0.65,397,0.00384,0.00384,1,"PLAT,PLAU,PLAUR,THBS1"
GO:0000132,establishment of mitotic spindle orientation,28,4,0.65,398,0.00384,0.00384,1,"MAD2L1,NDC80,PLK1,SPRY2"
GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,28,4,0.65,399,0.00384,0.00384,1,"CD300A,LGALS3,PTPN6,THY1"
GO:0007010,cytoskeleton organization,1248,58,29.14,54,0.00407,3.4e-7,1,"APOE,AQP1,AURKA,AURKB,BIRC5,CAPG,CCNB1,CDC20,CDC42EP2,CDK1,CHEK2,CNN2,COTL1,CRYAB,CSRP2,CXCL12,ELN,FSCN3,GPM6B,HAUS8,KIF20A,KIF23,KIFC1,KNSTRN,KRT16,KRT17,KRT5,KRT6A,MAD2L1,MYBL2,MYO1B,NDC80,NEDD9,NUBP1,NUSAP1,PDLIM1,PLD2,PLEK2,PLK1,POC1A,PRC1,RACGAP1,RHOD,S100A10,SPRY2,TACC3,TACSTD2,THY1,TMSB15B,TPM2,TPX2,TTK,TUBA1C,TUBA3C,TUBA4A,TUBB,TUBB3,TUBB6"
GO:1902532,negative regulation of intracellular signal transduction,507,22,11.84,400,0.00409,0.00409,1,"APOE,CD300A,CDKN2D,CXCL12,DDIT4,DYRK3,EPHA2,ERRFI1,FHL2,FKBP1B,HOMER3,LIF,NFKBID,PBK,PHLPP1,PLAUR,PTPN6,RGS2,RNF152,SERPINE2,SPRY2,THBS1"
GO:0008284,positive regulation of cell population proliferation,908,45,21.2,73,0.00446,1.5e-6,1,"ADAMTS1,ADM,AQP1,BIRC5,CCNA2,CCNB1,CCND1,CD24,CD276,CDC20,CDK1,CDKN1A,CLCF1,CXCL12,EGFL7,FAM98B,FN1,HLX,HMOX1,HYAL1,IGF2,IGFBP5,IL11RA,KDR,KRT6A,LIF,MALAT1,MIR27B,MIR499A,MMP2,NMB,OSR2,PDCD1LG2,PDGFB,PIM1,PRC1,PTPN6,RAB25,TGM2,THBS1,TIMP1,TNC,TTK,VAV3,VTCN1"
GO:0032465,regulation of cytokinesis,88,7,2.05,407,0.0045,0.0045,1,"AURKA,AURKB,KIF20A,KIF23,PLK1,PRC1,RACGAP1"
GO:0048569,post-embryonic animal organ development,15,3,0.35,409,0.00466,0.00466,1,"EFEMP1,LDHA,MFAP2"
GO:1903524,positive regulation of blood circulation,67,6,1.56,410,0.00469,0.00469,1,"ADM,ADRA1B,GJA1,NMU,PTGER2,RGS2"
GO:0070268,cornification,112,8,2.61,413,0.00474,0.00474,1,"FLG,KLK5,KRT16,KRT17,KRT23,KRT5,KRT6A,KRT7"
GO:0035295,tube development,1054,44,24.61,155,0.00479,1.3e-4,1,"ADM,ANGPTL4,ANPEP,ANXA3,APOE,AQP1,CCNB1,CD24,CDKN1A,CHI3L1,COL23A1,CXCR4,EGFL7,EPHA2,EPHA7,ERRFI1,FN1,GJA1,GPNMB,HLX,HMOX1,HYAL1,IGFBP5,KDR,LIF,MIR27B,MMP19,MMP2,PRICKLE1,RARRES2,RRAS,SERPINE2,SPARC,SPRY2,SULF1,TACSTD2,TGFBI,TGM2,THBS1,THY1,TNC,TNFRSF12A,TYMS,VAV3"
GO:0008285,negative regulation of cell population proliferation,705,31,16.46,238,0.00487,5.7e-4,1,"ADAMTS1,ADM,APOE,CD300A,CDKN1A,CDKN2D,CDKN3,FRK,GJA1,GPNMB,HMOX1,IGFBP3,IGFBP5,IGFBP6,IGFBP7,LIF,LRRC32,MIR499A,PDCD1LG2,PMP22,PTGES,PTPN6,SERPINE2,SFN,SPARC,SPRY2,SULF1,TGFB1I1,THBS1,VTCN1,WNT9A"
GO:0071901,negative regulation of protein serine/threonine kinase activity,138,9,3.22,422,0.00513,0.00513,1,"APOE,CD300A,CDKN1A,CDKN2D,PLK1,PTPN6,RGS2,SFN,SPRY2"
GO:0019221,cytokine-mediated signaling pathway,748,29,17.46,424,0.00534,0.00534,1,"AGPAT2,BIRC5,CCND1,CCR1,CD24,CDKN1A,CLCF1,CNN2,CXCL12,CXCR4,FN1,HMOX1,IFITM2,IFITM3,IL11RA,IL15RA,IL1RN,LIF,MMP2,MT2A,PADI2,PDGFB,PIM1,PSMD14,PTPN6,TIMP1,TNFRSF11B,TNFRSF12A,TNIP2"
GO:0007076,mitotic chromosome condensation,16,3,0.37,430,0.00564,0.00564,1,"CDCA5,NCAPG,NUSAP1"
GO:0031099,regeneration,191,21,4.46,24,0.00572,4.2e-9,1,"ADM,ANXA3,AURKA,CCNA2,CCNB1,CCND1,CDK1,CDKN1A,CLDN1,CXCL12,FKBP1B,GJA1,HMOX1,KLK6,KLK8,LGR6,NNMT,PCNA,THY1,TNC,TYMS"
GO:0006915,apoptotic process,1907,70,44.52,135,0.00638,7.7e-5,1,"ADM,AMIGO2,ANGPTL4,APOE,AQP1,ARHGEF16,AURKA,AURKB,BIRC5,BNIP3,BUB1,BUB1B,CD14,CD24,CDK1,CDKN1A,CDKN2D,CHAC1,CHEK2,CHI3L1,CLCF1,CRIP1,CRYAB,CXCL12,CXCR4,DDIT4,DYRK3,EPHA2,EPHA7,FAS,FHL2,GJA1,HMOX1,ID3,IER3,IGFBP3,KDR,LDHA,LGALS3,LGALS7B,MAD2L1,MELK,MTRNR2L2,MTRNR2L8,MYBL2,NFKBID,PAEP,PHLPP1,PIM1,PLAUR,PLK1,PPP3R1,PTPN6,RNF152,SFN,SPRY2,SULF1,TGM2,THBS1,TIMP1,TNFRSF11B,TNFRSF12A,TNIP2,TOP2A,TPX2,VAV3,VTCN1,WNT9A,XKR8,YWHAH"
GO:0051216,cartilage development,197,11,4.6,443,0.00669,0.00669,1,"CHI3L1,EFEMP1,HYAL1,HYAL3,OSR2,POC1A,SULF1,TGFBI,TIMP1,TYMS,WNT9A"
GO:0003094,glomerular filtration,17,3,0.4,445,0.00673,0.00673,1,"GJA1,PDGFB,SULF1"
GO:0000302,response to reactive oxygen species,225,12,5.25,449,0.00676,0.00676,1,"APOE,AQP1,BNIP3,CCNA2,CDK1,CRYAB,FKBP1B,HMOX1,HYAL1,LDHA,MMP2,PCNA"
GO:0019932,second-messenger-mediated signaling,404,18,9.43,451,0.00692,0.00692,1,"ADM,ADRA1B,ADRB2,APOE,AQP1,CALML5,CCR1,CXCR4,FHL2,FKBP1B,HOMER3,KDR,MT2A,PPP3R1,PTGER2,RCAN3,RGS2,THBS1"
GO:0043536,positive regulation of blood vessel endothelial cell migration,73,6,1.7,452,0.00712,0.00712,1,"HMOX1,KDR,MIR27B,MIR499A,PDGFB,THBS1"
GO:0007062,sister chromatid cohesion,52,5,1.21,455,0.00715,0.00715,1,"BUB1,BUB1B,CDC20,CDCA5,PLK1"
GO:0071229,cellular response to acid chemical,199,11,4.65,456,0.0072,0.0072,1,"AQP1,CCNB1,CLDN1,GJB3,ID3,KDR,MMP2,PDGFB,PTGER2,TNC,WNT9A"
GO:0009266,response to temperature stimulus,227,12,5.3,457,0.00723,0.00723,1,"ADM,ADRB2,CD14,CDKN1A,CRYAB,CXCL12,CXCR4,HMOX1,HSPA6,IGFBP7,TGFB1I1,THBS1"
GO:0060326,cell chemotaxis,287,14,6.7,462,0.00775,0.00775,1,"ARHGEF16,CCR1,CXCL12,CXCR4,EPHA2,IL1RN,ITGA9,KDR,LGALS3,PADI2,PDGFB,RARRES2,THBS1,VAV3"
GO:0040037,negative regulation of fibroblast growth factor receptor signaling pathway,18,3,0.42,465,0.00794,0.00794,1,"SPRY2,SULF1,THBS1"
GO:0060192,negative regulation of lipase activity,18,3,0.42,466,0.00794,0.00794,1,"ANGPTL4,ANXA8L1,RGS2"
GO:0006749,glutathione metabolic process,54,5,1.26,469,0.00837,0.00837,1,"CHAC1,ETHE1,GGT5,GSTA1,PTGES"
GO:0048771,tissue remodeling,176,10,4.11,470,0.00846,0.00846,1,"ADRB2,EPHA2,GJA1,GPNMB,IGFBP5,LIF,MMP2,TGM2,TIMP1,TNFRSF11B"
