GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0019752,carboxylic acid metabolic process,1003,40,21.85,6,0.00184,1.6e-4,1,"AARSD1,ACADS,ACAT2,AIMP2,AKR1C2,ASAH2B,CKMT1A,CKMT1B,CKMT2,CYP2J2,DDO,ECI1,EDN2,FABP3,FADS3,FOLR1,GGTA1P,GLS2,GNMT,GSTP1,HGF,HPGD,HYAL3,LDHB,MLYCD,MTHFD2,N6AMT1,NPL,NUDT7,PON3,PPARG,PSAT1,PSME2,PTGDS,RBP1,RENBP,SDS,SLC27A6,TRIB3,XBP1"
GO:0046686,response to cadmium ion,61,6,1.33,29,0.00208,0.00208,1,"FOS,HMOX1,MAPK8,NUDT1,PCNA,SPARC"
GO:1903025,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,13,3,0.28,33,0.00249,0.00249,1,"DDIT3,ENHO,HAND1"
GO:0009143,nucleoside triphosphate catabolic process,13,3,0.28,34,0.00249,0.00249,1,"ADA,NUDT1,SMPDL3A"
GO:0015909,long-chain fatty acid transport,66,6,1.44,36,0.0031,0.0031,1,"FABP3,PLIN2,PPARG,SLC25A20,SLC27A6,THRSP"
GO:0006469,negative regulation of protein kinase activity,222,12,4.84,37,0.00354,0.00354,1,"CDKN1A,CDKN2D,DEPTOR,DUSP1,DUSP2,GADD45B,GSTP1,HSPB1,SERPINB3,TRIB3,TRIM27,UCHL1"
GO:0030258,lipid modification,223,12,4.86,39,0.00367,0.00367,1,"ACADS,ACAT2,APOA1,CISH,DGKA,ECI1,FABP3,INPP1,LCAT,MLYCD,PPARG,ST3GAL4"
GO:0001829,trophectodermal cell differentiation,15,3,0.33,40,0.00384,0.00384,1,"ADA,HAND1,HOPX"
GO:0034380,high-density lipoprotein particle assembly,15,3,0.33,41,0.00384,0.00384,1,"APOA1,APOM,LCAT"
GO:0006744,ubiquinone biosynthetic process,15,3,0.33,42,0.00384,0.00384,1,"COQ10A,FDXR,PDSS1"
GO:0042632,cholesterol homeostasis,92,7,2,45,0.00395,0.00395,1,"APOA1,APOM,FABP3,GRAMD1B,LCAT,LRP5L,XBP1"
GO:0044283,small molecule biosynthetic process,686,31,14.95,4,0.00426,1.1e-4,1,"ACAT2,ADA,APOA1,ASAH2B,ATF3,COQ10A,CYP2R1,DKKL1,EDN2,FADS3,FDXR,GGTA1P,GLS2,GNMT,HMGCS2,HPGD,MLYCD,NME5,NME7,NUDT1,NUDT7,PDSS1,PLCD1,PSAT1,PTGDS,PTK2B,RBP1,SDS,SMPDL3A,TRIB3,XBP1"
GO:0017144,drug metabolic process,549,22,11.96,49,0.00461,0.00461,1,"ADA,AKR1C2,CKMT1A,CKMT1B,CKMT2,CTSH,CYP17A1,CYP2J2,CYP2R1,FOLR1,GGTA1P,GNMT,HMGCS2,LIPT2,MTHFD2,NPL,PRSS1,PSAT1,PTK2B,RENBP,SDS,TCN2"
GO:2001233,regulation of apoptotic signaling pathway,386,17,8.41,51,0.00491,0.00491,1,"ATF3,CDKN2D,CTSH,CX3CL1,CXCL12,DDIT3,DEPTOR,GSTP1,HGF,HMOX1,HSPB1,LCK,MAPK8,NME5,STRADB,TPD52L1,XBP1"
GO:0006575,cellular modified amino acid metabolic process,179,10,3.9,57,0.00596,0.00596,1,"BBOX1,CKMT1A,CKMT1B,CKMT2,FOLR1,GLRX2,GNMT,GSTP1,GSTT2,MTHFD2"
GO:0001101,response to acid chemical,330,15,7.19,58,0.00604,0.00604,1,"AKR1C2,CDKN2D,CLDN1,CTSH,DUSP1,FABP3,FOLR1,GSTP1,ID3,KRT8,PCNA,PPARG,PTK2B,SPARC,XBP1"
GO:0034375,high-density lipoprotein particle remodeling,18,3,0.39,62,0.00656,0.00656,1,"APOA1,APOM,LCAT"
GO:1904706,negative regulation of vascular smooth muscle cell proliferation,35,4,0.76,67,0.00681,0.00681,1,"CDKN1A,GSTP1,HMOX1,PPARG"
GO:2000242,negative regulation of reproductive process,56,5,1.22,69,0.00734,0.00734,1,"ADA,ASTL,DUSP1,EAF2,HYAL3"
GO:0048246,macrophage chemotaxis,36,4,0.78,70,0.00753,0.00753,1,"CX3CL1,EDN2,MDK,PTK2B"
GO:0071243,cellular response to arsenic-containing substance,19,3,0.41,71,0.00767,0.00767,1,"ATF3,HMOX1,ZFAND2A"
GO:2000249,regulation of actin cytoskeleton reorganization,37,4,0.81,73,0.0083,0.0083,1,"HRAS,MDK,PTK2B,RHOD"
GO:0043068,positive regulation of programmed cell death,651,24,14.18,76,0.00865,0.00865,1,"ATF3,CD40,CDKN1A,CTSH,DDIT3,DKKL1,DUSP1,GADD45B,HMOX1,HPGD,ID3,LCK,MAPK8,NQO2,OSGIN1,PAK3,PPARG,PTRH2,RAPSN,SPDEF,SYCE3,TPD52L1,UBD,ZBTB16"
GO:0043691,reverse cholesterol transport,20,3,0.44,79,0.00888,0.00888,1,"APOA1,APOM,LCAT"
GO:0033559,unsaturated fatty acid metabolic process,107,7,2.33,80,0.00892,0.00892,1,"AKR1C2,CYP2J2,EDN2,FADS3,GSTP1,HPGD,PTGDS"
GO:0003006,developmental process involved in reproduction,908,31,19.78,83,0.00902,0.00902,1,"ADA,AREG,CYP17A1,EAF2,ETNK2,GDF9,HAND1,HYAL3,INSL3,KRT8,LHX9,MDK,MEIG1,NME5,NUDT1,PACRG,PHLDA2,PLAC1,PLCD1,PPARG,PTK2B,RSPH1,SERPINA5,SLIRP,SPATA20,SPINK2,SYCE3,TAF7L,TMEM203,TRIM27,ZBTB16"
GO:0001889,liver development,134,8,2.92,84,0.00911,0.00911,1,"ADA,CLDN1,HGF,HMOX1,MDK,MESP1,PCNA,XBP1"
GO:0010634,positive regulation of epithelial cell migration,163,9,3.55,86,0.00954,0.00954,1,"ANXA3,CD40,CTSH,HMOX1,HSPB1,INSL3,PTK2B,RAB25,SPARC"
GO:0009410,response to xenobiotic stimulus,285,13,6.21,89,0.00994,0.00994,1,"ACY3,ADA,CLDN1,CYP2J2,CYP2R1,GSTP1,HTR3A,N6AMT1,NQO2,PCNA,PON3,PPARG,PTK2B"
GO:0046129,purine ribonucleoside biosynthetic process,21,3,0.46,90,0.01019,0.01019,1,"ADA,NME5,NME7"
GO:0048305,immunoglobulin secretion,21,3,0.46,91,0.01019,0.01019,1,"CD40,POU2F2,XBP1"
GO:2000678,negative regulation of transcription regulatory region DNA binding,21,3,0.46,92,0.01019,0.01019,1,"DDIT3,ENHO,HAND1"
GO:0042451,purine nucleoside biosynthetic process,21,3,0.46,93,0.01019,0.01019,1,"ADA,NME5,NME7"
GO:0042455,ribonucleoside biosynthetic process,21,3,0.46,94,0.01019,0.01019,1,"ADA,NME5,NME7"
GO:0045766,positive regulation of angiogenesis,194,10,4.23,95,0.01024,0.01024,1,"ANXA3,CD40,CTSH,CX3CL1,HGF,HMOX1,HSPB1,MDK,PTK2B,XBP1"
GO:0006690,icosanoid metabolic process,110,7,2.4,96,0.01031,0.01031,1,"AKR1C2,CYP2J2,EDN2,GGTA1P,HPGD,PON3,PTGDS"
GO:0071901,negative regulation of protein serine/threonine kinase activity,138,8,3.01,99,0.01077,0.01077,1,"CDKN1A,CDKN2D,DUSP1,DUSP2,GSTP1,HSPB1,SERPINB3,UCHL1"
GO:0006631,fatty acid metabolic process,368,19,8.02,11,0.01114,4.8e-4,1,"ACADS,ACAT2,AKR1C2,ASAH2B,CYP2J2,ECI1,EDN2,FABP3,FADS3,GSTP1,HPGD,MLYCD,NUDT7,PON3,PPARG,PTGDS,SLC27A6,TRIB3,XBP1"
GO:0033622,integrin activation,22,3,0.48,102,0.01162,0.01162,1,"CX3CL1,CXCL12,FERMT3"
GO:0001913,T cell mediated cytotoxicity,41,4,0.89,103,0.01189,0.01189,1,"CTSH,RAET1L,ULBP2,ULBP3"
GO:0030890,positive regulation of B cell proliferation,41,4,0.89,104,0.01189,0.01189,1,"ADA,CD40,CDKN1A,CLCF1"
GO:0045600,positive regulation of fat cell differentiation,63,5,1.37,105,0.01195,0.01195,1,"ADIRF,DKKL1,PPARG,XBP1,ZBTB16"
GO:0097305,response to alcohol,230,11,5.01,107,0.01231,0.01231,1,"AKR1C2,CDKN1A,CLDN1,FOS,GRAMD1B,GSTP1,HPGD,HTR3A,PPARG,PTK2B,SPARC"
GO:0043524,negative regulation of neuron apoptotic process,142,8,3.09,108,0.01264,0.01264,1,"CLCF1,CORO1A,CX3CL1,GDF5,HMOX1,HRAS,MDK,PTK2B"
GO:0006692,prostanoid metabolic process,42,4,0.92,109,0.01293,0.01293,1,"AKR1C2,EDN2,HPGD,PTGDS"
GO:0006693,prostaglandin metabolic process,42,4,0.92,110,0.01293,0.01293,1,"AKR1C2,EDN2,HPGD,PTGDS"
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,23,3,0.5,111,0.01315,0.01315,1,"CLDN1,CLDN22,CX3CL1"
GO:0042060,wound healing,534,20,11.63,113,0.01351,0.01351,1,"ANXA6,BIN3,CD40,CDKN1A,CX3CL1,DGKA,FERMT3,HMOX1,HRAS,HSPB1,INSL3,LCK,MDK,MYL9,PHLDB2,PLAU,SERPINA5,SPARC,TFPI2,XBP1"
GO:0044282,small molecule catabolic process,430,17,9.37,114,0.01355,0.01355,1,"ACADS,ACAT2,ADA,APOBEC3C,DDO,ECI1,GLS2,HYAL3,INPP1,MLYCD,NPL,NUDT1,NUDT7,PON3,RBKS,RENBP,SDS"
GO:0009611,response to wounding,643,23,14.01,116,0.01399,0.01399,1,"ANXA6,APOA1,BIN3,CD40,CDKN1A,CX3CL1,DGKA,FERMT3,FOLR1,HMOX1,HRAS,HSPB1,ID3,INSL3,LCK,MDK,MYL9,PHLDB2,PLAU,SERPINA5,SPARC,TFPI2,XBP1"
GO:0043065,positive regulation of apoptotic process,643,23,14.01,117,0.01399,0.01399,1,"ATF3,CD40,CTSH,DDIT3,DKKL1,DUSP1,GADD45B,HMOX1,HPGD,ID3,LCK,MAPK8,NQO2,OSGIN1,PAK3,PPARG,PTRH2,RAPSN,SPDEF,SYCE3,TPD52L1,UBD,ZBTB16"
GO:0016054,organic acid catabolic process,266,12,5.8,118,0.01405,0.01405,1,"ACADS,ACAT2,DDO,ECI1,GLS2,HYAL3,MLYCD,NPL,NUDT7,PON3,RENBP,SDS"
GO:0046395,carboxylic acid catabolic process,266,12,5.8,119,0.01405,0.01405,1,"ACADS,ACAT2,DDO,ECI1,GLS2,HYAL3,MLYCD,NPL,NUDT7,PON3,RENBP,SDS"
GO:0009612,response to mechanical stimulus,204,10,4.44,120,0.01418,0.01418,1,"CD40,CXCL12,FOS,GDF5,MAPK8,MDK,NFKBIA,PPARG,PTK2B,SLITRK6"
GO:0001890,placenta development,146,8,3.18,121,0.01474,0.01474,1,"ADA,ETNK2,HAND1,KRT8,PHLDA2,PLAC1,PLCD1,PPARG"
GO:0002686,negative regulation of leukocyte migration,44,4,0.96,123,0.01516,0.01516,1,"ADA,CXCL12,DUSP1,HMOX1"
GO:0006195,purine nucleotide catabolic process,44,4,0.96,124,0.01516,0.01516,1,"ADA,MLYCD,NUDT1,NUDT7"
GO:0033273,response to vitamin,92,6,2,125,0.01525,0.01525,1,"ADA,CDKN2D,FOLR1,GSTP1,PPARG,SPARC"
GO:2000573,positive regulation of DNA biosynthetic process,67,5,1.46,127,0.01531,0.01531,1,"DSCC1,HGF,NVL,PAK3,PTK2B"
GO:0051054,positive regulation of DNA metabolic process,177,9,3.86,129,0.01569,0.01569,1,"ANXA3,CD40,CLCF1,DSCC1,HGF,NVL,PAK3,PCNA,PTK2B"
GO:0060485,mesenchyme development,271,12,5.9,131,0.01605,0.01605,1,"ACTG2,ANXA6,DLL3,FOLR1,HAND1,HGF,MDK,MEOX1,MESP1,PHLDB2,S100A4,SERPINB3"
GO:0097193,intrinsic apoptotic signaling pathway,272,12,5.93,133,0.01647,0.01647,1,"CDKN1A,CDKN2D,CXCL12,DDIT3,FHIT,HMOX1,HRAS,HSPB1,LCK,NME5,TRIB3,XBP1"
GO:0080111,DNA demethylation,25,3,0.54,134,0.01654,0.01654,1,"ALKBH2,ALKBH3,APOBEC3C"
GO:0006805,xenobiotic metabolic process,121,7,2.64,135,0.01674,0.01674,1,"ACY3,CYP2J2,CYP2R1,GSTP1,N6AMT1,NQO2,PON3"
GO:1901216,positive regulation of neuron death,94,6,2.05,136,0.0168,0.0168,1,"AIMP2,DDIT3,FOS,NQO2,PAK3,RAPSN"
GO:0051186,cofactor metabolic process,426,19,9.28,35,0.01746,0.00264,1,"AKR1C2,BLVRA,COQ10A,FDXR,FOLR1,GLRX2,GNMT,GSTP1,GSTT2,HMGCS2,HMOX1,MLYCD,MTHFD2,NUBP1,NUDT7,PDSS1,PRSS1,PSAT1,TCN2"
GO:0009409,response to cold,46,4,1,138,0.01761,0.01761,1,"FOS,NFKBIA,PPARG,UCP2"
GO:0050795,regulation of behavior,70,5,1.53,139,0.01821,0.01821,1,"ADA,MDK,PTGDS,QRFP,RXFP4"
GO:0050871,positive regulation of B cell activation,70,5,1.53,140,0.01821,0.01821,1,"ADA,CD40,CDKN1A,CLCF1,XBP1"
GO:0044242,cellular lipid catabolic process,213,10,4.64,142,0.01861,0.01861,1,"ABHD6,ACADS,ACAT2,APOA1,ASAH2B,ECI1,FABP3,GDPD3,MLYCD,NUDT7"
GO:0060600,dichotomous subdivision of an epithelial terminal unit,10,2,0.22,143,0.01897,0.01897,1,"AREG,CTSH"
GO:0071670,smooth muscle cell chemotaxis,10,2,0.22,144,0.01897,0.01897,1,"GSTP1,MDK"
GO:0046051,UTP metabolic process,10,2,0.22,145,0.01897,0.01897,1,"NME5,NME7"
GO:0035376,sterol import,10,2,0.22,146,0.01897,0.01897,1,"APOA1,STARD5"
GO:0006307,DNA dealkylation involved in DNA repair,10,2,0.22,147,0.01897,0.01897,1,"ALKBH2,ALKBH3"
GO:0006183,GTP biosynthetic process,10,2,0.22,148,0.01897,0.01897,1,"NME5,NME7"
GO:0036500,ATF6-mediated unfolded protein response,10,2,0.22,149,0.01897,0.01897,1,"DDIT3,XBP1"
GO:0009151,purine deoxyribonucleotide metabolic process,10,2,0.22,150,0.01897,0.01897,1,"ADA,NUDT1"
GO:0070508,cholesterol import,10,2,0.22,151,0.01897,0.01897,1,"APOA1,STARD5"
GO:0009119,ribonucleoside metabolic process,71,5,1.55,152,0.01925,0.01925,1,"ADA,APOBEC3C,GNMT,NME5,NME7"
GO:0007015,actin filament organization,379,15,8.26,154,0.01949,0.01949,1,"APOA1,BIN3,C15orf62,CORO1A,COTL1,CX3CL1,CXCL12,MARCKS,MSRB1,PAK3,PHLDB2,PTK2B,RHOD,RHOV,TRIM27"
GO:0007584,response to nutrient,215,10,4.68,155,0.01973,0.01973,1,"ADA,APOA1,CDKN2D,FOLR1,GSTP1,HMOX1,PCNA,PPARG,SPARC,XBP1"
GO:0019395,fatty acid oxidation,98,6,2.14,156,0.02023,0.02023,1,"ACADS,ACAT2,ECI1,FABP3,MLYCD,PPARG"
GO:0035082,axoneme assembly,48,4,1.05,158,0.02031,0.02031,1,"CCDC103,DNAAF3,LRRC61,RSPH1"
GO:0042398,cellular modified amino acid biosynthetic process,48,4,1.05,159,0.02031,0.02031,1,"BBOX1,CKMT1A,CKMT1B,CKMT2"
GO:0035902,response to immobilization stress,27,3,0.59,160,0.02037,0.02037,1,"FOS,PPARG,PTK2B"
GO:0070286,axonemal dynein complex assembly,27,3,0.59,161,0.02037,0.02037,1,"CCDC103,DNAAF3,LRRC61"
GO:0008299,isoprenoid biosynthetic process,27,3,0.59,162,0.02037,0.02037,1,"HMGCS2,PDSS1,RBP1"
GO:1901136,carbohydrate derivative catabolic process,186,9,4.05,163,0.02095,0.02095,1,"ADA,APOBEC3C,HYAL3,LYG2,MLYCD,NPL,NUDT1,NUDT7,RENBP"
GO:0032787,monocarboxylic acid metabolic process,637,26,13.88,25,0.02103,0.00167,1,"ACADS,ACAT2,AKR1C2,ASAH2B,CKMT1A,CKMT1B,CKMT2,CYP2J2,ECI1,EDN2,FABP3,FADS3,GSTP1,HPGD,LDHB,MLYCD,N6AMT1,NUDT7,PON3,PPARG,PTGDS,RBP1,SDS,SLC27A6,TRIB3,XBP1"
GO:0006633,fatty acid biosynthetic process,156,8,3.4,164,0.0211,0.0211,1,"ASAH2B,EDN2,FADS3,HPGD,MLYCD,PTGDS,TRIB3,XBP1"
GO:0072523,purine-containing compound catabolic process,49,4,1.07,165,0.02174,0.02174,1,"ADA,MLYCD,NUDT1,NUDT7"
GO:0045598,regulation of fat cell differentiation,128,7,2.79,167,0.02207,0.02207,1,"ADIRF,DDIT3,DKKL1,PPARG,TRIB3,XBP1,ZBTB16"
GO:1904018,positive regulation of vasculature development,219,10,4.77,168,0.02209,0.02209,1,"ANXA3,CD40,CTSH,CX3CL1,HGF,HMOX1,HSPB1,MDK,PTK2B,XBP1"
GO:0034440,lipid oxidation,100,6,2.18,169,0.0221,0.0221,1,"ACADS,ACAT2,ECI1,FABP3,MLYCD,PPARG"
GO:0071480,cellular response to gamma radiation,28,3,0.61,170,0.02245,0.02245,1,"CDKN1A,CRYAB,HRAS"
GO:0031668,cellular response to extracellular stimulus,252,11,5.49,175,0.02265,0.02265,1,"ATF3,CDKN1A,FOLR1,FOS,GLRX2,GSTP1,HMOX1,MAPK8,NUDT1,PPARG,XBP1"
GO:2001234,negative regulation of apoptotic signaling pathway,220,10,4.79,176,0.02271,0.02271,1,"CDKN2D,CX3CL1,CXCL12,GSTP1,HGF,HMOX1,HSPB1,NME5,STRADB,XBP1"
GO:0006054,N-acetylneuraminate metabolic process,11,2,0.24,177,0.02286,0.02286,1,"NPL,RENBP"
GO:0003207,cardiac chamber formation,11,2,0.24,178,0.02286,0.02286,1,"HAND1,MESP1"
GO:0009629,response to gravity,11,2,0.24,179,0.02286,0.02286,1,"FOS,SPARC"
GO:0002674,negative regulation of acute inflammatory response,11,2,0.24,180,0.02286,0.02286,1,"GSTP1,PPARG"
GO:0051974,negative regulation of telomerase activity,11,2,0.24,181,0.02286,0.02286,1,"PINX1,PPARG"
GO:0046348,amino sugar catabolic process,11,2,0.24,182,0.02286,0.02286,1,"NPL,RENBP"
GO:1990440,positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress,11,2,0.24,183,0.02286,0.02286,1,"ATF3,DDIT3"
GO:0033632,regulation of cell-cell adhesion mediated by integrin,11,2,0.24,184,0.02286,0.02286,1,"ADA,FERMT3"
GO:0006853,carnitine shuttle,11,2,0.24,185,0.02286,0.02286,1,"SLC25A20,THRSP"
GO:0006563,L-serine metabolic process,11,2,0.24,186,0.02286,0.02286,1,"PSAT1,SDS"
GO:0060576,intestinal epithelial cell development,11,2,0.24,187,0.02286,0.02286,1,"CDKN1A,SPDEF"
GO:0006766,vitamin metabolic process,129,7,2.81,188,0.02291,0.02291,1,"CYP2R1,FOLR1,MTHFD2,PRSS1,PSAT1,RBP1,TCN2"
GO:0008344,adult locomotory behavior,75,5,1.63,190,0.0238,0.0238,1,"CXCL12,PREX2,SLITRK6,SNCG,UCHL1"
GO:1901568,fatty acid derivative metabolic process,160,8,3.49,191,0.02412,0.02412,1,"AKR1C2,CYP2J2,EDN2,GGTA1P,HMGCS2,HPGD,PON3,PTGDS"
GO:0046320,regulation of fatty acid oxidation,29,3,0.63,192,0.02465,0.02465,1,"FABP3,MLYCD,PPARG"
GO:0043407,negative regulation of MAP kinase activity,76,5,1.66,194,0.02504,0.02504,1,"DUSP1,DUSP2,GSTP1,SERPINB3,UCHL1"
GO:0071900,regulation of protein serine/threonine kinase activity,498,18,10.85,196,0.02536,0.02536,1,"CD40,CDKN1A,CDKN2D,CKS2,DBF4B,DUSP1,DUSP2,GADD45B,GSTP1,HGF,HRAS,HSPB1,PAK3,PTK2B,SERPINB3,TPD52L1,TRIB3,UCHL1"
GO:0046456,icosanoid biosynthetic process,52,4,1.13,197,0.02642,0.02642,1,"EDN2,GGTA1P,HPGD,PTGDS"
GO:0006636,unsaturated fatty acid biosynthetic process,52,4,1.13,198,0.02642,0.02642,1,"EDN2,FADS3,HPGD,PTGDS"
GO:0097421,liver regeneration,30,3,0.65,199,0.02696,0.02696,1,"CLDN1,HMOX1,PCNA"
GO:0001845,phagolysosome assembly,12,2,0.26,200,0.02704,0.02704,1,"CORO1A,RAB34"
GO:0033197,response to vitamin E,12,2,0.26,201,0.02704,0.02704,1,"ADA,PPARG"
GO:0034372,very-low-density lipoprotein particle remodeling,12,2,0.26,202,0.02704,0.02704,1,"APOA1,LCAT"
GO:0010454,negative regulation of cell fate commitment,12,2,0.26,203,0.02704,0.02704,1,"MESP1,SPDEF"
GO:0050862,positive regulation of T cell receptor signaling pathway,12,2,0.26,204,0.02704,0.02704,1,"ADA,LCK"
GO:0032488,Cdc42 protein signal transduction,12,2,0.26,205,0.02704,0.02704,1,"APOA1,RHOV"
GO:0072330,monocarboxylic acid biosynthetic process,228,10,4.97,208,0.02815,0.02815,1,"ASAH2B,EDN2,FADS3,HPGD,MLYCD,PTGDS,RBP1,SDS,TRIB3,XBP1"
GO:0032940,secretion by cell,1471,43,32.05,209,0.029,0.029,1,"AGA,ANXA3,APOA1,CALML5,CD40,CORO1A,COTL1,CPE,CTSH,CX3CL1,CXCL12,DOK3,ENHO,EXOC6B,FERMT3,GDF9,GLS2,GSTP1,HGF,HMOX1,HYAL3,LGALS9B,LIN7B,LRP5L,MDK,PARD6A,PLAU,POU2F2,QPCT,RAB25,SERPINA3,SERPINB3,SLC6A9,SNCG,SNF8,SPARC,SYBU,SYTL3,TRIM27,TRPV6,TUBB4B,VSNL1,XBP1"
GO:0043405,regulation of MAP kinase activity,330,13,7.19,210,0.02937,0.02937,1,"CD40,DUSP1,DUSP2,GADD45B,GSTP1,HGF,HRAS,PAK3,PTK2B,SERPINB3,TPD52L1,TRIB3,UCHL1"
GO:0061036,positive regulation of cartilage development,31,3,0.68,211,0.02938,0.02938,1,"GDF5,MDK,ZBTB16"
GO:0016486,peptide hormone processing,31,3,0.68,212,0.02938,0.02938,1,"CPE,ECE2,ENPEP"
GO:0140448,signaling receptor ligand precursor processing,31,3,0.68,213,0.02938,0.02938,1,"CPE,ECE2,ENPEP"
GO:0035510,DNA dealkylation,31,3,0.68,214,0.02938,0.02938,1,"ALKBH2,ALKBH3,APOBEC3C"
GO:0030431,sleep,31,3,0.68,215,0.02938,0.02938,1,"ADA,FOS,PTGDS"
GO:0042737,drug catabolic process,136,7,2.96,216,0.02948,0.02948,1,"ADA,CTSH,CYP2J2,CYP2R1,NPL,RENBP,SDS"
GO:0002683,negative regulation of immune system process,400,15,8.71,218,0.02966,0.02966,1,"ADA,APOA1,CX3CL1,CXCL12,DHX58,DUSP1,HMOX1,LEO1,LGALS9B,MDK,NFKBIA,PPARG,PTK2B,TRIM27,ZBTB16"
GO:0001676,long-chain fatty acid metabolic process,108,6,2.35,220,0.03078,0.03078,1,"ASAH2B,CYP2J2,GSTP1,HPGD,PTGDS,SLC27A6"
GO:0009991,response to extracellular stimulus,510,18,11.11,221,0.03107,0.03107,1,"ADA,APOA1,ATF3,CDKN1A,CDKN2D,DDIT3,FOLR1,FOS,GLRX2,GSTP1,HMOX1,MAPK8,NENF,NUDT1,PCNA,PPARG,SPARC,XBP1"
GO:0042178,xenobiotic catabolic process,13,2,0.28,222,0.03151,0.03151,1,"GSTP1,PON3"
GO:0010838,positive regulation of keratinocyte proliferation,13,2,0.28,223,0.03151,0.03151,1,"AREG,MDK"
GO:1902570,protein localization to nucleolus,13,2,0.28,224,0.03151,0.03151,1,"NVL,PINX1"
GO:0006098,pentose-phosphate shunt,13,2,0.28,225,0.03151,0.03151,1,"RBKS,RPIA"
GO:0019896,axonal transport of mitochondrion,13,2,0.28,226,0.03151,0.03151,1,"SYBU,UCHL1"
GO:0046036,CTP metabolic process,13,2,0.28,227,0.03151,0.03151,1,"NME5,NME7"
GO:1901070,guanosine-containing compound biosynthetic process,13,2,0.28,228,0.03151,0.03151,1,"NME5,NME7"
GO:2000194,regulation of female gonad development,13,2,0.28,229,0.03151,0.03151,1,"GDF9,HYAL3"
GO:0006241,CTP biosynthetic process,13,2,0.28,230,0.03151,0.03151,1,"NME5,NME7"
GO:0051451,myoblast migration,13,2,0.28,231,0.03151,0.03151,1,"BIN3,PLEKHO1"
GO:0019321,pentose metabolic process,13,2,0.28,232,0.03151,0.03151,1,"RBKS,RPIA"
GO:0006670,sphingosine metabolic process,13,2,0.28,233,0.03151,0.03151,1,"ASAH2B,SGPP2"
GO:0010745,negative regulation of macrophage derived foam cell differentiation,13,2,0.28,234,0.03151,0.03151,1,"NFKBIA,PPARG"
GO:0090594,inflammatory response to wounding,13,2,0.28,235,0.03151,0.03151,1,"HMOX1,MDK"
