GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0055114,oxidation-reduction process,948,64,24.12,8,8.1e-4,6.5e-13,1,"ACADVL,AKR1B1,APEX1,APOA1,BLOC1S1,CBS,CDO1,COX5B,COX6B1,COX6C,COX7A2,COX7C,CP,CYBA,CYC1,DEGS2,DHCR24,DHRS13,ETFB,GPX3,GPX4,GPX7,GRHPR,HSD17B10,HSD17B11,IFI30,IGF2,IL4I1,IMPDH2,LDHA,LOXL4,NDUFA1,NDUFA11,NDUFA13,NDUFA3,NDUFA4L2,NDUFA7,NDUFB1,NDUFB10,NDUFB2,NDUFB5,NDUFB7,NDUFB8,NDUFB9,NDUFS5,NDUFS8,NDUFV1,PARK7,PDHB,PFKP,PGAM1,PGK1,PHGDH,POR,PPP1CA,PRDX4,PRDX5,SELENBP1,SOD2,TECR,TRAP1,TSTD1,TXN2,UQCRC1"
GO:1902176,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,18,4,0.46,108,9.5e-4,9.5e-4,1,"HSPB1,PARK7,SOD2,TRAP1"
GO:1901700,response to oxygen-containing compound,1621,66,41.25,61,0.00101,8.2e-5,1,"AKR1B1,ALPL,ANKRD1,AP3S1,APEX1,ARPC1B,ASS1,ATP6V1G2,BSG,CCL2,CD9,CDO1,CLDN3,CXCL1,CXCL3,CYBA,CYC1,EIF6,FOLR1,GDF15,GGH,GLB1,GPX3,GPX4,GSN,HBA1,HBB,HP,HTR3A,ID1,IGF2,JUNB,JUP,LAMTOR1,LAMTOR2,LCN2,LDHA,LGALS1,LYPD1,MGST2,NDUFA13,NFKBIA,NME1,NR0B2,PARK7,PDCD10,PEMT,POR,PRDX5,PRMT5,RARRES2,ROMO1,RORB,RPL23,RUVBL2,SIGMAR1,SLC2A1,SLPI,SOD2,TIMP1,TNFSF10,TPM1,TRAP1,TSPO,TXN2,TYMS"
GO:0022900,electron transport chain,167,29,4.25,4,0.00105,2.2e-16,1,"AKR1B1,COX5B,COX6B1,COX6C,COX7A2,COX7C,CYBA,CYC1,ETFB,NDUFA1,NDUFA11,NDUFA13,NDUFA3,NDUFA4L2,NDUFA7,NDUFB1,NDUFB10,NDUFB2,NDUFB5,NDUFB7,NDUFB8,NDUFB9,NDUFS5,NDUFS8,NDUFV1,PARK7,PHGDH,POR,UQCRC1"
GO:0009611,response to wounding,643,30,16.36,115,0.00107,0.00107,1,"ANXA2,APOA1,C1QBP,CD81,CD9,CLIC1,CORO1B,CSRP1,CXCR4,FBLN1,FOLR1,GSN,HBB,HDAC1,HSPB1,KLK6,KLK8,LGALS1,MDK,PDCD10,RAD51C,RHOC,SDC4,SERPING1,TIMP1,TMPRSS4,TNFRSF12A,TPM1,TSPO,TXN2"
GO:0019752,carboxylic acid metabolic process,1003,48,25.52,46,0.00108,1.8e-5,1,"ACADVL,ASS1,ATIC,BSG,C3,CBS,CDO1,CKB,DALRD3,EIF6,ETFB,FARSA,FOLR1,GGH,GPX4,GRHPR,HSD17B10,IL4I1,LDHA,MGST2,MPST,NIT2,PARK7,PDHB,PDZD11,PEMT,PFKP,PGAM1,PGK1,PHGDH,PON2,POR,PRDX4,PSMA7,PSMB8,PSME1,PSME2,PTGDS,QPRT,RBP1,SCPEP1,SLC2A1,TECR,TXN2,TYMS,UGT2B7,VDAC1,VNN2"
GO:0046597,negative regulation of viral entry into host cell,19,4,0.48,119,0.00118,0.00118,1,"GSN,IFITM1,IFITM2,IFITM3"
GO:0006413,translational initiation,190,13,4.83,120,0.00118,0.00118,1,"COPS5,EIF3L,EIF4E2,EIF4EBP3,EIF6,HSPB1,METTL3,PPP1CA,RPL13A,RPL23,RPS21,RPS26,RPS29"
GO:0006979,response to oxidative stress,432,26,10.99,50,0.00142,4.7e-5,1,"APEX1,CYBA,DHCR24,GPX3,GPX4,GPX7,HBA1,HBB,HP,HSPB1,LCN2,LDHA,NDUFS8,NUDT1,PARK7,PDCD10,PDLIM1,PON2,PRDX4,PRDX5,ROMO1,SIGMAR1,SOD2,TPM1,TRAP1,TXN2"
GO:0035455,response to interferon-alpha,20,4,0.51,130,0.00145,0.00145,1,"BST2,IFITM1,IFITM2,IFITM3"
GO:1905517,macrophage migration,49,6,1.25,131,0.00145,0.00145,1,"CCL2,CD81,CD9,LGALS3,MDK,RARRES2"
GO:0051593,response to folic acid,10,3,0.25,134,0.00172,0.00172,1,"FOLR1,GSN,TYMS"
GO:1900426,positive regulation of defense response to bacterium,10,3,0.25,135,0.00172,0.00172,1,"CYBA,KLK5,KLK7"
GO:0000338,protein deneddylation,10,3,0.25,136,0.00172,0.00172,1,"COPS5,COPS6,GPS1"
GO:0006575,cellular modified amino acid metabolic process,179,15,4.56,54,0.00176,5.5e-5,1,"ASS1,ATIC,CKB,FOLR1,GGCT,GGH,GPX4,MGST2,PARK7,PDZD11,PEMT,POR,PRDX4,TYMS,VNN2"
GO:0006898,receptor-mediated endocytosis,248,15,6.31,139,0.00178,0.00178,1,"ANXA2,AP2M1,APOA1,C3,CD81,CD9,CTTN,CXCL16,DBNL,FLOT1,FOLR1,HBA1,HBB,HP,PDLIM7"
GO:0060337,type I interferon signaling pathway,88,8,2.24,140,0.00179,0.00179,1,"BST2,IFI6,IFITM1,IFITM2,IFITM3,ISG15,METTL3,PSMB8"
GO:0071347,cellular response to interleukin-1,176,12,4.48,144,0.0018600000000000001,0.0018600000000000001,1,"ANKRD1,CCL2,CCL20,CHI3L1,LCN2,NFKBIA,PSMA7,PSMB8,PSME1,PSME2,RBX1,UBB"
GO:0007623,circadian rhythm,200,13,5.09,145,0.00188,0.00188,1,"ASS1,HDAC1,ID1,ID2,IMPDH2,METTL3,NMU,NR0B2,PPP1CA,PRMT5,PTGDS,RORB,TYMS"
GO:0034341,response to interferon-gamma,177,12,4.5,147,0.00195,0.00195,1,"ACTR3,ASS1,BST2,CCL2,CCL20,CXCL16,GSN,IFI30,IFITM1,IFITM2,IFITM3,RPL13A"
GO:0060828,regulation of canonical Wnt signaling pathway,276,16,7.02,148,0.00196,0.00196,1,"CTHRC1,FOLR1,GPRC5B,HDAC1,IGFBP6,JUP,MDK,PPP1CA,PSMA7,PSMB8,PSME1,PSME2,RBX1,RSPO3,RUVBL1,RUVBL2"
GO:0046677,response to antibiotic,319,20,8.12,74,0.00204,2.1e-4,1,"ALPL,APEX1,CDO1,CLDN3,GGH,GSN,HBA1,HBB,HP,HTR3A,ID1,LCN2,LDHA,PARK7,PDCD10,PEMT,RPL23,SIGMAR1,TRAP1,TYMS"
GO:0048714,positive regulation of oligodendrocyte differentiation,22,4,0.56,152,0.0021,0.0021,1,"CXCR4,HDAC1,MDK,PRMT5"
GO:1902600,proton transmembrane transport,134,10,3.41,156,0.00226,0.00226,1,"ATP6V1G2,COX5B,COX6B1,COX6C,COX7A2,COX7C,CYC1,NDUFA4L2,PARK7,UCP2"
GO:0002863,positive regulation of inflammatory response to antigenic stimulus,11,3,0.28,157,0.00232,0.00232,1,"C3,CD81,PARK7"
GO:0006534,cysteine metabolic process,11,3,0.28,158,0.00232,0.00232,1,"CBS,CDO1,MPST"
GO:0051186,cofactor metabolic process,426,29,10.84,33,0.00232,1.6e-6,1,"AKR1B1,ATIC,CD320,CYBA,DBI,FOLR1,GGCT,GGH,GPX3,GPX4,HBA1,HBB,HMBS,HP,MGST2,NNMT,NUBP1,PARK7,PDHB,PDZD11,PEMT,PRDX4,PRDX5,QPRT,SLC2A1,TECR,TSPO,TYMS,VNN2"
GO:0002920,regulation of humoral immune response,72,7,1.83,159,0.00233,0.00233,1,"C1QBP,C1S,C3,CD81,KLK5,KLK7,SERPING1"
GO:0031100,animal organ regeneration,72,7,1.83,160,0.00233,0.00233,1,"ANXA3,APOA1,ATIC,NNMT,NR0B2,PRMT5,TYMS"
GO:0016338,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,23,4,0.59,163,0.00249,0.00249,1,"CLDN10,CLDN3,CLDN6,CLDN7"
GO:0051180,vitamin transport,38,5,0.97,166,0.00262,0.00262,1,"APOA1,CD320,FOLR1,SLC2A1,STRA6"
GO:0045071,negative regulation of viral genome replication,55,6,1.4,168,0.00265,0.00265,1,"BST2,IFITM1,IFITM2,IFITM3,ISG15,SLPI"
GO:0001836,release of cytochrome c from mitochondria,56,6,1.43,171,0.00291,0.00291,1,"FAM162A,GGCT,IFI6,PDCD5,SOD2,TNFSF10"
GO:0000387,spliceosomal snRNP assembly,40,5,1.02,177,0.00329,0.00329,1,"CLNS1A,PRMT5,RNU6ATAC,SNRPD2,SNRPG"
GO:0006721,terpenoid metabolic process,119,9,3.03,182,0.00338,0.00338,1,"AKR1B1,APOA1,FDFT1,FDPS,RARRES2,RBP1,SCPEP1,SDC4,STRA6"
GO:0030325,adrenal gland development,25,4,0.64,184,0.00342,0.00342,1,"APOA1,MDK,STRA6,TSPO"
GO:0009143,nucleoside triphosphate catabolic process,13,3,0.33,193,0.00387,0.00387,1,"DCTPP1,ITPA,NUDT1"
GO:0034109,homotypic cell-cell adhesion,79,7,2.01,195,0.00395,0.00395,1,"CD9,CLIC1,CSRP1,HBB,HSPB1,JUP,LGALS1"
GO:0006760,folic acid-containing compound metabolic process,26,4,0.66,196,0.00396,0.00396,1,"ATIC,FOLR1,GGH,TYMS"
GO:0043901,negative regulation of multi-organism process,26,4,0.66,197,0.00396,0.00396,1,"ANXA2,BST2,PRDX4,TIMP1"
GO:0031145,anaphase-promoting complex-dependent catabolic process,80,7,2.04,206,0.00423,0.00423,1,"ANAPC15,PSMA7,PSMB8,PSME1,PSME2,UBB,UBE2E1"
GO:0043687,post-translational protein modification,354,18,9.01,208,0.00435,0.00435,1,"APOA1,C3,COPS5,COPS6,CP,CST3,FBXW9,GPS1,LGALS1,MSLN,NEDD8,PSMA7,PSMB8,PSME1,PSME2,RBX1,RCN1,TIMP1"
GO:0002576,platelet degranulation,124,9,3.16,211,0.00444,0.00444,1,"ACTN1,APOA1,CD9,IGF2,LGALS3BP,RARRES2,SERPINA3,SERPING1,TIMP1"
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,27,4,0.69,217,0.00456,0.00456,1,"C3,KLK5,KLK6,PRMT5"
GO:0010421,hydrogen peroxide-mediated programmed cell death,14,3,0.36,220,0.00483,0.00483,1,"PARK7,PDCD10,TRAP1"
GO:0048569,post-embryonic animal organ development,15,3,0.38,233,0.00593,0.00593,1,"HMGN1,LDHA,MFAP2"
GO:1904874,positive regulation of telomerase RNA localization to Cajal body,15,3,0.38,234,0.00593,0.00593,1,"NHP2,RUVBL1,RUVBL2"
GO:0018158,protein oxidation,15,3,0.38,235,0.00593,0.00593,1,"APOA1,LOXL4,PARK7"
GO:0002455,humoral immune response mediated by circulating immunoglobulin,46,5,1.17,237,0.00606,0.00606,1,"C1QBP,C1S,C3,CD81,SERPING1"
GO:0071674,mononuclear cell migration,86,7,2.19,239,0.00629,0.00629,1,"CALCA,CCL2,CCL20,CCL27,LGALS3,MDK,RARRES2"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,8,2.75,240,0.00633,0.00633,1,"ICAM2,MUC1,MUC16,MUC4,PSMA7,PSMB8,PSME1,PSME2"
GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,206,12,5.24,243,0.00662,0.00662,1,"CTSD,DHCR24,FAM162A,GSN,IFI6,NDUFA13,NLRP2,PARK7,PDCD5,POR,PRDX5,TNFSF10"
GO:0007566,embryo implantation,47,5,1.2,245,0.00664,0.00664,1,"BSG,C1QBP,CALCA,FBLN1,TIMP1"
GO:0009394,2'-deoxyribonucleotide metabolic process,30,4,0.76,246,0.00671,0.00671,1,"DCTPP1,NT5C,NUDT1,TYMS"
GO:0009117,nucleotide metabolic process,490,25,12.47,104,0.00677,8.1e-4,1,"AGPAT2,ATIC,COX5B,CYC1,DBI,DCTPP1,DNPH1,EIF6,IMPDH2,ITPA,LDHA,NME1,NNMT,NT5C,NT5C3B,NUDT1,PARK7,PDHB,PFKP,PGAM1,PGK1,QPRT,REXO2,TECR,TYMS"
GO:0010035,response to inorganic substance,534,26,13.59,124,0.00695,0.00126,1,"AKR1B1,APEX1,ASS1,ATIC,BSG,CD9,GGH,GSN,HBA1,HBB,HP,ID2,JUNB,LCN2,LDHA,MIEN1,NUDT1,PARK7,PDCD10,PPP1CA,S100A16,SIGMAR1,SOD2,TRAP1,TSHB,TSPO"
GO:0044283,small molecule biosynthetic process,686,31,17.46,132,0.00698,0.00148,1,"ACADVL,AKR1B1,APOA1,ASS1,ATIC,CBS,CDO1,DCTPP1,DHCR24,DNPH1,EIF6,FDFT1,FDPS,GPX4,IMPDH2,ISYNA1,ITPA,MGST2,NME1,NT5C,NUDT1,PARK7,PGAM1,PGK1,PHGDH,PLTP,POR,PTGDS,RBP1,SLC25A11,TECR"
GO:0042493,response to drug,1022,44,26.01,87,0.00701,4.4e-4,1,"ADIRF,AGPAT2,APEX1,APOA1,ASS1,CD320,CDO1,CLDN3,CXCR4,CYBA,DAD1,DUSP6,FOLR1,GGH,GSN,HBA1,HBB,HP,HTR3A,ID1,JUNB,JUP,LCN2,LDHA,LGALS1,LYPD1,MDK,MFSD10,NFKBIA,NME1,NNMT,PARK7,PDCD10,PEMT,POR,PRAF2,PRMT5,SIGMAR1,SLC25A5,STRA6,TRAP1,TSPO,TXN2,TYMS"
GO:1901990,regulation of mitotic cell cycle phase transition,429,20,10.92,248,0.00706,0.00706,1,"ADAMTS1,ANAPC15,APEX1,CCL2,CDKN2A,DCTN2,FAM107A,ID2,MUC1,NSMCE2,PSMA7,PSMB8,PSME1,PSME2,RAD51C,RBX1,SSNA1,TMEM14B,TUBA1A,UBE2E1"
GO:0010875,positive regulation of cholesterol efflux,16,3,0.41,251,0.00716,0.00716,1,"APOA1,NFKBIA,PLTP"
GO:0014070,response to organic cyclic compound,939,39,23.89,143,0.00726,0.00181,1,"ALPL,ANKRD1,ANXA3,APEX1,ARPC1B,ASS1,BSG,CCL2,CDO1,CXCR4,CYBA,DDRGK1,DUSP6,FAM107A,FLOT1,FOLR1,GLB1,GPX4,GSN,HDAC1,HTR3A,ID1,JUNB,JUP,LDHA,LGALS1,MDK,NEDD8,NFKBIA,NME1,NR0B2,PARK7,PRMT5,RORB,RUVBL2,TCF21,TSPO,TXN2,TYMS"
GO:1900024,regulation of substrate adhesion-dependent cell spreading,48,5,1.22,253,0.00726,0.00726,1,"APOA1,C1QBP,FBLN1,MDK,OLFM4"
GO:0042398,cellular modified amino acid biosynthetic process,48,5,1.22,254,0.00726,0.00726,1,"ATIC,CKB,GGCT,MGST2,PARK7"
GO:0007249,I-kappaB kinase/NF-kappaB signaling,262,14,6.67,256,0.00741,0.00741,1,"BST2,CXXC5,DDRGK1,GPRC5B,HDAC1,HSPB1,LGALS1,NFKBIA,PRDX4,RHOC,TMED4,TNFSF10,TSPAN6,UBB"
GO:0070268,cornification,112,8,2.85,260,0.00784,0.00784,1,"CAPN1,JUP,KLK5,KRT17,KRT19,KRT23,KRT7,PI3"
GO:0001666,response to hypoxia,347,17,8.83,262,0.00786,0.00786,1,"ANKRD1,CLDN3,CXCR4,CYBA,FAM162A,LDHA,PDLIM1,PGK1,PSMA7,PSMB8,PSME1,PSME2,RBX1,SLC2A1,TXN2,UBB,UCP2"
GO:0019674,NAD metabolic process,49,5,1.25,263,0.00792,0.00792,1,"LDHA,PFKP,PGAM1,PGK1,QPRT"
GO:0010952,positive regulation of peptidase activity,187,11,4.76,272,0.00851,0.00851,1,"CTSD,DDRGK1,FAM162A,FBLN1,GSN,NDUFA13,NLRP2,PDCD5,PSME1,PSME2,TNFSF10"
GO:0009894,regulation of catabolic process,933,36,23.74,274,0.00854,0.00854,1,"ANXA2,APEX1,ATP6V1G2,ATRAID,BSCL2,CAPN1,CD81,CST3,CTTN,DAPL1,DDRGK1,EIF6,EXOSC5,GABARAPL2,HP,HSPB1,LAMTOR1,LAMTOR2,METTL3,NDUFA13,PARK7,PGAM1,PPP1CA,PSMA7,PSMB8,PSME1,PSME2,RARRES2,RBX1,RPL23,SCOC,TIMP1,TSPO,UBB,VDAC1,VPS28"
GO:0030595,leukocyte chemotaxis,213,12,5.42,275,0.00854,0.00854,1,"C1QBP,CALCA,CCL2,CCL20,CCL27,CXCL1,CXCL16,CXCL3,CXCR4,LGALS3,MDK,RARRES2"
GO:0045214,sarcomere organization,50,5,1.27,276,0.00863,0.00863,1,"ANKRD1,CSRP1,KRT19,TNNT1,TPM1"
GO:0009205,purine ribonucleoside triphosphate metabolic process,50,5,1.27,277,0.00863,0.00863,1,"COX5B,CYC1,IMPDH2,ITPA,NME1"
GO:0009991,response to extracellular stimulus,510,25,12.98,129,0.00866,0.00141,1,"ALPL,APOA1,ASS1,CBS,CYBA,DAD1,DAPL1,DCTPP1,FAM107A,FOLR1,GABARAPL2,GAST,GDF15,GSN,LCN2,LDHA,MMP7,NUDT1,PEMT,POR,SLC2A1,TSHB,TSPO,TXN2,TYMS"
GO:0006401,RNA catabolic process,380,18,9.67,281,0.00883,0.00883,1,"APEX1,EXOSC5,HSPB1,LSM2,METTL3,NT5C3B,PSMA7,PSMB8,PSME1,PSME2,RNASEH2A,RNASET2,RPL13A,RPL23,RPS21,RPS26,RPS29,UBB"
GO:0034612,response to tumor necrosis factor,296,15,7.53,284,0.00907,0.00907,1,"ANKRD1,APOA1,ASS1,CCL2,CCL20,CHI3L1,CXCL16,CYBA,LCN2,NFKBIA,PSMA7,PSMB8,PSME1,PSME2,TNFRSF12A"
GO:1902806,regulation of cell cycle G1/S phase transition,189,11,4.81,285,0.00918,0.00918,1,"ADAMTS1,APEX1,CCL2,CDKN2A,DDRGK1,FAM107A,ID2,MUC1,PSME1,PSME2,TMEM14B"
GO:0048566,embryonic digestive tract development,33,4,0.84,289,0.00944,0.00944,1,"ID2,RARRES2,STRA6,TCF21"
GO:0045667,regulation of osteoblast differentiation,116,8,2.95,292,0.0096,0.0096,1,"ATRAID,CLIC1,CTHRC1,ID1,ID2,IFITM1,PDLIM7,RORB"
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,72,6,1.83,293,0.00997,0.00997,1,"CYBA,IFI30,PSMA7,PSMB8,PSME1,PSME2"
GO:0043627,response to estrogen,72,6,1.83,294,0.00997,0.00997,1,"APOA1,ARPC1B,KRT19,LDHA,SLC34A2,TSHB"
GO:0002922,positive regulation of humoral immune response,18,3,0.46,295,0.01005,0.01005,1,"C3,KLK5,KLK7"
GO:0071621,granulocyte chemotaxis,117,8,2.98,297,0.01009,0.01009,1,"C1QBP,CCL2,CCL20,CXCL1,CXCL3,LGALS3,MDK,RARRES2"
GO:0042060,wound healing,534,23,13.59,299,0.01009,0.01009,1,"ANXA2,C1QBP,CD81,CD9,CLIC1,CORO1B,CSRP1,CXCR4,FBLN1,GSN,HBB,HDAC1,HSPB1,KLK6,MDK,PDCD10,RAD51C,RHOC,SDC4,SERPING1,TIMP1,TNFRSF12A,TPM1"
GO:0031099,regeneration,191,15,4.86,65,0.01036,1.1e-4,1,"ANXA3,APOA1,ATIC,CD81,CD9,FOLR1,GSN,KLK6,KLK8,MDK,NNMT,NR0B2,PRMT5,TSPO,TYMS"
GO:0006958,"complement activation, classical pathway",34,4,0.87,302,0.01049,0.01049,1,"C1QBP,C1S,C3,SERPING1"
GO:0051591,response to cAMP,95,7,2.42,305,0.01067,0.01067,1,"APEX1,ASS1,BSG,CDO1,JUNB,LDHA,NME1"
GO:0031329,regulation of cellular catabolic process,787,31,20.03,307,0.0108,0.0108,1,"ANXA2,APEX1,ATP6V1G2,ATRAID,CAPN1,CD81,CST3,CTTN,DAPL1,DDRGK1,EXOSC5,GABARAPL2,HP,HSPB1,LAMTOR1,LAMTOR2,METTL3,PARK7,PGAM1,PPP1CA,PSMA7,PSMB8,PSME1,PSME2,RBX1,RPL23,SCOC,TIMP1,TSPO,UBB,VDAC1"
GO:2000272,negative regulation of signaling receptor activity,53,5,1.35,309,0.01098,0.01098,1,"LY6E,LYPD1,MTRNR2L10,MTRNR2L2,MTRNR2L8"
GO:0071356,cellular response to tumor necrosis factor,276,14,7.02,313,0.01139,0.01139,1,"ANKRD1,APOA1,ASS1,CCL2,CCL20,CHI3L1,CYBA,LCN2,NFKBIA,PSMA7,PSMB8,PSME1,PSME2,TNFRSF12A"
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,35,4,0.89,315,0.01161,0.01161,1,"APOA1,C1QBP,MDK,OLFM4"
GO:0045777,positive regulation of blood pressure,35,4,0.89,316,0.01161,0.01161,1,"CYBA,ID2,NMU,TPM1"
GO:0007568,aging,305,15,7.76,321,0.01171,0.01171,1,"APEX1,ASS1,CDKN2A,GPX4,GSN,ID2,MMP7,NSMCE2,NUDT1,ROMO1,SERPING1,SOD2,TIMP1,TSPO,TYMS"
GO:0030449,regulation of complement activation,54,5,1.37,323,0.01186,0.01186,1,"C1QBP,C1S,C3,CD81,SERPING1"
GO:0009142,nucleoside triphosphate biosynthetic process,54,5,1.37,324,0.01186,0.01186,1,"COX5B,CYC1,IMPDH2,NME1,TYMS"
GO:0061418,regulation of transcription from RNA polymerase II promoter in response to hypoxia,75,6,1.91,325,0.01206,0.01206,1,"PSMA7,PSMB8,PSME1,PSME2,RBX1,UBB"
GO:0090090,negative regulation of canonical Wnt signaling pathway,171,10,4.35,327,0.01229,0.01229,1,"CTHRC1,HDAC1,IGFBP6,MDK,PSMA7,PSMB8,PSME1,PSME2,RBX1,RUVBL2"
GO:0032787,monocarboxylic acid metabolic process,637,26,16.21,328,0.0124,0.0124,1,"ACADVL,BSG,C3,CKB,EIF6,ETFB,GPX4,GRHPR,LDHA,NIT2,PARK7,PDHB,PDZD11,PFKP,PGAM1,PGK1,PHGDH,PON2,POR,PTGDS,RBP1,SCPEP1,TECR,UGT2B7,VDAC1,VNN2"
GO:0051099,positive regulation of binding,172,10,4.38,332,0.01277,0.01277,1,"ANXA2,CTHRC1,DDRGK1,EDF1,FLOT1,LGALS3,NME1,PARK7,SPON1,STMN1"
GO:0042177,negative regulation of protein catabolic process,122,8,3.1,333,0.01278,0.01278,1,"ANXA2,ATRAID,CST3,DDRGK1,GABARAPL2,PARK7,RPL23,TIMP1"
GO:1905521,regulation of macrophage migration,36,4,0.92,334,0.0128,0.0128,1,"CD81,CD9,MDK,RARRES2"
GO:0048246,macrophage chemotaxis,36,4,0.92,335,0.0128,0.0128,1,"CCL2,LGALS3,MDK,RARRES2"
GO:0007520,myoblast fusion,36,4,0.92,336,0.0128,0.0128,1,"CD81,CD9,FLOT1,GDF15"
GO:0048678,response to axon injury,76,6,1.93,337,0.01282,0.01282,1,"APOA1,FOLR1,KLK8,LGALS1,TSPO,TXN2"
GO:0061572,actin filament bundle organization,147,9,3.74,338,0.01299,0.01299,1,"ACTN1,APOA1,CORO1B,FAM107A,ID1,RHOC,SDC4,STMN1,TPM1"
GO:0051017,actin filament bundle assembly,147,9,3.74,339,0.01299,0.01299,1,"ACTN1,APOA1,CORO1B,FAM107A,ID1,RHOC,SDC4,STMN1,TPM1"
