GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0022900,electron transport chain,167,21,4.24,3,0.00129,1.6e-9,1,"C15orf48,CCNB1,CDK1,COA6,COX6A1,COX7A2,COX7B,CYB5A,DHRS3,ETFB,NDUFA8,NDUFA9,NDUFAB1,NDUFB4,NDUFB5,NDUFB6,NDUFV2,NQO2,QDPR,UQCRC1,UQCRH"
GO:0050729,positive regulation of inflammatory response,147,11,3.73,246,0.00133,0.00133,1,"CCL18,CCL3,CCL3L3,FABP4,FCER1G,GRN,MDK,S100A8,S100A9,TREM2,VAMP8"
GO:0007094,mitotic spindle assembly checkpoint,34,5,0.86,254,0.00156,0.00156,1,"AURKB,CCNB1,CDC20,MAD2L1,PLK1"
GO:0071281,cellular response to iron ion,10,3,0.25,266,0.00171,0.00171,1,"B2M,CCNB1,SLC40A1"
GO:0051231,spindle elongation,10,3,0.25,267,0.00171,0.00171,1,"AURKB,KIF23,PRC1"
GO:1903862,positive regulation of oxidative phosphorylation,10,3,0.25,268,0.00171,0.00171,1,"CCNB1,CDK1,PGK1"
GO:0000338,protein deneddylation,10,3,0.25,269,0.00171,0.00171,1,"COPS4,COPS6,GPS1"
GO:0002223,stimulatory C-type lectin receptor signaling pathway,108,9,2.74,270,0.00172,0.00172,1,"FCER1G,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10"
GO:0060071,"Wnt signaling pathway, planar cell polarity pathway",108,9,2.74,271,0.00172,0.00172,1,"PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,WNT7A"
GO:0006898,receptor-mediated endocytosis,248,15,6.3,272,0.00174,0.00174,1,"APOA1,APOC2,ARC,B2M,CD14,CD63,CLU,DBNL,FCER1G,FOLR1,HBA2,HBB,HP,PPT1,RAMP2"
GO:0006007,glucose catabolic process,35,5,0.89,274,0.00178,0.00178,1,"BAD,BPGM,PFKP,PGK1,TKTL1"
GO:0017144,drug metabolic process,549,26,13.94,275,0.00179,0.00179,1,"AIF1,AKR1C3,ASS1,CBR1,CBS,CLU,CMAS,CTSH,CYP4B1,FOLR1,HBA2,HBB,HMGCL,HP,HPRT1,OAT,QDPR,QPRT,SAT2,SCP2,SLC25A19,SOD1,TKTL1,TMSB4X,TREM2,TYMS"
GO:0038061,NIK/NF-kappaB signaling,178,12,4.52,285,0.00201,0.00201,1,"CD14,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,TMSB4X,TREM2,TSPAN6"
GO:0033572,transferrin transport,36,5,0.91,286,0.00203,0.00203,1,"ATP6AP1,ATP6V0B,ATP6V1B1,ATP6V1E1,ATP6V1G2"
GO:0038095,Fc-epsilon receptor signaling pathway,111,9,2.82,289,0.00208,0.00208,1,"FCER1G,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10"
GO:0048714,positive regulation of oligodendrocyte differentiation,22,4,0.56,292,0.00208,0.00208,1,"CXCR4,HDAC1,MDK,PRMT5"
GO:0072321,chaperone-mediated protein transport,11,3,0.28,300,0.0023,0.0023,1,"CLU,TIMM10,TIMM9"
GO:0051289,protein homotetramerization,92,8,2.34,302,0.00234,0.00234,1,"B2M,CBY1,DCTPP1,DECR1,FBP1,HPRT1,PFKP,TK1"
GO:0043648,dicarboxylic acid metabolic process,92,8,2.34,303,0.00234,0.00234,1,"ASS1,FOLR1,GRHPR,IDH1,IDH2,MDH1,OAT,QPRT"
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,54,6,1.37,305,0.00238,0.00238,1,"BAD,BECN1,S100A8,S100A9,SERINC3,SOD1"
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,54,6,1.37,306,0.00238,0.00238,1,"APOA1,CARD16,CASP1,CASP4,PYCARD,SPPL2A"
GO:0051452,intracellular pH reduction,51,8,1.29,101,0.0024,3.9e-5,1,"ATP6V0B,ATP6V1B1,ATP6V1E1,ATP6V1G2,GPR89A,GRN,PPT1,SNAPIN"
GO:0000715,"nucleotide-excision repair, DNA damage recognition",23,4,0.58,308,0.00247,0.00247,1,"CETN2,COPS4,COPS6,GPS1"
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,93,8,2.36,310,0.00251,0.00251,1,"PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10"
GO:2000379,positive regulation of reactive oxygen species metabolic process,95,8,2.41,321,0.00286,0.00286,1,"AIF1,AKR1C3,ASS1,CLU,HBB,NQO2,SOD1,TYROBP"
GO:0098869,cellular oxidant detoxification,95,8,2.41,322,0.00286,0.00286,1,"GPX7,GSTO1,HBA2,HBB,HP,MGST1,S100A9,SOD1"
GO:0010288,response to lead ion,24,4,0.61,324,0.00291,0.00291,1,"ANXA5,BECN1,PPP1CA,QDPR"
GO:0035751,regulation of lysosomal lumen pH,12,3,0.3,328,0.00301,0.00301,1,"GRN,PPT1,SNAPIN"
GO:1904668,positive regulation of ubiquitin protein ligase activity,12,3,0.3,329,0.00301,0.00301,1,"CDC20,PLK1,UBE2C"
GO:0042542,response to hydrogen peroxide,141,10,3.58,333,0.00322,0.00322,1,"ANXA1,AREG,BAD,BECN1,CDK1,HBA2,HBB,HP,LDHA,SOD1"
GO:2000482,regulation of interleukin-8 secretion,25,4,0.63,338,0.00339,0.00339,1,"ANXA1,CD14,PYCARD,TMSB4X"
GO:0051984,positive regulation of chromosome segregation,25,4,0.63,339,0.00339,0.00339,1,"BECN1,CCNB1,FEN1,NSMCE2"
GO:0006457,protein folding,215,13,5.46,341,0.00345,0.00345,1,"B2M,CCT7,CLGN,CLU,ERP27,FKBP1A,GRN,NUDCD2,PDCL3,PDIA6,PFDN1,PPIC,VBP1"
GO:0051604,protein maturation,267,15,6.78,344,0.00352,0.00352,1,"BAD,CARD16,CASP1,CHAC1,CST7,CTSH,FKBP1A,NDUFAB1,PGK1,PYCARD,SNAPIN,SPCS1,SRGN,TSHB,TSPAN15"
GO:0042590,antigen processing and presentation of exogenous peptide antigen via MHC class I,72,13,1.83,13,0.00357,2.8e-8,1,"B2M,FCER1G,IFI30,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,SEC22B,VAMP8"
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,99,8,2.51,348,0.0037,0.0037,1,"CCNB1,CCNB2,CCNC,CDKN3,CKS1B,PKMYT1,PLK1,PSMD10"
GO:0006012,galactose metabolic process,13,3,0.33,352,0.00384,0.00384,1,"GALE,GALK1,GLB1"
GO:0002281,macrophage activation involved in immune response,13,3,0.33,353,0.00384,0.00384,1,"GRN,TREM2,TYROBP"
GO:0007080,mitotic metaphase plate congression,43,5,1.09,366,0.00448,0.00448,1,"BECN1,CCNB1,CDCA5,CHMP2A,KIFC1"
GO:0001516,prostaglandin biosynthetic process,27,4,0.69,368,0.00452,0.00452,1,"AKR1C3,ANXA1,CBR1,FABP5"
GO:0051258,protein polymerization,266,17,6.75,192,0.00461,4.7e-4,1,"ACTR3,AIF1,ARPC3,CAPG,CAPZA2,CAPZB,CHMP2A,DBNL,FAM107A,FBXO5,MX1,PYCARD,STMN1,TMOD1,TMSB4X,UBE2C,VDAC2"
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,82,7,2.08,375,0.00479,0.00479,1,"BAD,CASP1,CASP4,CTSH,PYCARD,S100A8,S100A9"
GO:0043031,negative regulation of macrophage activation,14,3,0.36,376,0.0048,0.0048,1,"CST7,GRN,VSIG4"
GO:0072350,tricarboxylic acid metabolic process,14,3,0.36,377,0.0048,0.0048,1,"ASS1,IDH1,IDH2"
GO:0002523,leukocyte migration involved in inflammatory response,14,3,0.36,378,0.0048,0.0048,1,"MDK,S100A8,S100A9"
GO:0043922,negative regulation by host of viral transcription,14,3,0.36,379,0.0048,0.0048,1,"CCL3,CCL4,HDAC1"
GO:0070098,chemokine-mediated signaling pathway,83,7,2.11,385,0.00512,0.00512,1,"CCL17,CCL18,CCL3,CCL3L3,CCL4,CXCR4,TREM2"
GO:0007623,circadian rhythm,200,12,5.08,386,0.00517,0.00517,1,"ASS1,CDK1,HDAC1,HEBP1,ID1,ID2,NDUFA9,NMU,PPP1CA,PRMT5,TOP2A,TYMS"
GO:0061620,glycolytic process through glucose-6-phosphate,28,4,0.71,388,0.00517,0.00517,1,"BPGM,GALK1,PFKP,PGK1"
GO:0019359,nicotinamide nucleotide biosynthetic process,28,4,0.71,389,0.00517,0.00517,1,"IDH2,NMRK1,NNMT,QPRT"
GO:0090383,phagosome acidification,28,4,0.71,390,0.00517,0.00517,1,"ATP6V0B,ATP6V1B1,ATP6V1E1,ATP6V1G2"
GO:0051187,cofactor catabolic process,63,6,1.6,394,0.00518,0.00518,1,"BLVRA,BLVRB,CHAC1,HBA2,HBB,HP"
GO:0006914,autophagy,477,22,12.11,397,0.00535,0.00535,1,"ATP6V0B,ATP6V1B1,ATP6V1E1,ATP6V1G2,BAD,BECN1,CHMP2A,CLU,DAPL1,FUNDC1,PRKAG1,PYCARD,RAB8A,S100A8,S100A9,SCOC,SEC22B,SNAPIN,TEX264,TREM2,VAMP8,VDAC1"
GO:0032760,positive regulation of tumor necrosis factor production,84,7,2.13,404,0.00547,0.00547,1,"CCL3,CD14,CLU,FCER1G,ORM2,PYCARD,TYROBP"
GO:0006766,vitamin metabolic process,129,9,3.27,406,0.00566,0.00566,1,"AKR1C3,CBR1,CYB5A,FOLR1,GSTO1,SLC25A19,SNAI1,TKTL1,VNN2"
GO:0050852,T cell receptor signaling pathway,179,11,4.54,415,0.0061,0.0061,1,"LGALS3,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,THEMIS2,VTCN1"
GO:0006575,cellular modified amino acid metabolic process,179,11,4.54,416,0.0061,0.0061,1,"ASS1,CHAC1,FOLR1,GGH,GSS,IDH1,MGST1,SERINC3,SOD1,TYMS,VNN2"
GO:0062012,regulation of small molecule metabolic process,408,25,10.36,110,0.00645,4.8e-5,1,"AKR1C3,ANXA1,APOC2,ARV1,BAD,DHCR7,FABP5,FBP1,FDPS,MAEA,PMVK,PPP1CA,PRKAG1,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,SNAI1,SOD1,TMSB4X,TREM2"
GO:0010324,membrane invagination,66,6,1.68,423,0.0065,0.0065,1,"AIF1,AURKB,BECN1,CHMP2A,FCER1G,TREM2"
GO:0070372,regulation of ERK1 and ERK2 cascade,286,15,7.26,424,0.00658,0.00658,1,"ATP6AP1,CCL17,CCL18,CCL3,CCL3L3,CCL4,DUSP6,FAM83D,FN1,NDRG2,NQO2,PRMT5,PSCA,PYCARD,TREM2"
GO:0042168,heme metabolic process,30,4,0.76,429,0.00666,0.00666,1,"BLVRA,BLVRB,HMBS,UROD"
GO:2000406,positive regulation of T cell migration,30,4,0.76,430,0.00666,0.00666,1,"AIF1,CCL27,PYCARD,TNFRSF14"
GO:1990000,amyloid fibril formation,16,3,0.41,435,0.00711,0.00711,1,"B2M,CLU,FKBP1A"
GO:0051016,barbed-end actin filament capping,16,3,0.41,436,0.00711,0.00711,1,"CAPG,CAPZA2,CAPZB"
GO:1903975,regulation of glial cell migration,16,3,0.41,437,0.00711,0.00711,1,"CCL3,IDH2,TREM2"
GO:0043217,myelin maintenance,16,3,0.41,438,0.00711,0.00711,1,"CLU,CXCR4,SOD1"
GO:0010458,exit from mitosis,31,4,0.79,442,0.00749,0.00749,1,"ANLN,CDCA5,CHMP2A,UBE2C"
GO:1905517,macrophage migration,49,5,1.24,447,0.00785,0.00785,1,"CCL3,CKLF,LGALS3,MDK,TREM2"
GO:0050672,negative regulation of lymphocyte proliferation,69,6,1.75,451,0.00806,0.00806,1,"LST1,TNFRSF13B,TNFRSF14,TYROBP,VSIG4,VTCN1"
GO:0051100,negative regulation of binding,161,10,4.09,455,0.00813,0.00813,1,"AURKB,B2M,CARD16,ID1,ID2,MSX2,PPP1CA,SLPI,STMN1,TMSB4X"
GO:0030071,regulation of mitotic metaphase/anaphase transition,51,8,1.29,102,0.00825,3.9e-5,1,"AURKB,CCNB1,CDC20,CDC26,FBXO5,MAD2L1,NSMCE2,PLK1"
GO:0071356,cellular response to tumor necrosis factor,276,25,7.01,16,0.00832,4.1e-8,1,"APOA1,ASS1,CARD16,CASP1,CASP4,CCL17,CCL18,CCL3,CCL3L3,CCL4,FABP4,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,PYCARD,SPPL2A,TMSB4X,TNFRSF13B,TNFRSF14,ZFAND6"
GO:0042558,pteridine-containing compound metabolic process,32,4,0.81,457,0.00839,0.00839,1,"FOLR1,GGH,QDPR,TYMS"
GO:0040001,establishment of mitotic spindle localization,32,4,0.81,458,0.00839,0.00839,1,"DYNLT1,MAD2L1,NUSAP1,PLK1"
GO:0009200,deoxyribonucleoside triphosphate metabolic process,17,3,0.43,461,0.00848,0.00848,1,"DCTPP1,ITPA,TYMS"
GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,17,3,0.43,462,0.00848,0.00848,1,"MSX2,SNAI1,TMEM100"
GO:0043968,histone H2A acetylation,17,3,0.43,463,0.00848,0.00848,1,"ACTL6A,MORF4L2,RUVBL1"
GO:0016579,protein deubiquitination,267,14,6.78,464,0.00851,0.00851,1,"ACTL6A,BECN1,CDC20,CDK1,JOSD2,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,RUVBL1"
GO:0031103,axon regeneration,50,5,1.27,465,0.00854,0.00854,1,"APOA1,FOLR1,GRN,KLK8,SPP1"
GO:0045840,positive regulation of mitotic nuclear division,50,5,1.27,466,0.00854,0.00854,1,"BECN1,CDCA5,NSMCE2,NUSAP1,UBE2C"
GO:2000403,positive regulation of lymphocyte migration,36,6,0.91,159,0.00888,2.6e-4,1,"AIF1,CCL27,CCL3,CCL4,PYCARD,TNFRSF14"
GO:0007584,response to nutrient,215,12,5.46,473,0.009,0.009,1,"AKR1C3,ALPL,APOA1,ASS1,BECN1,FOLR1,HMGCL,LDHA,SOD1,SPP1,TSHB,TYMS"
GO:0046034,ATP metabolic process,257,26,6.52,5,0.00917,2.2e-9,1,"ATP6V1B1,BAD,BPGM,CCNB1,CDK1,COA6,COX6A1,COX7A2,COX7B,FBP1,GALK1,LDHA,NDUFA8,NDUFA9,NDUFAB1,NDUFB4,NDUFB5,NDUFB6,NDUFV2,PFKP,PGK1,PRKAG1,TMSB4X,TREM2,UQCRC1,UQCRH"
GO:0000281,mitotic cytokinesis,71,6,1.8,478,0.00923,0.00923,1,"ANLN,CHMP2A,KIF23,NUSAP1,PLK1,STMN1"
GO:0050710,negative regulation of cytokine secretion,71,6,1.8,479,0.00923,0.00923,1,"ANXA1,APOA1,CARD16,FN1,SRGN,TMSB4X"
GO:0006635,fatty acid beta-oxidation,71,6,1.8,480,0.00923,0.00923,1,"ACAA2,ACAT2,DECR1,ECHS1,ETFB,SCP2"
GO:0043687,post-translational protein modification,354,17,8.99,481,0.00927,0.00927,1,"APOA1,COPS4,COPS6,FN1,GPS1,PDIA6,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,RAB8A,SPP1,UBA3"
GO:0050718,positive regulation of interleukin-1 beta secretion,33,4,0.84,484,0.00936,0.00936,1,"CASP1,CCL3,ORM2,PYCARD"
GO:0006336,DNA replication-independent nucleosome assembly,33,4,0.84,485,0.00936,0.00936,1,"ASF1B,CENPM,CENPW,RUVBL1"
GO:0072527,pyrimidine-containing compound metabolic process,93,7,2.36,489,0.00943,0.00943,1,"APOBEC3B,APOBEC3C,DCTPP1,SLC25A19,TK1,TKTL1,TYMS"
GO:0046890,regulation of lipid biosynthetic process,191,11,4.85,493,0.00973,0.00973,1,"AKR1C3,ANXA1,APOA1,APOC2,DHCR7,FABP5,FDPS,IDH1,PMVK,SNAI1,SOD1"
GO:0030279,negative regulation of ossification,72,6,1.83,495,0.00986,0.00986,1,"AREG,CCL3,ID1,ID2,MDK,SRGN"
GO:0031100,animal organ regeneration,72,6,1.83,496,0.00986,0.00986,1,"ANXA3,APOA1,CDK1,NNMT,PRMT5,TYMS"
GO:1901216,positive regulation of neuron death,94,7,2.39,498,0.00998,0.00998,1,"AIMP2,BAD,CCL3,CLU,GRN,NQO2,TYROBP"
GO:0007063,regulation of sister chromatid cohesion,18,3,0.46,499,0.00998,0.00998,1,"CDCA5,FEN1,NSMCE2"
GO:0007064,mitotic sister chromatid cohesion,18,3,0.46,500,0.00998,0.00998,1,"CDC20,CDCA5,NSMCE2"
GO:1900221,regulation of amyloid-beta clearance,18,3,0.46,501,0.00998,0.00998,1,"CLU,HDAC1,TREM2"
GO:0002577,regulation of antigen processing and presentation,18,3,0.46,502,0.00998,0.00998,1,"PYCARD,TAPBPL,TREM2"
GO:0060192,negative regulation of lipase activity,18,3,0.46,503,0.00998,0.00998,1,"ANGPTL4,ANXA1,APOA1"
GO:0006790,sulfur compound metabolic process,358,17,9.09,506,0.01029,0.01029,1,"ACBD6,CBS,CHAC1,GLB1,GSS,GSTO1,HMGCL,IDH1,MGST1,OXSM,PDHB,PMVK,PPCS,PPT1,SLC25A19,SOD1,TKTL1"
GO:0006099,tricarboxylic acid cycle,34,4,0.86,508,0.0104,0.0104,1,"IDH1,IDH2,MDH1,PDHB"
GO:0051930,regulation of sensory perception of pain,34,4,0.86,509,0.0104,0.0104,1,"CCL3,FABP5,NMU,TMEM100"
GO:0031329,regulation of cellular catabolic process,787,31,19.98,511,0.01047,0.01047,1,"APOC2,ATP6V0B,ATP6V1B1,ATP6V1E1,ATP6V1G2,ATRAID,BAD,BECN1,CLU,DAPL1,HP,IDH1,PDCL3,PLK1,POLR2G,PPP1CA,PRKAG1,PSMA4,PSMA6,PSMB1,PSMB7,PSMB8,PSMB9,PSMC5,PSMD10,PYCARD,RAB8A,SCOC,SEC22B,TREM2,VDAC1"
