GO.ID,Term,Annotated,Significant,Expected,Rank in p.value_classic,p.value_elim,p.value_classic,padj_BY_elim,genes
GO:0022900,electron transport chain,167,33,4.22,5,0.00442,2.2e-20,1,"AKR1B1,CCNB1,CDK1,COX4I1,COX5A,COX6A1,COX7A2,COX7A2L,COX7B,COX7C,COX8A,COX8C,CYB5A,CYC1,ETFB,NDUFA1,NDUFA2,NDUFA8,NDUFAB1,NDUFB10,NDUFB2,NDUFB7,NDUFB8,NDUFB9,NDUFS7,NDUFS8,NDUFV1,NDUFV2,PARK7,SDHD,SH3BGRL3,SURF1,TAZ"
GO:0006754,ATP biosynthetic process,27,4,0.68,461,0.00445,0.00445,1,"CYC1,STOML2,TAZ,TMSB4X"
GO:2000045,regulation of G1/S transition of mitotic cell cycle,173,11,4.37,464,0.00458,0.00458,1,"ANXA1,CCNB1,CCND3,CDC45,CDK1,CDKN2A,MUC1,PCNA,PSME2,RPL26,TMEM14B"
GO:0010273,detoxification of copper ion,14,3,0.35,465,0.00474,0.00474,1,"MT1E,MT2A,PARK7"
GO:0006195,purine nucleotide catabolic process,44,5,1.11,470,0.00486,0.00486,1,"ACOT7,ADA,DNPH1,GPX1,NUDT1"
GO:0007050,cell cycle arrest,225,13,5.69,471,0.00486,0.00486,1,"CCNB1,CDC123,CDK1,CDKN2A,CDKN3,DHCR24,HRAS,LAMTOR1,LAMTOR2,MUC1,PCNA,RPL23,RPL26"
GO:0008608,attachment of spindle microtubules to kinetochore,28,4,0.71,479,0.00509,0.00509,1,"AURKB,CCNB1,KIF2C,NDC80"
GO:0000278,mitotic cell cycle,974,77,24.61,6,0.00561,1.6e-19,1,"ANAPC11,ANAPC15,ANXA1,AURKAIP1,AURKB,BIRC5,BUB1,CCNA2,CCNB1,CCNB2,CCND3,CCNE2,CDC20,CDC45,CDCA5,CDCA8,CDK1,CDKN2A,CDKN3,CENPW,CIB1,CKS1B,CKS2,DRG1,DYNLT1,GMNN,GPSM2,HAUS4,HAUS7,HAUS8,HRAS,KIF20A,KIF23,KIF2C,MAD2L1,MCM7,MUC1,NDC80,NUSAP1,PBK,PCNA,PIN1,PKMYT1,PLK1,POLE4,PPP2R1A,PRC1,PRIM1,PSMA1,PSMA3,PSMA4,PSMA6,PSMB1,PSMB3,PSMB5,PSMB6,PSMD14,PSME2,PSRC1,PTTG1,RANBP1,RBX1,RHOA,RPL26,RPS6,RRM1,SRSF2,TACC3,TMEM14B,TPX2,TUBB,TUBB6,TUBG1,TYMS,UBE2C,YEATS4,ZWINT"
GO:0034501,protein localization to kinetochore,15,3,0.38,484,0.00581,0.00581,1,"AURKB,CDK1,NDC80"
GO:0035722,interleukin-12-mediated signaling pathway,46,5,1.16,486,0.00588,0.00588,1,"GSTO1,HNRNPF,PSME2,SOD1,TCP1"
GO:0014075,response to amine,46,5,1.16,487,0.00588,0.00588,1,"ASS1,CDK1,NME1,SOD1,UROS"
GO:0006575,cellular modified amino acid metabolic process,179,11,4.52,488,0.0059,0.0059,1,"ASS1,CKB,FOLR1,GGCT,GGH,GPX1,PARK7,PLSCR1,PRDX4,SOD1,TYMS"
GO:0048013,ephrin receptor signaling pathway,86,7,2.17,490,0.00606,0.00606,1,"ACTB,AP2S1,ARPC1B,ARPC3,ARPC5,HRAS,RHOA"
GO:0006909,phagocytosis,258,14,6.52,492,0.00612,0.00612,1,"ACTB,ANXA1,ANXA11,ANXA3,APOA1,ARPC1B,ARPC3,ARPC5,CD14,CD47,CORO1A,RAB39A,SOD1,TGM2"
GO:2000573,positive regulation of DNA biosynthetic process,67,6,1.69,497,0.00684,0.00684,1,"AURKB,CCT7,CCT8,RFC4,TCP1,WRAP53"
GO:0032465,regulation of cytokinesis,88,7,2.22,498,0.00686,0.00686,1,"AURKB,KIF20A,KIF23,PIN1,PLK1,PRC1,RHOA"
GO:0007005,mitochondrion organization,460,38,11.62,34,0.00687,1.4e-10,1,"BIK,CHCHD4,COA3,COA4,COX17,COX7A2,COX7A2L,DYNLT1,FAM162A,GGCT,GPX1,NDUFA1,NDUFA2,NDUFA8,NDUFAB1,NDUFB10,NDUFB2,NDUFB7,NDUFB8,NDUFB9,NDUFS7,NDUFS8,NDUFV1,NDUFV2,PARK7,PDCD5,PET100,PHB,PIF1,ROMO1,SLC25A5,SLIRP,STOML2,SURF1,TAZ,TIMM21,TOMM5,VDAC1"
GO:0006595,polyamine metabolic process,16,3,0.4,501,0.00702,0.00702,1,"DHPS,SMS,SRM"
GO:0051444,negative regulation of ubiquitin-protein transferase activity,16,3,0.4,502,0.00702,0.00702,1,"MAD2L1,PARK7,RPL23"
GO:0000398,"mRNA splicing, via spliceosome",333,20,8.41,282,0.00718,3.3e-4,1,"C1QBP,DCPS,DDX39A,DNAJC8,EIF4A3,HNRNPF,LSM2,LSM3,LSM7,MFAP1,POLR2G,POLR2H,RNU6ATAC,SF3B5,SNRNP25,SNRPC,SNRPD2,SNRPG,SNUPN,SRSF2"
GO:0000070,mitotic sister chromatid segregation,144,21,3.64,33,0.00732,8.9e-11,1,"ANAPC11,ANAPC15,AURKB,BUB1,CCNB1,CDC20,CDCA5,CDCA8,KIF23,KIF2C,MAD2L1,NDC80,NUSAP1,PLK1,PPP2R1A,PRC1,PSRC1,PTTG1,TACC3,TUBG1,ZWINT"
GO:0043900,regulation of multi-organism process,68,6,1.72,509,0.00735,0.00735,1,"ADA,C1QBP,CIB1,PPP2R1A,PRDX4,TIMP1"
GO:1990542,mitochondrial transmembrane transport,68,6,1.72,510,0.00735,0.00735,1,"CHCHD4,CYC1,ROMO1,STOML2,TIMM21,UCP2"
GO:0030261,chromosome condensation,31,4,0.78,512,0.00737,0.00737,1,"CCNB1,CDCA5,CDK1,NUSAP1"
GO:0007052,mitotic spindle organization,101,15,2.55,71,0.00764,3.5e-8,1,"AURKB,BIRC5,CCNB1,CDC20,DRG1,GPSM2,KIF23,NDC80,PLK1,PRC1,PSRC1,RHOA,TACC3,TPX2,TUBG1"
GO:0044843,cell cycle G1/S phase transition,283,22,7.15,133,0.0077,3.3e-6,1,"ANXA1,CCNA2,CCNB1,CCND3,CCNE2,CDC45,CDK1,CDKN2A,CDKN3,DDRGK1,FAM83D,GMNN,MCM7,MUC1,PCNA,POLE4,PRIM1,PSME2,RPL26,RPS6,TMEM14B,TYMS"
GO:0051100,negative regulation of binding,161,10,4.07,520,0.00787,0.00787,1,"ACTB,AURKB,CAV1,EIF4A3,HFE,PARK7,PIN1,RUVBL2,SRI,TMSB4X"
